Total[MWh],Forecasted residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
43382.75,0.0,2018-12-31 07:00:00,Mon,1.0,2018,12,07,Monday
47562.5,0.0,2018-12-31 08:00:00,Mon,1.0,2018,12,08,Monday
50309.5,0.0,2018-12-31 09:00:00,Mon,1.0,2018,12,09,Monday
52000.75,0.0,2018-12-31 10:00:00,Mon,1.0,2018,12,10,Monday
53618.75,0.0,2018-12-31 11:00:00,Mon,1.0,2018,12,11,Monday
53205.0,0.0,2018-12-31 12:00:00,Mon,1.0,2018,12,12,Monday
51642.75,0.0,2018-12-31 13:00:00,Mon,1.0,2018,12,13,Monday
50396.5,0.0,2018-12-31 14:00:00,Mon,1.0,2018,12,14,Monday
50043.0,0.0,2018-12-31 15:00:00,Mon,1.0,2018,12,15,Monday
50736.75,0.0,2018-12-31 16:00:00,Mon,1.0,2018,12,16,Monday
53646.0,0.0,2018-12-31 17:00:00,Mon,1.0,2018,12,17,Monday
53835.25,0.0,2018-12-31 18:00:00,Mon,1.0,2018,12,18,Monday
52215.0,0.0,2018-12-31 19:00:00,Mon,1.0,2018,12,19,Monday
49266.25,0.0,2018-12-31 20:00:00,Mon,1.0,2018,12,20,Monday
47462.75,0.0,2018-12-31 21:00:00,Mon,1.0,2018,12,21,Monday
45689.75,0.0,2018-12-31 22:00:00,Mon,1.0,2018,12,22,Monday
42963.5,0.0,2018-12-31 23:00:00,Mon,1.0,2018,12,23,Monday
43213.25,0.0,2019-01-01 00:00:00,Tue,7.0,2019,01,00,Holiday
41275.75,0.0,2019-01-01 01:00:00,Tue,7.0,2019,01,01,Holiday
40187.5,0.0,2019-01-01 02:00:00,Tue,7.0,2019,01,02,Holiday
39909.0,0.0,2019-01-01 03:00:00,Tue,7.0,2019,01,03,Holiday
40258.0,0.0,2019-01-01 04:00:00,Tue,7.0,2019,01,04,Holiday
40549.0,0.0,2019-01-01 05:00:00,Tue,7.0,2019,01,05,Holiday
40440.25,0.0,2019-01-01 06:00:00,Tue,7.0,2019,01,06,Holiday
42743.5,0.0,2019-01-01 07:00:00,Tue,7.0,2019,01,07,Holiday
45861.0,0.0,2019-01-01 08:00:00,Tue,7.0,2019,01,08,Holiday
48792.0,0.0,2019-01-01 09:00:00,Tue,7.0,2019,01,09,Holiday
50845.5,0.0,2019-01-01 10:00:00,Tue,7.0,2019,01,10,Holiday
53114.25,0.0,2019-01-01 11:00:00,Tue,7.0,2019,01,11,Holiday
52910.75,0.0,2019-01-01 12:00:00,Tue,7.0,2019,01,12,Holiday
50752.5,0.0,2019-01-01 13:00:00,Tue,7.0,2019,01,13,Holiday
49311.0,0.0,2019-01-01 14:00:00,Tue,7.0,2019,01,14,Holiday
49233.75,0.0,2019-01-01 15:00:00,Tue,7.0,2019,01,15,Holiday
50872.0,0.0,2019-01-01 16:00:00,Tue,7.0,2019,01,16,Holiday
53857.5,0.0,2019-01-01 17:00:00,Tue,7.0,2019,01,17,Holiday
54770.0,0.0,2019-01-01 18:00:00,Tue,7.0,2019,01,18,Holiday
53436.0,0.0,2019-01-01 19:00:00,Tue,7.0,2019,01,19,Holiday
50873.5,0.0,2019-01-01 20:00:00,Tue,7.0,2019,01,20,Holiday
49294.75,0.0,2019-01-01 21:00:00,Tue,7.0,2019,01,21,Holiday
48485.5,0.0,2019-01-01 22:00:00,Tue,7.0,2019,01,22,Holiday
45318.75,0.0,2019-01-01 23:00:00,Tue,7.0,2019,01,23,Holiday
42466.75,0.0,2019-01-02 00:00:00,Wed,7.0,2019,01,00,Holiday
41189.25,0.0,2019-01-02 01:00:00,Wed,7.0,2019,01,01,Holiday
40431.0,0.0,2019-01-02 02:00:00,Wed,7.0,2019,01,02,Holiday
40779.75,0.0,2019-01-02 03:00:00,Wed,7.0,2019,01,03,Holiday
42270.5,0.0,2019-01-02 04:00:00,Wed,7.0,2019,01,04,Holiday
45672.25,0.0,2019-01-02 05:00:00,Wed,7.0,2019,01,05,Holiday
53071.5,0.0,2019-01-02 06:00:00,Wed,7.0,2019,01,06,Holiday
58398.0,0.0,2019-01-02 07:00:00,Wed,7.0,2019,01,07,Holiday
60582.75,0.0,2019-01-02 08:00:00,Wed,7.0,2019,01,08,Holiday
60931.5,0.0,2019-01-02 09:00:00,Wed,7.0,2019,01,09,Holiday
62214.25,0.0,2019-01-02 10:00:00,Wed,7.0,2019,01,10,Holiday
63263.75,0.0,2019-01-02 11:00:00,Wed,7.0,2019,01,11,Holiday
63137.25,0.0,2019-01-02 12:00:00,Wed,7.0,2019,01,12,Holiday
62527.5,0.0,2019-01-02 13:00:00,Wed,7.0,2019,01,13,Holiday
61100.75,0.0,2019-01-02 14:00:00,Wed,7.0,2019,01,14,Holiday
60835.75,0.0,2019-01-02 15:00:00,Wed,7.0,2019,01,15,Holiday
61779.5,0.0,2019-01-02 16:00:00,Wed,7.0,2019,01,16,Holiday
63372.0,0.0,2019-01-02 17:00:00,Wed,7.0,2019,01,17,Holiday
63479.75,0.0,2019-01-02 18:00:00,Wed,7.0,2019,01,18,Holiday
62322.75,0.0,2019-01-02 19:00:00,Wed,7.0,2019,01,19,Holiday
58394.5,0.0,2019-01-02 20:00:00,Wed,7.0,2019,01,20,Holiday
55623.0,0.0,2019-01-02 21:00:00,Wed,7.0,2019,01,21,Holiday
52899.25,0.0,2019-01-02 22:00:00,Wed,7.0,2019,01,22,Holiday
48577.5,0.0,2019-01-02 23:00:00,Wed,7.0,2019,01,23,Holiday
47862.75,0.0,2019-01-03 00:00:00,Thu,7.0,2019,01,00,Holiday
46301.5,0.0,2019-01-03 01:00:00,Thu,7.0,2019,01,01,Holiday
45666.5,0.0,2019-01-03 02:00:00,Thu,7.0,2019,01,02,Holiday
45873.25,0.0,2019-01-03 03:00:00,Thu,7.0,2019,01,03,Holiday
47019.0,0.0,2019-01-03 04:00:00,Thu,7.0,2019,01,04,Holiday
49310.0,0.0,2019-01-03 05:00:00,Thu,7.0,2019,01,05,Holiday
53586.5,0.0,2019-01-03 06:00:00,Thu,7.0,2019,01,06,Holiday
59215.25,0.0,2019-01-03 07:00:00,Thu,7.0,2019,01,07,Holiday
62051.25,0.0,2019-01-03 08:00:00,Thu,7.0,2019,01,08,Holiday
63013.75,0.0,2019-01-03 09:00:00,Thu,7.0,2019,01,09,Holiday
63383.5,0.0,2019-01-03 10:00:00,Thu,7.0,2019,01,10,Holiday
64202.5,0.0,2019-01-03 11:00:00,Thu,7.0,2019,01,11,Holiday
63502.0,0.0,2019-01-03 12:00:00,Thu,7.0,2019,01,12,Holiday
62337.25,0.0,2019-01-03 13:00:00,Thu,7.0,2019,01,13,Holiday
61290.5,0.0,2019-01-03 14:00:00,Thu,7.0,2019,01,14,Holiday
61707.5,0.0,2019-01-03 15:00:00,Thu,7.0,2019,01,15,Holiday
63217.75,0.0,2019-01-03 16:00:00,Thu,7.0,2019,01,16,Holiday
65214.5,0.0,2019-01-03 17:00:00,Thu,7.0,2019,01,17,Holiday
65095.25,0.0,2019-01-03 18:00:00,Thu,7.0,2019,01,18,Holiday
63212.5,0.0,2019-01-03 19:00:00,Thu,7.0,2019,01,19,Holiday
59633.0,0.0,2019-01-03 20:00:00,Thu,7.0,2019,01,20,Holiday
56872.75,0.0,2019-01-03 21:00:00,Thu,7.0,2019,01,21,Holiday
54010.5,0.0,2019-01-03 22:00:00,Thu,7.0,2019,01,22,Holiday
50542.0,0.0,2019-01-03 23:00:00,Thu,7.0,2019,01,23,Holiday
45996.0,0.0,2019-01-04 00:00:00,Fri,7.0,2019,01,00,Holiday
44146.25,0.0,2019-01-04 01:00:00,Fri,7.0,2019,01,01,Holiday
43404.5,0.0,2019-01-04 02:00:00,Fri,7.0,2019,01,02,Holiday
43597.0,0.0,2019-01-04 03:00:00,Fri,7.0,2019,01,03,Holiday
44599.0,0.0,2019-01-04 04:00:00,Fri,7.0,2019,01,04,Holiday
46867.75,0.0,2019-01-04 05:00:00,Fri,7.0,2019,01,05,Holiday
51641.5,0.0,2019-01-04 06:00:00,Fri,7.0,2019,01,06,Holiday
56558.0,0.0,2019-01-04 07:00:00,Fri,7.0,2019,01,07,Holiday
59671.25,0.0,2019-01-04 08:00:00,Fri,7.0,2019,01,08,Holiday
60651.5,0.0,2019-01-04 09:00:00,Fri,7.0,2019,01,09,Holiday
61471.75,0.0,2019-01-04 10:00:00,Fri,7.0,2019,01,10,Holiday
62029.5,0.0,2019-01-04 11:00:00,Fri,7.0,2019,01,11,Holiday
61649.5,0.0,2019-01-04 12:00:00,Fri,7.0,2019,01,12,Holiday
60155.0,0.0,2019-01-04 13:00:00,Fri,7.0,2019,01,13,Holiday
58865.5,0.0,2019-01-04 14:00:00,Fri,7.0,2019,01,14,Holiday
58819.75,0.0,2019-01-04 15:00:00,Fri,7.0,2019,01,15,Holiday
60240.5,0.0,2019-01-04 16:00:00,Fri,7.0,2019,01,16,Holiday
62680.5,0.0,2019-01-04 17:00:00,Fri,7.0,2019,01,17,Holiday
62368.75,0.0,2019-01-04 18:00:00,Fri,7.0,2019,01,18,Holiday
60368.75,0.0,2019-01-04 19:00:00,Fri,7.0,2019,01,19,Holiday
56818.75,0.0,2019-01-04 20:00:00,Fri,7.0,2019,01,20,Holiday
54165.0,0.0,2019-01-04 21:00:00,Fri,7.0,2019,01,21,Holiday
52151.25,0.0,2019-01-04 22:00:00,Fri,7.0,2019,01,22,Holiday
48195.25,0.0,2019-01-04 23:00:00,Fri,7.0,2019,01,23,Holiday
47265.0,0.0,2019-01-05 00:00:00,Sat,7.0,2019,01,00,Holiday
45553.0,0.0,2019-01-05 01:00:00,Sat,7.0,2019,01,01,Holiday
44718.25,0.0,2019-01-05 02:00:00,Sat,7.0,2019,01,02,Holiday
44600.25,0.0,2019-01-05 03:00:00,Sat,7.0,2019,01,03,Holiday
45003.5,0.0,2019-01-05 04:00:00,Sat,7.0,2019,01,04,Holiday
44713.0,0.0,2019-01-05 05:00:00,Sat,7.0,2019,01,05,Holiday
44997.0,0.0,2019-01-05 06:00:00,Sat,7.0,2019,01,06,Holiday
48697.5,0.0,2019-01-05 07:00:00,Sat,7.0,2019,01,07,Holiday
53954.0,0.0,2019-01-05 08:00:00,Sat,7.0,2019,01,08,Holiday
57466.75,0.0,2019-01-05 09:00:00,Sat,7.0,2019,01,09,Holiday
58729.75,0.0,2019-01-05 10:00:00,Sat,7.0,2019,01,10,Holiday
59635.0,0.0,2019-01-05 11:00:00,Sat,7.0,2019,01,11,Holiday
58860.25,0.0,2019-01-05 12:00:00,Sat,7.0,2019,01,12,Holiday
56533.0,0.0,2019-01-05 13:00:00,Sat,7.0,2019,01,13,Holiday
55154.5,0.0,2019-01-05 14:00:00,Sat,7.0,2019,01,14,Holiday
55299.75,0.0,2019-01-05 15:00:00,Sat,7.0,2019,01,15,Holiday
56585.5,0.0,2019-01-05 16:00:00,Sat,7.0,2019,01,16,Holiday
59380.75,0.0,2019-01-05 17:00:00,Sat,7.0,2019,01,17,Holiday
59513.25,0.0,2019-01-05 18:00:00,Sat,7.0,2019,01,18,Holiday
57260.25,0.0,2019-01-05 19:00:00,Sat,7.0,2019,01,19,Holiday
54086.0,0.0,2019-01-05 20:00:00,Sat,7.0,2019,01,20,Holiday
52159.5,0.0,2019-01-05 21:00:00,Sat,7.0,2019,01,21,Holiday
50776.25,0.0,2019-01-05 22:00:00,Sat,7.0,2019,01,22,Holiday
47583.75,0.0,2019-01-05 23:00:00,Sat,7.0,2019,01,23,Holiday
45240.75,0.0,2019-01-06 00:00:00,Sun,7.0,2019,01,00,Holiday
43675.0,0.0,2019-01-06 01:00:00,Sun,7.0,2019,01,01,Holiday
42815.5,0.0,2019-01-06 02:00:00,Sun,7.0,2019,01,02,Holiday
42515.0,0.0,2019-01-06 03:00:00,Sun,7.0,2019,01,03,Holiday
42721.5,0.0,2019-01-06 04:00:00,Sun,7.0,2019,01,04,Holiday
42153.5,0.0,2019-01-06 05:00:00,Sun,7.0,2019,01,05,Holiday
41641.0,0.0,2019-01-06 06:00:00,Sun,7.0,2019,01,06,Holiday
43347.75,0.0,2019-01-06 07:00:00,Sun,7.0,2019,01,07,Holiday
46419.5,0.0,2019-01-06 08:00:00,Sun,7.0,2019,01,08,Holiday
49672.0,0.0,2019-01-06 09:00:00,Sun,7.0,2019,01,09,Holiday
51283.0,0.0,2019-01-06 10:00:00,Sun,7.0,2019,01,10,Holiday
53701.75,0.0,2019-01-06 11:00:00,Sun,7.0,2019,01,11,Holiday
53266.5,0.0,2019-01-06 12:00:00,Sun,7.0,2019,01,12,Holiday
51713.75,0.0,2019-01-06 13:00:00,Sun,7.0,2019,01,13,Holiday
50508.0,0.0,2019-01-06 14:00:00,Sun,7.0,2019,01,14,Holiday
50708.5,0.0,2019-01-06 15:00:00,Sun,7.0,2019,01,15,Holiday
52368.75,0.0,2019-01-06 16:00:00,Sun,7.0,2019,01,16,Holiday
55492.0,0.0,2019-01-06 17:00:00,Sun,7.0,2019,01,17,Holiday
56097.75,0.0,2019-01-06 18:00:00,Sun,7.0,2019,01,18,Holiday
54326.75,0.0,2019-01-06 19:00:00,Sun,7.0,2019,01,19,Holiday
52253.0,0.0,2019-01-06 20:00:00,Sun,7.0,2019,01,20,Holiday
50847.0,0.0,2019-01-06 21:00:00,Sun,7.0,2019,01,21,Holiday
50257.5,0.0,2019-01-06 22:00:00,Sun,7.0,2019,01,22,Holiday
47445.0,0.0,2019-01-06 23:00:00,Sun,7.0,2019,01,23,Holiday
44560.0,0.0,2019-01-07 00:00:00,Mon,7.0,2019,01,00,Holiday
43125.25,0.0,2019-01-07 01:00:00,Mon,7.0,2019,01,01,Holiday
42637.0,0.0,2019-01-07 02:00:00,Mon,7.0,2019,01,02,Holiday
42807.25,0.0,2019-01-07 03:00:00,Mon,7.0,2019,01,03,Holiday
44374.25,0.0,2019-01-07 04:00:00,Mon,7.0,2019,01,04,Holiday
47863.0,0.0,2019-01-07 05:00:00,Mon,7.0,2019,01,05,Holiday
55306.25,0.0,2019-01-07 06:00:00,Mon,7.0,2019,01,06,Holiday
60708.5,0.0,2019-01-07 07:00:00,Mon,7.0,2019,01,07,Holiday
63440.75,0.0,2019-01-07 08:00:00,Mon,7.0,2019,01,08,Holiday
63898.75,0.0,2019-01-07 09:00:00,Mon,7.0,2019,01,09,Holiday
64796.75,0.0,2019-01-07 10:00:00,Mon,7.0,2019,01,10,Holiday
66181.75,0.0,2019-01-07 11:00:00,Mon,7.0,2019,01,11,Holiday
65745.75,0.0,2019-01-07 12:00:00,Mon,7.0,2019,01,12,Holiday
65189.25,0.0,2019-01-07 13:00:00,Mon,7.0,2019,01,13,Holiday
64178.75,0.0,2019-01-07 14:00:00,Mon,7.0,2019,01,14,Holiday
63666.75,0.0,2019-01-07 15:00:00,Mon,7.0,2019,01,15,Holiday
62594.25,0.0,2019-01-07 16:00:00,Mon,7.0,2019,01,16,Holiday
63416.75,0.0,2019-01-07 17:00:00,Mon,7.0,2019,01,17,Holiday
63434.0,0.0,2019-01-07 18:00:00,Mon,7.0,2019,01,18,Holiday
62217.25,0.0,2019-01-07 19:00:00,Mon,7.0,2019,01,19,Holiday
59902.25,0.0,2019-01-07 20:00:00,Mon,7.0,2019,01,20,Holiday
57865.5,0.0,2019-01-07 21:00:00,Mon,7.0,2019,01,21,Holiday
55319.25,0.0,2019-01-07 22:00:00,Mon,7.0,2019,01,22,Holiday
51227.5,0.0,2019-01-07 23:00:00,Mon,7.0,2019,01,23,Holiday
51472.75,0.0,2019-01-08 00:00:00,Tue,7.0,2019,01,00,Holiday
49815.0,0.0,2019-01-08 01:00:00,Tue,7.0,2019,01,01,Holiday
49241.75,0.0,2019-01-08 02:00:00,Tue,7.0,2019,01,02,Holiday
49512.25,0.0,2019-01-08 03:00:00,Tue,7.0,2019,01,03,Holiday
50572.75,0.0,2019-01-08 04:00:00,Tue,7.0,2019,01,04,Holiday
53273.0,0.0,2019-01-08 05:00:00,Tue,7.0,2019,01,05,Holiday
59784.75,0.0,2019-01-08 06:00:00,Tue,7.0,2019,01,06,Holiday
65046.0,0.0,2019-01-08 07:00:00,Tue,7.0,2019,01,07,Holiday
67351.0,0.0,2019-01-08 08:00:00,Tue,7.0,2019,01,08,Holiday
67554.75,0.0,2019-01-08 09:00:00,Tue,7.0,2019,01,09,Holiday
68111.25,0.0,2019-01-08 10:00:00,Tue,7.0,2019,01,10,Holiday
68876.0,0.0,2019-01-08 11:00:00,Tue,7.0,2019,01,11,Holiday
68369.5,0.0,2019-01-08 12:00:00,Tue,7.0,2019,01,12,Holiday
67823.0,0.0,2019-01-08 13:00:00,Tue,7.0,2019,01,13,Holiday
66978.5,0.0,2019-01-08 14:00:00,Tue,7.0,2019,01,14,Holiday
66848.0,0.0,2019-01-08 15:00:00,Tue,7.0,2019,01,15,Holiday
67514.0,0.0,2019-01-08 16:00:00,Tue,7.0,2019,01,16,Holiday
69764.5,0.0,2019-01-08 17:00:00,Tue,7.0,2019,01,17,Holiday
69606.5,0.0,2019-01-08 18:00:00,Tue,7.0,2019,01,18,Holiday
67652.0,0.0,2019-01-08 19:00:00,Tue,7.0,2019,01,19,Holiday
63922.0,0.0,2019-01-08 20:00:00,Tue,7.0,2019,01,20,Holiday
60692.25,0.0,2019-01-08 21:00:00,Tue,7.0,2019,01,21,Holiday
58411.25,0.0,2019-01-08 22:00:00,Tue,7.0,2019,01,22,Holiday
54101.5,0.0,2019-01-08 23:00:00,Tue,7.0,2019,01,23,Holiday
52023.5,0.0,2019-01-09 00:00:00,Wed,7.0,2019,01,00,Holiday
50204.5,0.0,2019-01-09 01:00:00,Wed,7.0,2019,01,01,Holiday
49549.75,0.0,2019-01-09 02:00:00,Wed,7.0,2019,01,02,Holiday
49756.0,0.0,2019-01-09 03:00:00,Wed,7.0,2019,01,03,Holiday
50934.75,0.0,2019-01-09 04:00:00,Wed,7.0,2019,01,04,Holiday
53552.5,0.0,2019-01-09 05:00:00,Wed,7.0,2019,01,05,Holiday
59733.25,0.0,2019-01-09 06:00:00,Wed,7.0,2019,01,06,Holiday
64122.5,0.0,2019-01-09 07:00:00,Wed,7.0,2019,01,07,Holiday
66347.75,0.0,2019-01-09 08:00:00,Wed,7.0,2019,01,08,Holiday
67211.25,0.0,2019-01-09 09:00:00,Wed,7.0,2019,01,09,Holiday
67657.0,0.0,2019-01-09 10:00:00,Wed,7.0,2019,01,10,Holiday
68475.25,0.0,2019-01-09 11:00:00,Wed,7.0,2019,01,11,Holiday
68250.0,0.0,2019-01-09 12:00:00,Wed,7.0,2019,01,12,Holiday
67944.75,0.0,2019-01-09 13:00:00,Wed,7.0,2019,01,13,Holiday
67133.0,0.0,2019-01-09 14:00:00,Wed,7.0,2019,01,14,Holiday
67100.25,0.0,2019-01-09 15:00:00,Wed,7.0,2019,01,15,Holiday
67915.0,0.0,2019-01-09 16:00:00,Wed,7.0,2019,01,16,Holiday
70223.0,0.0,2019-01-09 17:00:00,Wed,7.0,2019,01,17,Holiday
70258.25,0.0,2019-01-09 18:00:00,Wed,7.0,2019,01,18,Holiday
68197.75,0.0,2019-01-09 19:00:00,Wed,7.0,2019,01,19,Holiday
64407.5,0.0,2019-01-09 20:00:00,Wed,7.0,2019,01,20,Holiday
61431.25,0.0,2019-01-09 21:00:00,Wed,7.0,2019,01,21,Holiday
58949.0,0.0,2019-01-09 22:00:00,Wed,7.0,2019,01,22,Holiday
55082.0,0.0,2019-01-09 23:00:00,Wed,7.0,2019,01,23,Holiday
53468.5,0.0,2019-01-10 00:00:00,Thu,7.0,2019,01,00,Holiday
51647.5,0.0,2019-01-10 01:00:00,Thu,7.0,2019,01,01,Holiday
50862.25,0.0,2019-01-10 02:00:00,Thu,7.0,2019,01,02,Holiday
50875.0,0.0,2019-01-10 03:00:00,Thu,7.0,2019,01,03,Holiday
52038.25,0.0,2019-01-10 04:00:00,Thu,7.0,2019,01,04,Holiday
54489.5,0.0,2019-01-10 05:00:00,Thu,7.0,2019,01,05,Holiday
60448.75,0.0,2019-01-10 06:00:00,Thu,7.0,2019,01,06,Holiday
65377.5,0.0,2019-01-10 07:00:00,Thu,7.0,2019,01,07,Holiday
67672.25,0.0,2019-01-10 08:00:00,Thu,7.0,2019,01,08,Holiday
68312.75,0.0,2019-01-10 09:00:00,Thu,7.0,2019,01,09,Holiday
68819.25,0.0,2019-01-10 10:00:00,Thu,7.0,2019,01,10,Holiday
69741.25,0.0,2019-01-10 11:00:00,Thu,7.0,2019,01,11,Holiday
68892.75,0.0,2019-01-10 12:00:00,Thu,7.0,2019,01,12,Holiday
68384.75,0.0,2019-01-10 13:00:00,Thu,7.0,2019,01,13,Holiday
67595.5,0.0,2019-01-10 14:00:00,Thu,7.0,2019,01,14,Holiday
67408.0,0.0,2019-01-10 15:00:00,Thu,7.0,2019,01,15,Holiday
68085.25,0.0,2019-01-10 16:00:00,Thu,7.0,2019,01,16,Holiday
70538.0,0.0,2019-01-10 17:00:00,Thu,7.0,2019,01,17,Holiday
70504.5,0.0,2019-01-10 18:00:00,Thu,7.0,2019,01,18,Holiday
68536.0,0.0,2019-01-10 19:00:00,Thu,7.0,2019,01,19,Holiday
64916.0,0.0,2019-01-10 20:00:00,Thu,7.0,2019,01,20,Holiday
61881.5,0.0,2019-01-10 21:00:00,Thu,7.0,2019,01,21,Holiday
59420.0,0.0,2019-01-10 22:00:00,Thu,7.0,2019,01,22,Holiday
55667.75,0.0,2019-01-10 23:00:00,Thu,7.0,2019,01,23,Holiday
51998.0,0.0,2019-01-11 00:00:00,Fri,7.0,2019,01,00,Holiday
50151.5,0.0,2019-01-11 01:00:00,Fri,7.0,2019,01,01,Holiday
49265.0,0.0,2019-01-11 02:00:00,Fri,7.0,2019,01,02,Holiday
49395.5,0.0,2019-01-11 03:00:00,Fri,7.0,2019,01,03,Holiday
50227.5,0.0,2019-01-11 04:00:00,Fri,7.0,2019,01,04,Holiday
52578.5,0.0,2019-01-11 05:00:00,Fri,7.0,2019,01,05,Holiday
58398.5,0.0,2019-01-11 06:00:00,Fri,7.0,2019,01,06,Holiday
63910.5,0.0,2019-01-11 07:00:00,Fri,7.0,2019,01,07,Holiday
66930.5,0.0,2019-01-11 08:00:00,Fri,7.0,2019,01,08,Holiday
67553.0,0.0,2019-01-11 09:00:00,Fri,7.0,2019,01,09,Holiday
67983.0,0.0,2019-01-11 10:00:00,Fri,7.0,2019,01,10,Holiday
69105.25,0.0,2019-01-11 11:00:00,Fri,7.0,2019,01,11,Holiday
68330.75,0.0,2019-01-11 12:00:00,Fri,7.0,2019,01,12,Holiday
67146.0,0.0,2019-01-11 13:00:00,Fri,7.0,2019,01,13,Holiday
65712.75,0.0,2019-01-11 14:00:00,Fri,7.0,2019,01,14,Holiday
65235.25,0.0,2019-01-11 15:00:00,Fri,7.0,2019,01,15,Holiday
66107.0,0.0,2019-01-11 16:00:00,Fri,7.0,2019,01,16,Holiday
68696.75,0.0,2019-01-11 17:00:00,Fri,7.0,2019,01,17,Holiday
68701.25,0.0,2019-01-11 18:00:00,Fri,7.0,2019,01,18,Holiday
66673.75,0.0,2019-01-11 19:00:00,Fri,7.0,2019,01,19,Holiday
62715.25,0.0,2019-01-11 20:00:00,Fri,7.0,2019,01,20,Holiday
59396.5,0.0,2019-01-11 21:00:00,Fri,7.0,2019,01,21,Holiday
57408.25,0.0,2019-01-11 22:00:00,Fri,7.0,2019,01,22,Holiday
53434.75,0.0,2019-01-11 23:00:00,Fri,7.0,2019,01,23,Holiday
50593.5,0.0,2019-01-12 00:00:00,Sat,7.0,2019,01,00,Holiday
48697.5,0.0,2019-01-12 01:00:00,Sat,7.0,2019,01,01,Holiday
47746.75,0.0,2019-01-12 02:00:00,Sat,7.0,2019,01,02,Holiday
47488.0,0.0,2019-01-12 03:00:00,Sat,7.0,2019,01,03,Holiday
47687.5,0.0,2019-01-12 04:00:00,Sat,7.0,2019,01,04,Holiday
47819.5,0.0,2019-01-12 05:00:00,Sat,7.0,2019,01,05,Holiday
48869.75,0.0,2019-01-12 06:00:00,Sat,7.0,2019,01,06,Holiday
51388.0,0.0,2019-01-12 07:00:00,Sat,7.0,2019,01,07,Holiday
54548.5,0.0,2019-01-12 08:00:00,Sat,7.0,2019,01,08,Holiday
57384.75,0.0,2019-01-12 09:00:00,Sat,7.0,2019,01,09,Holiday
58687.5,0.0,2019-01-12 10:00:00,Sat,7.0,2019,01,10,Holiday
59859.0,0.0,2019-01-12 11:00:00,Sat,7.0,2019,01,11,Holiday
59351.25,0.0,2019-01-12 12:00:00,Sat,7.0,2019,01,12,Holiday
58009.75,0.0,2019-01-12 13:00:00,Sat,7.0,2019,01,13,Holiday
56399.0,0.0,2019-01-12 14:00:00,Sat,7.0,2019,01,14,Holiday
56387.75,0.0,2019-01-12 15:00:00,Sat,7.0,2019,01,15,Holiday
57650.0,0.0,2019-01-12 16:00:00,Sat,7.0,2019,01,16,Holiday
60479.25,0.0,2019-01-12 17:00:00,Sat,7.0,2019,01,17,Holiday
61126.75,0.0,2019-01-12 18:00:00,Sat,7.0,2019,01,18,Holiday
59296.5,0.0,2019-01-12 19:00:00,Sat,7.0,2019,01,19,Holiday
56050.5,0.0,2019-01-12 20:00:00,Sat,7.0,2019,01,20,Holiday
53726.5,0.0,2019-01-12 21:00:00,Sat,7.0,2019,01,21,Holiday
52604.5,0.0,2019-01-12 22:00:00,Sat,7.0,2019,01,22,Holiday
49368.75,0.0,2019-01-12 23:00:00,Sat,7.0,2019,01,23,Holiday
47428.5,0.0,2019-01-13 00:00:00,Sun,7.0,2019,01,00,Holiday
45654.75,0.0,2019-01-13 01:00:00,Sun,7.0,2019,01,01,Holiday
44725.75,0.0,2019-01-13 02:00:00,Sun,7.0,2019,01,02,Holiday
44471.5,0.0,2019-01-13 03:00:00,Sun,7.0,2019,01,03,Holiday
44475.75,0.0,2019-01-13 04:00:00,Sun,7.0,2019,01,04,Holiday
44105.75,0.0,2019-01-13 05:00:00,Sun,7.0,2019,01,05,Holiday
43462.25,0.0,2019-01-13 06:00:00,Sun,7.0,2019,01,06,Holiday
45721.75,0.0,2019-01-13 07:00:00,Sun,7.0,2019,01,07,Holiday
49297.5,0.0,2019-01-13 08:00:00,Sun,7.0,2019,01,08,Holiday
52741.25,0.0,2019-01-13 09:00:00,Sun,7.0,2019,01,09,Holiday
55027.5,0.0,2019-01-13 10:00:00,Sun,7.0,2019,01,10,Holiday
57160.75,0.0,2019-01-13 11:00:00,Sun,7.0,2019,01,11,Holiday
57035.5,0.0,2019-01-13 12:00:00,Sun,7.0,2019,01,12,Holiday
55582.25,0.0,2019-01-13 13:00:00,Sun,7.0,2019,01,13,Holiday
54354.75,0.0,2019-01-13 14:00:00,Sun,7.0,2019,01,14,Holiday
54438.0,0.0,2019-01-13 15:00:00,Sun,7.0,2019,01,15,Holiday
55662.0,0.0,2019-01-13 16:00:00,Sun,7.0,2019,01,16,Holiday
59037.0,0.0,2019-01-13 17:00:00,Sun,7.0,2019,01,17,Holiday
60003.0,0.0,2019-01-13 18:00:00,Sun,7.0,2019,01,18,Holiday
58651.0,0.0,2019-01-13 19:00:00,Sun,7.0,2019,01,19,Holiday
56261.25,0.0,2019-01-13 20:00:00,Sun,7.0,2019,01,20,Holiday
54703.5,0.0,2019-01-13 21:00:00,Sun,7.0,2019,01,21,Holiday
54352.0,0.0,2019-01-13 22:00:00,Sun,7.0,2019,01,22,Holiday
51058.75,0.0,2019-01-13 23:00:00,Sun,7.0,2019,01,23,Holiday
48478.75,0.0,2019-01-14 00:00:00,Mon,7.0,2019,01,00,Holiday
47051.25,0.0,2019-01-14 01:00:00,Mon,7.0,2019,01,01,Holiday
46673.5,0.0,2019-01-14 02:00:00,Mon,7.0,2019,01,02,Holiday
