Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
May 11, 2020;9:00 AM;-4,336;919;-2,852;473;-1,734;4;-360;1,369;-3;403;0;0;0;724;-338;0;-4,132;1,191;0
May 11, 2020;10:00 AM;-3,437;1,533;-3,095;503;-1,476;30;-457;1,376;-35;405;0;0;0;972;-306;0;-4,100;1,213;0
May 11, 2020;11:00 AM;-4,448;1,433;-3,768;495;-1,507;48;-481;1,425;-88;418;0;0;0;761;-202;0;-4,283;1,301;0
May 11, 2020;12:00 PM;-3,417;1,308;-3,882;544;-999;53;-457;1,516;-118;406;0;0;0;655;-103;0;-3,664;1,324;0
May 11, 2020;1:00 PM;-2,566;1,371;-3,846;779;-471;55;-529;1,519;-217;369;0;0;0;922;-188;0;-3,776;1,446;0
May 11, 2020;2:00 PM;-922;1,571;-3,276;1,145;-10;36;-585;1,521;-297;345;0;0;0;1,043;-187;0;-3,738;1,510;0
May 11, 2020;3:00 PM;-631;1,508;-2,384;1,042;-158;39;-615;1,687;-328;340;0;0;0;963;-298;0;-3,923;1,496;0
May 11, 2020;4:00 PM;-1,082;1,423;-2,158;971;-394;17;-656;1,527;-352;330;0;0;0;831;-197;0;-3,876;1,452;0
May 11, 2020;5:00 PM;-260;1,138;-1,870;875;-495;164;-133;1,588;-313;342;0;0;0;617;-203;0;-3,402;1,432;0
May 11, 2020;6:00 PM;-917;1,190;-1,505;565;-1,392;233;-37;1,583;-251;376;0;0;0;453;-330;0;-3,356;1,554;0
May 11, 2020;7:00 PM;-2,382;1,220;-1,360;329;-2,155;493;-44;1,157;-139;393;0;0;0;299;-547;0;-3,536;1,508;0
May 11, 2020;8:00 PM;-2,669;1,036;-770;220;-2,337;241;-37;1,003;-41;392;0;0;0;327;-512;0;-3,727;1,536;0
May 11, 2020;9:00 PM;-3,518;1,041;-219;164;-2,396;176;-80;405;-106;381;0;0;0;127;-518;0;-3,694;1,201;0
May 11, 2020;10:00 PM;-4,660;1,192;-78;175;-2,818;104;-276;68;-372;407;0;0;0;89;-719;0;-3,452;1,020;0
May 11, 2020;11:00 PM;-5,250;1,271;0;82;-3,047;2;-429;2;-549;378;0;0;0;56;-986;0;-3,003;973;0
May 12, 2020;12:00 AM;-4,587;1,164;-17;46;-2,172;0;-548;0;-739;345;0;0;0;36;-1,011;0;-2,408;717;0
May 12, 2020;1:00 AM;-3,866;906;-272;158;-1,612;0;-576;130;-332;326;0;0;0;39;-812;0;-2,699;878;0
May 12, 2020;2:00 AM;-5,344;685;-718;237;-1,752;0;-682;43;-352;327;0;0;0;21;-951;0;-3,097;895;0
May 12, 2020;3:00 AM;-6,548;505;-1,239;330;-1,759;0;-695;1;-409;331;0;0;0;12;-1,007;0;-3,481;863;0
May 12, 2020;4:00 AM;-6,574;337;-1,308;339;-1,727;0;-635;65;-352;347;0;0;0;47;-727;0;-3,716;756;0
May 12, 2020;5:00 AM;-7,908;172;-1,320;288;-2,309;0;-618;1;-485;371;0;0;0;16;-1,070;0;-3,860;906;0
May 12, 2020;6:00 AM;-9,772;1;-2,002;107;-3,403;215;-168;0;-860;375;0;0;0;19;-1,451;0;-3,640;1,035;0
May 12, 2020;7:00 AM;-8,469;2;-2,141;1;-3,547;472;-109;0;-521;412;0;0;0;69;-1,298;0;-3,110;1,301;0
May 12, 2020;8:00 AM;-6,388;0;-2,550;78;-2,840;503;-242;52;-139;451;0;0;0;318;-576;0;-2,952;1,509;0
May 12, 2020;9:00 AM;-421;197;-1,391;1;-1,397;378;-129;852;-284;456;0;0;0;723;-217;0;-977;1,367;0
May 12, 2020;10:00 AM;1,461;471;-1,925;66;-329;317;-87;1,034;-252;445;0;0;0;1,191;-136;0;-617;1,283;0
May 12, 2020;11:00 AM;1,338;740;-1,923;50;-476;10;-418;1,072;-115;453;0;0;0;1,349;-144;7;-525;1,258;0
May 12, 2020;12:00 PM;1,418;664;-1,966;19;-661;9;-498;1,094;-19;450;0;0;0;1,475;-188;213;-312;1,138;0
May 12, 2020;1:00 PM;1,399;664;-2,498;159;-188;47;-431;1,166;-27;427;0;0;0;1,628;-228;2;-488;1,166;0
May 12, 2020;2:00 PM;1,167;519;-2,362;191;-24;34;-537;1,191;-51;422;0;0;0;1,710;-227;0;-876;1,177;0
May 12, 2020;3:00 PM;1,175;410;-2,248;194;-42;30;-545;1,329;-64;419;0;0;0;1,756;-26;0;-1,282;1,244;0
May 12, 2020;4:00 PM;-1,286;195;-2,728;181;-799;44;-350;1,487;-77;430;0;0;0;1,304;-73;0;-2,230;1,330;0
May 12, 2020;5:00 PM;-3,812;140;-2,559;168;-1,775;72;-195;1,296;-162;450;0;0;0;727;-261;0;-2,896;1,183;0
May 12, 2020;6:00 PM;-6,433;17;-2,412;139;-2,918;4;-347;1,178;-270;479;0;0;0;426;-670;0;-3,441;1,382;0
May 12, 2020;7:00 PM;-8,223;0;-2,375;76;-3,654;16;-278;990;-254;486;0;0;0;176;-902;0;-3,810;1,306;0
May 12, 2020;8:00 PM;-8,106;0;-2,286;43;-3,478;1;-433;800;-252;460;0;0;0;100;-895;0;-3,548;1,382;0
May 12, 2020;9:00 PM;-8,187;0;-1,753;34;-3,468;0;-502;638;-347;436;0;0;0;66;-945;0;-3,593;1,247;0
May 12, 2020;10:00 PM;-8,218;0;-1,317;10;-3,434;0;-569;424;-511;450;0;0;0;43;-1,268;0;-3,326;1,280;0
May 12, 2020;11:00 PM;-7,019;1;-851;2;-2,923;0;-695;350;-638;416;0;0;0;51;-1,116;0;-2,795;1,179;0
May 13, 2020;12:00 AM;-6,167;139;-949;157;-2,255;0;-496;402;-687;385;0;0;0;92;-795;0;-3,132;972;0
May 13, 2020;1:00 AM;-6,752;50;-1,776;292;-2,007;46;-268;478;-624;369;0;0;0;99;-760;0;-3,424;773;0
May 13, 2020;2:00 AM;-7,459;68;-2,294;337;-1,890;125;-212;371;-651;370;0;0;0;90;-720;0;-3,610;557;0
May 13, 2020;3:00 AM;-7,797;216;-2,316;388;-1,849;63;-348;224;-674;377;0;0;0;80;-761;0;-3,811;614;0
May 13, 2020;4:00 AM;-8,428;4;-3,107;478;-1,837;142;-161;286;-620;382;0;0;0;90;-714;0;-4,061;690;0
May 13, 2020;5:00 AM;-8,149;179;-2,726;400;-1,956;183;-394;230;-626;404;0;0;0;105;-734;0;-4,088;874;0
May 13, 2020;6:00 AM;-7,906;152;-2,237;190;-2,355;411;-177;52;-620;397;0;0;0;48;-1,169;0;-3,639;1,041;0
May 13, 2020;7:00 AM;-8,628;0;-2,580;86;-2,833;616;-79;18;-636;423;0;0;0;34;-1,379;0;-3,408;1,110;0
May 13, 2020;8:00 AM;-6,155;5;-2,448;133;-2,405;1,042;0;288;-466;440;0;0;0;88;-960;0;-3,259;1,387;0
May 13, 2020;9:00 AM;-4,251;128;-1,612;129;-2,436;1,047;0;519;-424;452;0;0;0;161;-649;0;-3,133;1,567;0
May 13, 2020;10:00 AM;-1,301;205;-1,409;185;-1,105;1,010;0;821;-314;453;0;0;0;528;-290;0;-2,840;1,455;0
May 13, 2020;11:00 AM;-3,353;20;-1,947;227;-1,868;1,046;0;809;-176;467;0;0;0;503;-365;0;-3,431;1,362;0
May 13, 2020;12:00 PM;-3,775;0;-2,066;218;-2,040;973;0;886;-160;465;0;0;0;367;-393;0;-3,479;1,454;0
May 13, 2020;1:00 PM;-4,376;0;-2,720;257;-1,802;852;0;986;-228;451;0;0;0;340;-408;0;-3,649;1,545;0
May 13, 2020;2:00 PM;-6,066;0;-3,172;361;-2,183;696;-48;905;-367;443;0;0;0;214;-505;0;-3,877;1,467;0
May 13, 2020;3:00 PM;-6,535;0;-3,402;434;-1,992;695;-50;890;-365;422;0;0;0;178;-681;0;-4,140;1,476;0
May 13, 2020;4:00 PM;-6,141;71;-3,210;464;-1,661;510;-368;832;-372;421;0;0;0;163;-496;0;-4,049;1,554;0
May 13, 2020;5:00 PM;-7,816;186;-3,020;325;-2,332;641;-345;473;-490;444;0;0;0;90;-939;0;-4,209;1,360;0
May 13, 2020;6:00 PM;-7,340;189;-3,051;215;-1,928;652;-295;412;-536;469;0;0;0;89;-1,034;0;-3,829;1,307;0
May 13, 2020;7:00 PM;-7,380;69;-2,912;135;-2,091;607;-375;510;-436;463;0;0;0;50;-1,105;0;-3,590;1,295;0
May 13, 2020;8:00 PM;-7,441;7;-2,764;136;-2,128;439;-300;428;-470;410;0;0;0;82;-1,142;0;-3,491;1,352;0
May 13, 2020;9:00 PM;-6,367;167;-2,373;183;-2,238;449;-354;554;-351;396;0;0;0;107;-853;0;-3,560;1,506;0
May 13, 2020;10:00 PM;-4,629;301;-1,882;220;-1,850;197;-353;648;-382;412;0;0;0;165;-425;0;-3,307;1,627;0
May 13, 2020;11:00 PM;-4,890;325;-2,027;258;-1,408;116;-365;366;-490;374;0;0;0;116;-446;0;-3,099;1,390;0
May 14, 2020;12:00 AM;-2,638;282;-1,781;369;-889;112;-217;841;-226;336;0;0;0;195;-50;0;-3,039;1,429;0
May 14, 2020;1:00 AM;-4,732;235;-2,338;449;-1,322;4;-493;893;-194;325;0;0;0;123;-278;0;-3,473;1,337;0
May 14, 2020;2:00 AM;-5,476;94;-2,607;493;-1,275;0;-550;765;-172;331;0;0;0;232;-268;0;-3,644;1,125;0
May 14, 2020;3:00 AM;-5,362;59;-2,319;490;-1,453;6;-442;659;-191;349;0;0;0;201;-219;0;-3,694;1,192;0
May 14, 2020;4:00 AM;-6,586;56;-2,455;433;-1,819;0;-482;510;-213;365;0;0;0;117;-378;0;-3,780;1,060;0
May 14, 2020;5:00 AM;-5,437;69;-2,045;404;-1,345;0;-644;641;-322;383;0;0;0;130;-404;0;-3,533;1,229;0
May 14, 2020;6:00 AM;-6,047;107;-1,884;273;-1,769;72;-465;483;-578;375;0;0;0;140;-680;0;-3,385;1,264;0
May 14, 2020;7:00 AM;-5,442;50;-1,824;150;-1,842;625;-205;549;-444;401;0;0;0;113;-939;0;-3,303;1,227;0
May 14, 2020;8:00 AM;-5,118;0;-1,915;121;-1,763;635;-220;336;-143;416;0;0;0;129;-880;0;-3,104;1,270;0
May 14, 2020;9:00 AM;-4,898;0;-2,288;238;-2,097;545;-314;818;-86;412;0;0;0;400;-525;0;-3,283;1,282;0
May 14, 2020;10:00 AM;-2,809;0;-2,806;381;-1,125;359;-329;1,589;-17;407;0;0;0;804;-86;0;-3,355;1,369;0
May 14, 2020;11:00 AM;-3,875;0;-3,754;431;-1,205;275;-192;1,528;-5;417;0;0;0;917;-112;0;-3,558;1,383;0
May 14, 2020;12:00 PM;-4,565;0;-3,795;341;-1,195;56;-479;1,461;-1;431;0;0;0;840;-234;0;-3,436;1,446;0
May 14, 2020;1:00 PM;-4,672;0;-3,785;405;-1,047;29;-443;1,425;-1;435;0;0;0;793;-188;0;-3,701;1,406;0
May 14, 2020;2:00 PM;-4,677;0;-4,063;507;-834;8;-469;1,394;-7;430;0;0;0;860;-51;0;-3,820;1,368;0
May 14, 2020;3:00 PM;-3,859;0;-4,191;602;-486;31;-417;1,533;-1;426;0;0;0;1,035;-11;0;-3,871;1,491;0
May 14, 2020;4:00 PM;-3,401;0;-4,241;760;-260;33;-435;1,556;-47;414;0;0;0;1,083;-2;0;-3,736;1,474;0
May 14, 2020;5:00 PM;-4,953;0;-3,570;431;-1,256;70;-371;1,288;-95;419;0;0;0;793;-208;0;-3,803;1,349;0
May 14, 2020;6:00 PM;-7,168;0;-3,298;201;-2,139;136;-386;583;-122;447;0;0;0;468;-446;0;-3,771;1,159;0
May 14, 2020;7:00 PM;-7,771;0;-2,946;61;-2,324;24;-547;497;-99;459;0;0;0;236;-618;0;-3,517;1,003;0
May 14, 2020;8:00 PM;-7,270;0;-2,541;37;-2,409;0;-518;383;-56;438;0;0;0;361;-836;0;-3,380;1,251;0
May 14, 2020;9:00 PM;-6,091;0;-2,070;109;-1,952;0;-536;357;-59;413;0;0;0;269;-634;0;-3,289;1,301;0
May 14, 2020;10:00 PM;-5,848;0;-1,832;199;-2,274;0;-620;336;-16;394;0;0;0;305;-407;0;-3,317;1,384;0
May 14, 2020;11:00 PM;-3,410;0;-1,478;262;-1,408;0;-681;765;-1;353;0;0;0;447;-155;0;-2,953;1,439;0
May 15, 2020;12:00 AM;-3,813;0;-1,593;265;-1,445;0;-789;820;0;322;0;0;0;313;-134;0;-2,887;1,315;0
May 15, 2020;1:00 AM;-5,428;0;-2,438;385;-1,696;10;-802;894;0;313;0;0;0;273;-130;0;-3,396;1,159;0
May 15, 2020;2:00 AM;-6,230;0;-3,100;468;-1,656;16;-873;888;0;308;0;0;0;484;-119;0;-3,738;1,092;0
May 15, 2020;3:00 AM;-6,835;0;-3,075;423;-1,824;16;-1,014;733;0;309;0;0;0;198;-131;0;-3,535;1,065;0
May 15, 2020;4:00 AM;-7,373;0;-3,100;435;-1,908;14;-1,065;676;0;317;0;0;0;207;-176;0;-3,813;1,040;0
May 15, 2020;5:00 AM;-7,255;0;-2,930;335;-2,223;7;-1,001;680;0;343;0;0;0;212;-257;0;-3,592;1,171;0
May 15, 2020;6:00 AM;-6,712;0;-2,827;140;-2,669;7;-832;1,078;0;358;0;0;0;397;-493;0;-3,162;1,291;0
May 15, 2020;7:00 AM;-5,665;0;-2,433;7;-2,988;23;-485;1,418;-20;394;0;0;0;449;-583;0;-2,885;1,438;0
May 15, 2020;8:00 AM;-4,037;0;-2,351;25;-2,382;82;-519;1,766;-21;428;0;0;0;656;-426;0;-2,746;1,451;0
May 15, 2020;9:00 AM;-1,197;0;-2,506;147;-1,539;109;-504;2,560;-16;414;0;0;0;1,258;-90;0;-2,595;1,565;0
May 15, 2020;10:00 AM;-280;0;-2,690;251;-947;49;-540;2,650;0;404;0;0;0;1,299;-16;0;-2,446;1,706;0
May 15, 2020;11:00 AM;-433;0;-3,315;361;-650;66;-343;2,693;0;434;0;0;0;1,442;-9;0;-2,687;1,575;0
May 15, 2020;12:00 PM;22;0;-3,325;317;-444;44;-522;2,696;0;445;0;0;0;1,634;-2;0;-2,418;1,597;0
May 15, 2020;1:00 PM;-1,099;8;-3,512;464;-607;14;-808;2,657;0;417;0;0;0;1,495;0;0;-2,851;1,624;0
May 15, 2020;2:00 PM;3;121;-3,479;718;-234;21;-730;2,699;0;404;0;0;0;1,662;-1;0;-2,861;1,683;0
May 15, 2020;3:00 PM;-190;116;-3,505;607;-323;33;-844;2,712;0;395;0;0;0;1,704;-3;0;-2,819;1,737;0
May 15, 2020;4:00 PM;-1,445;262;-3,497;487;-866;42;-834;2,455;0;405;0;0;0;1,305;-3;0;-2,836;1,635;0
May 15, 2020;5:00 PM;-242;418;-2,646;391;-898;249;-438;2,382;0;425;0;0;0;1,156;-20;0;-2,793;1,532;0
May 15, 2020;6:00 PM;-1,508;356;-2,394;324;-1,211;123;-356;2,035;0;453;0;0;0;840;-99;0;-3,151;1,572;0
May 15, 2020;7:00 PM;-3,709;401;-2,060;195;-1,849;15;-781;1,743;-144;471;0;0;0;421;-234;0;-3,212;1,325;0
May 15, 2020;8:00 PM;-5,588;236;-1,533;122;-2,256;20;-877;946;-244;457;0;0;0;147;-451;0;-3,400;1,245;0
May 15, 2020;9:00 PM;-4,431;219;-946;121;-2,162;19;-977;929;-216;436;0;0;0;217;-302;0;-3,159;1,390;0
May 15, 2020;10:00 PM;-3,293;266;-554;142;-1,909;19;-941;889;-174;423;0;0;0;359;-194;0;-2,953;1,334;0
May 15, 2020;11:00 PM;-3,561;339;-657;215;-1,757;17;-972;751;-142;379;0;0;0;217;-147;0;-2,938;1,134;0
May 16, 2020;12:00 AM;-1,630;429;-390;76;-1,324;19;-1,111;777;-48;355;0;0;0;199;-156;0;-1,672;1,216;0
May 16, 2020;1:00 AM;-582;1,164;0;78;-1,214;21;-1,073;586;-81;331;0;0;0;217;-209;0;-1,308;906;0
May 16, 2020;2:00 AM;-687;1,255;0;162;-;19;-1,052;624;-111;331;0;0;0;271;-148;0;-1,700;786;0
May 16, 2020;3:00 AM;-1,220;1,133;0;192;-1,290;18;-1,049;608;-122;350;0;0;0;327;-118;0;-2,054;785;0
May 16, 2020;4:00 AM;-2,295;1,022;-8;165;-1,935;20;-1,029;588;-128;356;0;0;0;276;-172;0;-2,220;770;0
May 16, 2020;5:00 AM;-2,195;1,611;0;46;-2,139;15;-1,052;502;-197;357;0;0;0;168;-250;0;-1,942;686;0
May 16, 2020;6:00 AM;-2,356;1,520;0;28;-2,308;25;-1,060;536;-134;327;0;0;0;259;-218;0;-2,004;673;0
May 16, 2020;7:00 AM;-1,107;2,342;0;0;-2,572;16;-1,237;675;-8;336;0;0;0;533;-244;0;-1,871;923;0
May 16, 2020;8:00 AM;664;1,966;0;0;-2,429;35;-1,040;1,089;0;349;0;0;0;1,009;-227;1;-1,411;1,322;0
May 16, 2020;9:00 AM;3,630;2,229;0;0;-1,806;47;-937;1,531;0;356;0;0;0;1,476;-85;151;-820;1,488;0
May 16, 2020;10:00 AM;6,066;2,222;0;0;-1,048;54;-684;1,689;0;364;0;0;0;1,885;-5;465;-345;1,469;0
May 16, 2020;11:00 AM;6,607;2,485;0;0;-880;35;-768;1,681;0;368;0;0;0;1,897;0;630;-206;1,365;0
May 16, 2020;12:00 PM;7,204;2,579;0;0;-951;27;-854;1,807;0;360;0;0;0;1,995;-1;883;-65;1,424;0
May 16, 2020;1:00 PM;9,148;3,158;0;21;-567;33;-775;1,803;0;341;0;0;0;2,152;-17;1,612;0;1,387;0
May 16, 2020;2:00 PM;7,991;2,521;0;0;-800;93;-475;1,688;0;335;0;0;0;2,070;-50;1,246;0;1,363;0
May 16, 2020;3:00 PM;8,115;2,233;0;59;-388;381;-14;1,526;0;366;0;0;0;1,866;-114;936;-9;1,273;0
May 16, 2020;4:00 PM;5,607;2,105;0;0;-944;80;-138;1,535;0;371;0;0;0;1,670;-184;355;-474;1,231;0
May 16, 2020;5:00 PM;1,211;1,298;0;5;-1,695;58;-701;1,487;0;359;0;0;0;1,274;-262;1;-1,917;1,304;0
May 16, 2020;6:00 PM;-3,126;604;-13;3;-2,719;38;-754;946;0;377;0;0;0;438;-412;0;-2,735;1,101;0
May 16, 2020;7:00 PM;-4,770;829;0;0;-3,334;12;-810;487;-29;389;0;0;0;130;-729;0;-2,756;1,041;0
May 16, 2020;8:00 PM;-5,019;1,137;0;0;-3,414;12;-806;280;-32;378;0;0;0;39;-1,019;0;-2,661;1,067;0
May 16, 2020;9:00 PM;-5,012;1,439;0;0;-3,891;28;-782;352;0;366;0;0;0;21;-1,131;0;-2,561;1,147;0
May 16, 2020;10:00 PM;-4,518;2,004;0;0;-4,129;20;-821;222;-54;364;0;0;0;101;-906;0;-2,326;1,007;0
May 16, 2020;11:00 PM;-3,943;2,632;0;0;-3,639;22;-936;18;-188;339;0;0;0;62;-802;0;-2,027;576;0
May 17, 2020;12:00 AM;-3,070;3,082;0;0;-3,085;0;-1,836;744;-327;334;0;0;0;39;-801;0;-1,857;637;0
May 17, 2020;1:00 AM;-911;3,518;0;0;-2,158;0;-1,656;1,249;-789;334;0;0;0;61;-727;0;-1,519;776;0
May 17, 2020;2:00 AM;-129;3,544;0;0;-1,627;0;-1,658;1,341;-806;325;0;0;0;79;-480;0;-1,680;833;0
May 17, 2020;3:00 AM;-460;3,462;0;9;-1,537;0;-1,732;1,417;-814;316;0;0;0;90;-415;0;-2,084;828;0
May 17, 2020;4:00 AM;-437;3,101;0;34;-1,621;4;-1,484;1,456;-792;308;0;0;0;151;-311;0;-2,110;827;0
May 17, 2020;5:00 AM;205;3,139;0;0;-1,504;17;-1,332;1,419;-857;312;0;0;0;225;-292;0;-1,718;796;0
May 17, 2020;6:00 AM;687;2,404;0;0;-1,305;24;-1,191;1,515;-759;273;0;0;0;294;-303;0;-1,243;978;0
May 17, 2020;7:00 AM;1,538;2,010;0;0;-1,742;48;-1,063;1,440;-429;267;0;0;0;489;-56;82;-645;1,137;0
May 17, 2020;8:00 AM;3,771;2,035;0;0;-1,332;123;-774;1,484;-149;285;0;0;0;924;-23;455;-286;1,029;0
May 17, 2020;9:00 AM;7,790;2,686;0;0;-806;255;-212;1,892;-5;296;0;0;0;1,508;-103;1,076;0;1,203;0
May 17, 2020;10:00 AM;10,521;2,530;0;69;-427;588;-31;2,319;0;312;0;0;0;2,033;-40;1,732;0;1,436;0
May 17, 2020;11:00 AM;10,393;2,709;0;54;-484;228;-44;2,287;0;326;0;0;0;2,100;-35;1,970;0;1,282;0
May 17, 2020;12:00 PM;11,949;2,827;0;522;-578;93;-28;2,282;0;328;0;0;0;2,277;-67;3,040;0;1,253;0
May 17, 2020;1:00 PM;11,962;2,832;0;89;-646;1,266;0;2,093;0;304;0;0;0;2,215;-196;2,829;0;1,176;0
May 17, 2020;2:00 PM;12,209;2,834;0;38;-591;2,109;0;2,051;0;294;0;0;0;2,144;-284;2,476;0;1,138;0
May 17, 2020;3:00 PM;11,446;2,454;0;47;-406;2,095;0;2,222;0;292;0;0;0;2,007;-295;1,873;0;1,157;0
May 17, 2020;4:00 PM;9,616;2,457;0;0;-533;1,528;0;1,944;0;303;0;0;0;1,659;-211;1,265;0;1,204;0
May 17, 2020;5:00 PM;7,129;2,179;0;0;-953;900;0;1,881;0;324;0;0;0;1,346;-36;390;-196;1,294;0
May 17, 2020;6:00 PM;1,544;1,503;0;0;-2,419;424;-1;1,711;0;346;0;0;0;474;-199;0;-1,472;1,177;0
May 17, 2020;7:00 PM;-2,175;690;0;0;-3,677;143;-146;1,560;0;377;0;0;0;239;-578;0;-1,980;1,197;0
May 17, 2020;8:00 PM;-2,678;309;0;0;-3,712;35;-639;1,862;0;388;0;0;0;340;-613;0;-1,995;1,347;0
May 17, 2020;9:00 PM;-4,422;685;0;0;-4,298;34;-864;1,628;-24;392;0;0;0;44;-994;0;-2,139;1,114;0
May 17, 2020;10:00 PM;-3,411;1,068;0;0;-3,957;0;-1,364;1,667;-96;420;0;0;0;114;-741;66;-1,617;1,029;0
May 17, 2020;11:00 PM;-2,633;1,031;0;0;-2,915;0;-1,748;1,449;-204;401;0;0;0;74;-733;76;-1,022;958;0
May 18, 2020;12:00 AM;-2,870;456;-7;0;-2,165;0;-1,854;1,080;-203;379;0;0;0;91;-360;12;-1,002;703;0
May 18, 2020;1:00 AM;-3,543;175;-773;40;-1,607;0;-1,829;1,149;-174;366;0;0;0;117;-166;0;-1,688;847;0
May 18, 2020;2:00 AM;-3,819;72;-904;154;-1,696;0;-1,680;1,169;-131;360;0;0;0;359;-119;0;-2,191;788;0
May 18, 2020;3:00 AM;-3,770;248;-699;187;-1,720;0;-1,696;1,085;-128;360;0;0;0;404;-145;0;-2,660;994;0
May 18, 2020;4:00 AM;-6,241;7;-1,826;281;-2,222;0;-1,595;1,080;-136;368;0;0;0;295;-187;0;-3,172;866;0
May 18, 2020;5:00 AM;-7,293;0;-2,148;257;-2,416;0;-1,531;972;-245;399;0;0;0;179;-280;0;-3,412;932;0
May 18, 2020;6:00 AM;-7,593;0;-2,793;70;-2,829;8;-1,247;1,297;-173;420;0;0;0;231;-545;0;-3,191;1,159;0
May 18, 2020;7:00 AM;-6,221;0;-2,787;3;-2,723;389;-424;939;-37;446;0;0;0;294;-523;0;-3,025;1,227;0
May 18, 2020;8:00 AM;-3,682;0;-2,155;0;-2,730;780;-4;1,028;0;464;0;0;0;574;-487;0;-2,286;1,134;0
May 18, 2020;9:00 AM;-1,992;0;-2,246;0;-2,550;1,072;0;1,625;0;478;0;0;0;1,096;-124;0;-2,543;1,200;0
May 18, 2020;10:00 AM;-469;0;-2,689;0;-1,141;1,227;0;1,654;0;477;0;0;0;1,396;-179;0;-2,386;1,172;0
May 18, 2020;11:00 AM;1,562;0;-2,622;5;-527;1,217;0;1,901;0;493;0;0;0;1,758;-7;0;-1,953;1,297;0
May 18, 2020;12:00 PM;2,038;43;-2,375;0;-756;1,304;0;1,974;0;488;0;0;0;1,749;-129;0;-1,604;1,344;0
May 18, 2020;1:00 PM;2,180;166;-2,523;35;-345;904;0;2,052;0;475;0;0;0;1,943;-100;0;-1,782;1,355;0
May 18, 2020;2:00 PM;3,139;175;-2,429;27;-79;1,326;0;2,126;0;468;0;0;0;2,091;-5;0;-1,846;1,285;0
May 18, 2020;3:00 PM;1,541;51;-2,890;139;-299;990;0;2,229;0;453;0;0;0;1,943;-10;0;-2,364;1,299;0
May 18, 2020;4:00 PM;-1,157;2;-3,350;158;-808;551;-6;2,012;0;450;0;0;0;1,734;-116;0;-2,963;1,179;0
May 18, 2020;5:00 PM;-3,553;50;-2,808;247;-1,602;254;-836;1,730;0;463;0;0;0;1,358;-111;0;-3,504;1,206;0
May 18, 2020;6:00 PM;-4,718;5;-2,278;132;-2,206;12;-937;1,484;0;480;0;0;0;1,120;-348;0;-3,430;1,248;0
May 18, 2020;7:00 PM;-6,258;0;-2,242;3;-3,027;170;-761;1,222;-16;487;0;0;0;665;-602;0;-3,263;1,106;0
May 18, 2020;8:00 PM;-7,920;0;-2,182;0;-3,057;1;-996;669;-96;472;0;0;0;142;-705;0;-3,101;933;0
May 18, 2020;9:00 PM;-7,364;0;-1,907;3;-2,950;0;-923;692;-94;467;0;0;0;264;-622;0;-3,278;984;0
May 18, 2020;10:00 PM;-7,623;0;-1,526;4;-3,223;0;-1,091;569;-84;451;0;0;0;372;-712;0;-3,447;1,064;0
May 18, 2020;11:00 PM;-6,906;0;-1,672;2;-2,718;0;-1,506;703;-27;408;0;0;0;428;-511;0;-3,062;1,049;0
May 19, 2020;12:00 AM;-6,338;0;-2,449;224;-1,973;0;-1,735;1,445;0;376;0;0;0;672;-327;0;-3,581;1,010;0
May 19, 2020;1:00 AM;-7,708;0;-2,900;328;-2,253;0;-1,747;1,292;0;353;0;0;0;591;-296;0;-4,072;996;0
May 19, 2020;2:00 AM;-8,652;0;-3,413;348;-2,252;0;-1,706;981;0;357;0;0;0;458;-252;0;-4,066;893;0
May 19, 2020;3:00 AM;-9,178;0;-3,379;402;-2,397;0;-1,758;857;0;366;0;0;0;377;-302;0;-4,279;935;0
May 19, 2020;4:00 AM;-9,668;0;-3,312;354;-2,604;0;-1,728;640;0;386;0;0;0;335;-370;0;-4,265;896;0
May 19, 2020;5:00 AM;-8,698;0;-2,861;292;-2,526;0;-1,747;584;-54;422;0;0;0;333;-352;0;-3,923;1,134;0
May 19, 2020;6:00 AM;-7,796;0;-3,124;190;-2,484;0;-1,476;989;-97;433;0;0;0;477;-446;0;-3,754;1,496;0
May 19, 2020;7:00 AM;-6,925;0;-1,929;0;-3,058;12;-966;905;-39;456;0;0;0;457;-586;0;-3,450;1,273;0
May 19, 2020;8:00 AM;-5,215;0;-1,548;0;-2,385;0;-1,217;1,144;0;480;0;0;0;679;-302;0;-3,074;1,008;0
May 19, 2020;9:00 AM;-2,826;0;-2,234;36;-1,521;0;-1,014;1,717;0;488;0;0;0;1,283;-5;0;-2,917;1,341;0
May 19, 2020;10:00 AM;-1,640;0;-2,782;186;-565;0;-1,190;1,815;0;489;0;0;0;1,895;-2;0;-2,843;1,357;0
May 19, 2020;11:00 AM;-1,142;0;-3,404;193;-197;6;-866;1,914;0;500;0;0;0;2,080;-2;0;-2,669;1,303;0
May 19, 2020;12:00 PM;722;0;-3,175;145;-41;80;-272;2,175;0;490;0;0;0;2,077;-10;0;-2,162;1,415;0
