Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Jan 5, 2019;3:00 AM;66,431;986.5;6,560;0;35,893.5
Jan 5, 2019;3:15 AM;-;986;6,620.25;0;-
Jan 5, 2019;3:30 AM;-;985.5;6,680.5;0;-
Jan 5, 2019;3:45 AM;-;985.5;6,733.25;0;-
Jan 5, 2019;4:00 AM;67,044;986.5;6,783.75;0;35,805.25
Jan 5, 2019;4:15 AM;-;988;6,809.5;0;-
Jan 5, 2019;4:30 AM;-;990;6,834.25;0;-
Jan 5, 2019;4:45 AM;-;991.5;6,855.25;0;-
Jan 5, 2019;5:00 AM;68,305;992.75;6,877;0;36,728.5
Jan 5, 2019;5:15 AM;-;994;6,895;0;-
Jan 5, 2019;5:30 AM;-;995;6,914;0;-
Jan 5, 2019;5:45 AM;-;996.25;6,912.5;0;-
Jan 5, 2019;6:00 AM;70,114;997.25;7,039.75;0;38,032.25
Jan 5, 2019;6:15 AM;-;997.75;7,026.5;0;-
Jan 5, 2019;6:30 AM;-;998.25;7,013.5;0;-
Jan 5, 2019;6:45 AM;-;1,000.25;7,008.5;0;-
Jan 5, 2019;7:00 AM;71,500;1,000.25;6,994.5;0;39,924.75
Jan 5, 2019;7:15 AM;-;998.75;6,927.25;0;-
Jan 5, 2019;7:30 AM;-;997;6,862.25;0;-
Jan 5, 2019;7:45 AM;-;995.25;6,800;0;-
Jan 5, 2019;8:00 AM;73,823;993;6,718.5;0.75;43,440.25
Jan 5, 2019;8:15 AM;-;992.75;6,631.5;5.75;-
Jan 5, 2019;8:30 AM;-;992.5;6,545.75;16;-
Jan 5, 2019;8:45 AM;-;991.25;6,458.5;36.5;-
Jan 5, 2019;9:00 AM;76,719;991.25;6,369.25;62.75;47,423.5
Jan 5, 2019;9:15 AM;-;993.5;6,261.25;95.25;-
Jan 5, 2019;9:30 AM;-;995.5;6,156.25;131;-
Jan 5, 2019;9:45 AM;-;998.25;6,073.25;168;-
Jan 5, 2019;10:00 AM;78,126;1,004.25;5,999;200;49,725.25
Jan 5, 2019;10:15 AM;-;998;5,899.75;226.75;-
Jan 5, 2019;10:30 AM;-;1,010;5,805.25;255.25;-
Jan 5, 2019;10:45 AM;-;1,002.75;5,720.75;279;-
Jan 5, 2019;11:00 AM;78,167;996;5,634;300.25;50,858.25
Jan 5, 2019;11:15 AM;-;987.75;5,562.5;316.75;-
Jan 5, 2019;11:30 AM;-;979.5;5,491.5;330.25;-
Jan 5, 2019;11:45 AM;-;970;5,400.75;339.5;-
Jan 5, 2019;12:00 PM;77,145;961.25;5,312;345.5;51,237.75
Jan 5, 2019;12:15 PM;-;950.75;5,227.25;346.5;-
Jan 5, 2019;12:30 PM;-;941;5,143.5;343.25;-
Jan 5, 2019;12:45 PM;-;931.75;5,069;335.5;-
Jan 5, 2019;1:00 PM;75,170;922;4,992.75;323.5;50,861
Jan 5, 2019;1:15 PM;-;913.25;4,912.75;308;-
Jan 5, 2019;1:30 PM;-;904.25;4,833.5;285.25;-
Jan 5, 2019;1:45 PM;-;895.25;4,759.5;259;-
Jan 5, 2019;2:00 PM;72,548;886.25;4,693.5;230.5;49,951.5
Jan 5, 2019;2:15 PM;-;877;4,628.75;199.5;-
Jan 5, 2019;2:30 PM;-;867.5;4,565.5;163.75;-
Jan 5, 2019;2:45 PM;-;859.75;4,495.25;129.25;-
Jan 5, 2019;3:00 PM;70,141;850.5;4,424.25;96;49,268.75
Jan 5, 2019;3:15 PM;-;843.5;4,355.75;66.5;-
Jan 5, 2019;3:30 PM;-;836.5;4,286.5;41.75;-
Jan 5, 2019;3:45 PM;-;828.5;4,220.5;22;-
Jan 5, 2019;4:00 PM;70,402;822.5;4,156.25;8.75;50,781.5
Jan 5, 2019;4:15 PM;-;817.75;4,110.75;3;-
Jan 5, 2019;4:30 PM;-;814;4,065;0.5;-
Jan 5, 2019;4:45 PM;-;810;4,012;0;-
Jan 5, 2019;5:00 PM;71,923;806;3,956.25;0;52,938.5
Jan 5, 2019;5:15 PM;-;802.75;3,903;0;-
Jan 5, 2019;5:30 PM;-;799;3,850.75;0;-
Jan 5, 2019;5:45 PM;-;1,026.5;3,840.25;0;-
Jan 5, 2019;6:00 PM;71,975;1,021;3,792.75;0;53,133
Jan 5, 2019;6:15 PM;-;1,011.75;3,732;0;-
Jan 5, 2019;6:30 PM;-;1,003.75;3,670;0;-
Jan 5, 2019;6:45 PM;-;996.25;3,614.5;0;-
Jan 5, 2019;7:00 PM;71,335;988;3,561;0;53,486.5
Jan 5, 2019;7:15 PM;-;980.25;3,513.25;0;-
Jan 5, 2019;7:30 PM;-;971.5;3,464.75;0;-
Jan 5, 2019;7:45 PM;-;962.75;3,407;0;-
Jan 5, 2019;8:00 PM;67,575;954.25;3,349;0;50,711.5
Jan 5, 2019;8:15 PM;-;947.5;3,298.25;0;-
Jan 5, 2019;8:30 PM;-;943;3,243.5;0;-
Jan 5, 2019;8:45 PM;-;937;3,191;0;-
Jan 5, 2019;9:00 PM;64,214;931;3,138.75;0;48,237.5
Jan 5, 2019;9:15 PM;-;923.5;3,093.75;0;-
Jan 5, 2019;9:30 PM;-;915;3,051.25;0;-
Jan 5, 2019;9:45 PM;-;907.25;3,016;0;-
Jan 5, 2019;10:00 PM;62,252;899;2,963.75;0;47,069
Jan 5, 2019;10:15 PM;-;891;2,927.5;0;-
Jan 5, 2019;10:30 PM;-;883.75;2,888.5;0;-
Jan 5, 2019;10:45 PM;-;876.25;2,853.25;0;-
Jan 5, 2019;11:00 PM;60,596;868.5;2,820.5;0;46,003.5
Jan 5, 2019;11:15 PM;-;864.5;2,796.5;0;-
Jan 5, 2019;11:30 PM;-;861.75;2,772;0;-
Jan 5, 2019;11:45 PM;-;857.25;2,751.5;0;-
Jan 6, 2019;12:00 AM;59,619;856.5;2,621.25;0;45,971.25
Jan 6, 2019;12:15 AM;-;848;2,585.75;0;-
Jan 6, 2019;12:30 AM;-;841.5;2,548.5;0;-
Jan 6, 2019;12:45 AM;-;833.75;2,512.5;0;-
Jan 6, 2019;1:00 AM;59,724;826.75;2,472.5;0;46,714.5
Jan 6, 2019;1:15 AM;-;820;2,448;0;-
Jan 6, 2019;1:30 AM;-;813.5;2,423.75;0;-
Jan 6, 2019;1:45 AM;-;807;2,398;0;-
Jan 6, 2019;2:00 AM;59,601;801.25;2,386.75;0;46,972
Jan 6, 2019;2:15 AM;-;797;2,370.75;0;-
Jan 6, 2019;2:30 AM;-;793.25;2,353.75;0;-
Jan 6, 2019;2:45 AM;-;789.75;2,336.5;0;-
Jan 6, 2019;3:00 AM;57,553;786;2,321;0;45,208.75
Jan 6, 2019;3:15 AM;-;786;2,307;0;-
Jan 6, 2019;3:30 AM;-;785.5;2,293.75;0;-
Jan 6, 2019;3:45 AM;-;784;2,281;0;-
Jan 6, 2019;4:00 AM;55,729;783;2,267.75;0;43,707.75
Jan 6, 2019;4:15 AM;-;775;2,245.25;0;-
Jan 6, 2019;4:30 AM;-;766;2,225;0;-
Jan 6, 2019;4:45 AM;-;757.5;2,201.75;0;-
Jan 6, 2019;5:00 AM;56,436;749;2,179;0;44,962
Jan 6, 2019;5:15 AM;-;735.25;2,152.75;0;-
Jan 6, 2019;5:30 AM;-;721.5;2,127;0;-
Jan 6, 2019;5:45 AM;-;706.75;2,102.75;0;-
Jan 6, 2019;6:00 AM;56,707;691.5;2,087;0;45,874
Jan 6, 2019;6:15 AM;-;677.5;2,055;0;-
Jan 6, 2019;6:30 AM;-;664.25;2,021;0;-
Jan 6, 2019;6:45 AM;-;649.25;1,987.5;0;-
Jan 6, 2019;7:00 AM;58,117;635.75;1,950.75;0;48,104
Jan 6, 2019;7:15 AM;-;620.75;1,911.25;0;-
Jan 6, 2019;7:30 AM;-;606;1,869.75;0;-
Jan 6, 2019;7:45 AM;-;592.25;1,826.5;0;-
Jan 6, 2019;8:00 AM;59,607;579;1,786.25;1.25;50,273.5
Jan 6, 2019;8:15 AM;-;572.25;1,756.75;8.25;-
Jan 6, 2019;8:30 AM;-;566.5;1,726.75;24;-
Jan 6, 2019;8:45 AM;-;559.5;1,696.75;56.25;-
Jan 6, 2019;9:00 AM;61,588;555.5;1,667.25;101.25;52,121
Jan 6, 2019;9:15 AM;-;554.25;1,640.5;153.25;-
Jan 6, 2019;9:30 AM;-;553;1,614.5;211.75;-
Jan 6, 2019;9:45 AM;-;551.25;1,590.5;274;-
Jan 6, 2019;10:00 AM;64,137;550.75;1,566.5;332;54,131.75
Jan 6, 2019;10:15 AM;-;551.25;1,551;383;-
Jan 6, 2019;10:30 AM;-;553.5;1,532.75;434.75;-
Jan 6, 2019;10:45 AM;-;555;1,516;478.75;-
Jan 6, 2019;11:00 AM;65,918;556.5;1,499.75;518.25;55,501.75
Jan 6, 2019;11:15 AM;-;557.5;1,493.75;546.75;-
Jan 6, 2019;11:30 AM;-;559.75;1,486.75;570;-
Jan 6, 2019;11:45 AM;-;560.75;1,480;586.5;-
Jan 6, 2019;12:00 PM;66,354;560.75;1,473.5;597;55,878.25
Jan 6, 2019;12:15 PM;-;556.75;1,471.75;600.5;-
Jan 6, 2019;12:30 PM;-;552;1,470.25;595.25;-
Jan 6, 2019;12:45 PM;-;548.5;1,466.25;583.25;-
Jan 6, 2019;1:00 PM;64,470;544.75;1,462.5;564.75;54,355.25
Jan 6, 2019;1:15 PM;-;542.25;1,466.75;540.5;-
Jan 6, 2019;1:30 PM;-;539.75;1,469.25;507.25;-
Jan 6, 2019;1:45 PM;-;538.25;1,470.25;468.5;-
Jan 6, 2019;2:00 PM;62,481;533.5;1,474.25;422.75;53,066.5
Jan 6, 2019;2:15 PM;-;526.25;1,482.75;372.25;-
Jan 6, 2019;2:30 PM;-;518;1,493.75;316.75;-
Jan 6, 2019;2:45 PM;-;513.25;1,503.75;257.25;-
Jan 6, 2019;3:00 PM;61,078;507.25;1,516.75;196;52,383.75
Jan 6, 2019;3:15 PM;-;500.75;1,544.25;139.25;-
Jan 6, 2019;3:30 PM;-;494.75;1,571.5;89.75;-
Jan 6, 2019;3:45 PM;-;487.5;1,597.5;49;-
Jan 6, 2019;4:00 PM;61,002;481.25;1,623.75;21;52,460.5
Jan 6, 2019;4:15 PM;-;474.75;1,646;6.25;-
Jan 6, 2019;4:30 PM;-;468;1,668;1.25;-
Jan 6, 2019;4:45 PM;-;462.25;1,688.75;0.25;-
Jan 6, 2019;5:00 PM;64,093;454;1,708;0;55,459.5
Jan 6, 2019;5:15 PM;-;443.75;1,716.75;0;-
Jan 6, 2019;5:30 PM;-;434.25;1,724.25;0;-
Jan 6, 2019;5:45 PM;-;422.75;1,729.75;0;-
Jan 6, 2019;6:00 PM;65,321;415;1,731;0;56,715.25
Jan 6, 2019;6:15 PM;-;413.75;1,736.25;0;-
Jan 6, 2019;6:30 PM;-;411;1,742.25;0;-
Jan 6, 2019;6:45 PM;-;409;1,747.5;0;-
Jan 6, 2019;7:00 PM;65,743;406.25;1,753.75;0;57,197
Jan 6, 2019;7:15 PM;-;400.5;1,743.5;0;-
Jan 6, 2019;7:30 PM;-;394.75;1,734;0;-
Jan 6, 2019;7:45 PM;-;387.5;1,725.75;0;-
Jan 6, 2019;8:00 PM;63,734;381.75;1,713;0;55,439
Jan 6, 2019;8:15 PM;-;377.25;1,703.5;0;-
Jan 6, 2019;8:30 PM;-;372.75;1,694.25;0;-
Jan 6, 2019;8:45 PM;-;368.75;1,683.75;0;-
Jan 6, 2019;9:00 PM;60,472;364.75;1,673;0;52,354.25
Jan 6, 2019;9:15 PM;-;363.5;1,668.75;0;-
Jan 6, 2019;9:30 PM;-;362.25;1,663.25;0;-
Jan 6, 2019;9:45 PM;-;361.5;1,660.75;0;-
Jan 6, 2019;10:00 PM;60,027;362.75;1,651;0;51,903.75
Jan 6, 2019;10:15 PM;-;371.5;1,655;0;-
Jan 6, 2019;10:30 PM;-;379.5;1,657.5;0;-
Jan 6, 2019;10:45 PM;-;387.25;1,658.75;0;-
Jan 6, 2019;11:00 PM;59,675;396.5;1,661.5;0;51,344
Jan 6, 2019;11:15 PM;-;404.75;1,671.75;0;-
Jan 6, 2019;11:30 PM;-;412.75;1,677.5;0;-
Jan 6, 2019;11:45 PM;-;421.25;1,685;0;-
Jan 7, 2019;12:00 AM;58,946;646.25;1,817;0;49,016.25
Jan 7, 2019;12:15 AM;-;644;1,832.75;0;-
Jan 7, 2019;12:30 AM;-;643.75;1,846.25;0;-
Jan 7, 2019;12:45 AM;-;641;1,858.75;0;-
Jan 7, 2019;1:00 AM;58,248;640.5;1,866;0;48,131.75
Jan 7, 2019;1:15 AM;-;636.25;1,884.25;0;-
Jan 7, 2019;1:30 AM;-;632.25;1,904.25;0;-
Jan 7, 2019;1:45 AM;-;626.25;1,926.5;0;-
Jan 7, 2019;2:00 AM;58,279;619.25;1,966.75;0;47,858.25
Jan 7, 2019;2:15 AM;-;606;1,992.5;0;-
Jan 7, 2019;2:30 AM;-;594.25;2,017.5;0;-
Jan 7, 2019;2:45 AM;-;582;2,042.5;0;-
Jan 7, 2019;3:00 AM;57,089;568;2,068.25;0;46,469.75
Jan 7, 2019;3:15 AM;-;551.75;2,096.75;0;-
Jan 7, 2019;3:30 AM;-;535.75;2,126;0;-
Jan 7, 2019;3:45 AM;-;519;2,153.75;0;-
Jan 7, 2019;4:00 AM;57,633;504.25;2,180.25;0;46,957.75
Jan 7, 2019;4:15 AM;-;488.75;2,184;0;-
Jan 7, 2019;4:30 AM;-;473;2,190.5;0;-
Jan 7, 2019;4:45 AM;-;458.75;2,195.75;0;-
Jan 7, 2019;5:00 AM;60,692;443.5;2,199.5;0;50,217.75
Jan 7, 2019;5:15 AM;-;426.5;2,201.25;0;-
Jan 7, 2019;5:30 AM;-;409.25;2,201.75;0;-
Jan 7, 2019;5:45 AM;-;392.5;2,200;0;-
Jan 7, 2019;6:00 AM;66,206;375.75;2,206.75;0;55,992.75
Jan 7, 2019;6:15 AM;-;358.75;2,202.5;0;-
Jan 7, 2019;6:30 AM;-;342.75;2,200;0;-
Jan 7, 2019;6:45 AM;-;326.75;2,200;0;-
Jan 7, 2019;7:00 AM;70,832;312;2,194;0;61,007.5
Jan 7, 2019;7:15 AM;-;302.5;2,171;0;-
Jan 7, 2019;7:30 AM;-;294;2,145.25;0;-
Jan 7, 2019;7:45 AM;-;286.25;2,119.5;0;-
Jan 7, 2019;8:00 AM;74,111;277.75;2,096;1.25;64,649.75
Jan 7, 2019;8:15 AM;-;274.5;2,079.25;8.25;-
Jan 7, 2019;8:30 AM;-;270.5;2,064;23.5;-
Jan 7, 2019;8:45 AM;-;265.25;2,049.75;51.25;-
Jan 7, 2019;9:00 AM;75,198;263.5;2,036;87;65,415
Jan 7, 2019;9:15 AM;-;270.75;2,022;131;-
Jan 7, 2019;9:30 AM;-;277;2,009.25;180;-
Jan 7, 2019;9:45 AM;-;284.25;1,991.75;230.5;-
Jan 7, 2019;10:00 AM;76,039;297.5;1,977;275.25;65,285.75
Jan 7, 2019;10:15 AM;-;341.75;1,989;313.25;-
Jan 7, 2019;10:30 AM;-;387;1,996.5;350.5;-
Jan 7, 2019;10:45 AM;-;428.25;2,014.25;383;-
Jan 7, 2019;11:00 AM;77,589;475.75;2,033.5;411.75;65,211.25
Jan 7, 2019;11:15 AM;-;534.5;2,070.5;436;-
Jan 7, 2019;11:30 AM;-;593.5;2,104.75;455.5;-
Jan 7, 2019;11:45 AM;-;651;2,140.5;470.5;-
Jan 7, 2019;12:00 PM;78,295;709.5;2,176.75;480;64,167
Jan 7, 2019;12:15 PM;-;772;2,228;482.5;-
Jan 7, 2019;12:30 PM;-;835.5;2,277.5;477.25;-
Jan 7, 2019;12:45 PM;-;895.5;2,327;466.5;-
Jan 7, 2019;1:00 PM;79,081;951.75;2,377.5;451.25;63,379
Jan 7, 2019;1:15 PM;-;984.5;2,466.75;431.25;-
Jan 7, 2019;1:30 PM;-;1,018;2,553.5;403.5;-
Jan 7, 2019;1:45 PM;-;1,051.75;2,641.5;370.75;-
Jan 7, 2019;2:00 PM;79,847;1,082;2,734.75;335.5;62,981.25
Jan 7, 2019;2:15 PM;-;1,100.75;2,827.25;296.5;-
Jan 7, 2019;2:30 PM;-;1,058.25;2,912.5;253.25;-
Jan 7, 2019;2:45 PM;-;1,064.5;2,992;208.5;-
Jan 7, 2019;3:00 PM;78,821;1,130;3,033.25;164;60,916.25
Jan 7, 2019;3:15 PM;-;1,143.25;3,158;122.75;-
Jan 7, 2019;3:30 PM;-;1,156;3,281.5;85.25;-
Jan 7, 2019;3:45 PM;-;1,168.75;3,409;53;-
Jan 7, 2019;4:00 PM;81,467;1,181.25;3,540.75;26.25;61,480
Jan 7, 2019;4:15 PM;-;1,189.25;3,710.25;9.75;-
Jan 7, 2019;4:30 PM;-;1,198.5;3,875.75;2.5;-
Jan 7, 2019;4:45 PM;-;1,208.5;4,044;0.25;-
Jan 7, 2019;5:00 PM;84,793;1,206.25;4,186.75;0;62,165.25
Jan 7, 2019;5:15 PM;-;1,172.75;4,377;0;-
Jan 7, 2019;5:30 PM;-;1,179.5;4,574.25;0;-
Jan 7, 2019;5:45 PM;-;1,164.75;4,766.5;0;-
Jan 7, 2019;6:00 PM;86,350;1,170.25;4,963.5;0;60,617.75
Jan 7, 2019;6:15 PM;-;1,176.75;5,163.5;0;-
Jan 7, 2019;6:30 PM;-;1,182.5;5,363;0;-
Jan 7, 2019;6:45 PM;-;1,188.75;5,524;0;-
Jan 7, 2019;7:00 PM;86,480;1,194.25;5,684.75;0;57,924.25
Jan 7, 2019;7:15 PM;-;1,199.5;5,851;0;-
Jan 7, 2019;7:30 PM;-;1,205;6,019.5;0;-
Jan 7, 2019;7:45 PM;-;1,210.5;6,191.25;0;-
Jan 7, 2019;8:00 PM;84,278;1,215;6,360.5;0;52,899.5
Jan 7, 2019;8:15 PM;-;1,218.25;6,536.25;0;-
Jan 7, 2019;8:30 PM;-;1,222;6,716;0;-
Jan 7, 2019;8:45 PM;-;1,226;6,884.5;0;-
Jan 7, 2019;9:00 PM;83,013;1,230.25;7,047.5;0;48,901.25
Jan 7, 2019;9:15 PM;-;1,233;7,211.25;0;-
Jan 7, 2019;9:30 PM;-;1,235.75;7,379;0;-
Jan 7, 2019;9:45 PM;-;1,238.5;7,536.5;0;-
Jan 7, 2019;10:00 PM;81,087;1,241;7,554.25;0;45,328
Jan 7, 2019;10:15 PM;-;1,242.25;7,652;0;-
Jan 7, 2019;10:30 PM;-;1,243.5;7,751;0;-
Jan 7, 2019;10:45 PM;-;1,245;7,830;0;-
Jan 7, 2019;11:00 PM;80,692;1,245.25;7,905;0;43,744
Jan 7, 2019;11:15 PM;-;1,244.5;7,967;0;-
Jan 7, 2019;11:30 PM;-;1,242.25;8,025.25;0;-
Jan 7, 2019;11:45 PM;-;1,239.5;8,079.25;0;-
Jan 8, 2019;12:00 AM;74,623;1,134.5;8,149.75;0;37,270.25
Jan 8, 2019;12:15 AM;-;1,131.75;8,190.75;0;-
Jan 8, 2019;12:30 AM;-;1,129.5;8,230.25;0;-
Jan 8, 2019;12:45 AM;-;1,125;8,261.25;0;-
Jan 8, 2019;1:00 AM;73,556;1,118.5;8,290.5;0;35,922.5
Jan 8, 2019;1:15 AM;-;1,106.25;8,308.25;0;-
Jan 8, 2019;1:30 AM;-;1,095;8,327.25;0;-
Jan 8, 2019;1:45 AM;-;1,077.25;8,310.5;0;-
Jan 8, 2019;2:00 AM;73,449;1,065.75;8,349.5;0;35,596.5
Jan 8, 2019;2:15 AM;-;1,120;8,369.5;0;-
Jan 8, 2019;2:30 AM;-;1,105.25;8,374.25;0;-
Jan 8, 2019;2:45 AM;-;1,088;8,380.25;0;-
Jan 8, 2019;3:00 AM;74,076;1,069.5;8,393.75;0;36,098
Jan 8, 2019;3:15 AM;-;1,048.25;8,429.75;0;-
Jan 8, 2019;3:30 AM;-;1,019.5;8,487.5;0;-
Jan 8, 2019;3:45 AM;-;997.5;8,532.25;0;-
Jan 8, 2019;4:00 AM;75,281;977.25;8,561.25;0;36,859.75
Jan 8, 2019;4:15 AM;-;971;8,611.5;0;-
Jan 8, 2019;4:30 AM;-;964;8,662;0;-
Jan 8, 2019;4:45 AM;-;959.25;8,715;0;-
Jan 8, 2019;5:00 AM;78,007;945.5;8,749.5;0;38,811
Jan 8, 2019;5:15 AM;-;961.75;8,812.25;0;-
Jan 8, 2019;5:30 AM;-;968;8,867.5;0;-
Jan 8, 2019;5:45 AM;-;973.75;8,917.75;0;-
Jan 8, 2019;6:00 AM;84,194;982.25;9,110.25;0;43,554
Jan 8, 2019;6:15 AM;-;989;9,151.75;0;-
Jan 8, 2019;6:30 AM;-;989.25;9,183.75;0;-
Jan 8, 2019;6:45 AM;-;996.75;9,237;0;-
Jan 8, 2019;7:00 AM;89,014;1,013;9,269.25;0;47,576.75
Jan 8, 2019;7:15 AM;-;1,019;9,315.75;0;-
Jan 8, 2019;7:30 AM;-;1,025.75;9,360.5;0;-
Jan 8, 2019;7:45 AM;-;1,030.75;9,403.25;0;-
Jan 8, 2019;8:00 AM;92,595;1,034.5;9,433.25;1.5;50,398.5
Jan 8, 2019;8:15 AM;-;1,028.25;9,482.25;9;-
Jan 8, 2019;8:30 AM;-;1,022;9,528.25;23.25;-
Jan 8, 2019;8:45 AM;-;1,014;9,567.75;52.5;-
Jan 8, 2019;9:00 AM;93,789;1,005.25;9,606;89;50,528.75
Jan 8, 2019;9:15 AM;-;994.5;9,646;131.5;-
Jan 8, 2019;9:30 AM;-;983.25;9,689.5;180;-
Jan 8, 2019;9:45 AM;-;972.25;9,728.25;234.75;-
Jan 8, 2019;10:00 AM;94,616;977;9,791.5;284.5;50,238
Jan 8, 2019;10:15 AM;-;962.25;9,792.25;324.5;-
Jan 8, 2019;10:30 AM;-;948.25;9,799.75;364.75;-
Jan 8, 2019;10:45 AM;-;933.5;9,797;402.75;-
Jan 8, 2019;11:00 AM;95,094;917.25;9,791.75;438;50,330.5
Jan 8, 2019;11:15 AM;-;900.75;9,811.75;469.75;-
Jan 8, 2019;11:30 AM;-;882.75;9,828;499.75;-
Jan 8, 2019;11:45 AM;-;859.5;9,836.75;527.5;-
Jan 8, 2019;12:00 PM;95,017;845.75;9,842.75;552;50,062.75
Jan 8, 2019;12:15 PM;-;837.75;9,834.75;567.25;-
Jan 8, 2019;12:30 PM;-;830;9,829;573.5;-
Jan 8, 2019;12:45 PM;-;828.5;9,843.75;569.25;-
Jan 8, 2019;1:00 PM;94,243;819.5;9,831.25;561.5;49,604.25
Jan 8, 2019;1:15 PM;-;823.5;9,813.25;546.5;-
Jan 8, 2019;1:30 PM;-;828;9,795.5;520.75;-
Jan 8, 2019;1:45 PM;-;834;9,779;486;-
Jan 8, 2019;2:00 PM;92,781;840.75;9,763.75;448;48,879.75
Jan 8, 2019;2:15 PM;-;852.75;9,760.5;400.5;-
Jan 8, 2019;2:30 PM;-;862;9,736.75;345.5;-
Jan 8, 2019;2:45 PM;-;873.25;9,731.75;285.75;-
Jan 8, 2019;3:00 PM;91,245;878.5;9,717;223;48,216
Jan 8, 2019;3:15 PM;-;901;9,713.25;162.25;-
Jan 8, 2019;3:30 PM;-;930;9,689.75;111.75;-
Jan 8, 2019;3:45 PM;-;949.75;9,683.75;69;-
Jan 8, 2019;4:00 PM;92,059;971.75;9,672;35;49,334
Jan 8, 2019;4:15 PM;-;992.25;9,664.75;12.75;-
Jan 8, 2019;4:30 PM;-;1,012;9,663.5;2.75;-
Jan 8, 2019;4:45 PM;-;1,032.25;9,665.75;0.25;-
Jan 8, 2019;5:00 PM;93,850;1,051;9,664.75;0;50,942.25
Jan 8, 2019;5:15 PM;-;1,071.25;9,652;0;-
Jan 8, 2019;5:30 PM;-;1,090.75;9,639.75;0;-
Jan 8, 2019;5:45 PM;-;1,099;9,639.25;0;-
Jan 8, 2019;6:00 PM;93,782;1,116.5;9,636.5;0;51,185
Jan 8, 2019;6:15 PM;-;1,135.5;9,604.5;0;-
Jan 8, 2019;6:30 PM;-;1,005.5;9,550.25;0;-
Jan 8, 2019;6:45 PM;-;1,018.75;9,529.5;0;-
Jan 8, 2019;7:00 PM;92,319;1,029.25;9,510;0;50,349
Jan 8, 2019;7:15 PM;-;1,034;9,475.25;0;-
Jan 8, 2019;7:30 PM;-;1,039.5;9,440.5;0;-
Jan 8, 2019;7:45 PM;-;1,035.5;9,406;0;-
Jan 8, 2019;8:00 PM;87,984;1,039.5;9,373.5;0;46,535
Jan 8, 2019;8:15 PM;-;1,043.25;9,335.5;0;-
Jan 8, 2019;8:30 PM;-;1,047;9,298;0;-
Jan 8, 2019;8:45 PM;-;1,050.75;9,261.5;0;-
Jan 8, 2019;9:00 PM;84,877;1,052.75;9,221.5;0;44,004.5
Jan 8, 2019;9:15 PM;-;1,056;9,181.5;0;-
Jan 8, 2019;9:30 PM;-;1,059;9,141;0;-
Jan 8, 2019;9:45 PM;-;1,061.5;9,099.25;0;-
Jan 8, 2019;10:00 PM;82,387;1,129.5;8,923;0;42,378.25
Jan 8, 2019;10:15 PM;-;1,130.75;8,887.75;0;-
Jan 8, 2019;10:30 PM;-;1,130.75;8,854.25;0;-
Jan 8, 2019;10:45 PM;-;1,130.75;8,822;0;-
Jan 8, 2019;11:00 PM;78,568;1,131.75;8,788.25;0;39,094.5
Jan 8, 2019;11:15 PM;-;1,130.75;8,754.75;0;-
Jan 8, 2019;11:30 PM;-;1,130.25;8,720.5;0;-
Jan 8, 2019;11:45 PM;-;1,130.25;8,687;0;-
Jan 9, 2019;12:00 AM;75,575;1,195;8,643;0;36,360.25
Jan 9, 2019;12:15 AM;-;1,193.25;8,622.25;0;-
Jan 9, 2019;12:30 AM;-;1,192.5;8,599.75;0;-
Jan 9, 2019;12:45 AM;-;1,191.25;8,577.75;0;-
Jan 9, 2019;1:00 AM;74,373;1,190.75;8,552;0;35,546.5
Jan 9, 2019;1:15 AM;-;1,192.75;8,527;0;-
Jan 9, 2019;1:30 AM;-;1,195.25;8,500;0;-
Jan 9, 2019;1:45 AM;-;1,198;8,470.75;0;-
Jan 9, 2019;2:00 AM;73,657;1,200.5;8,462;0;35,190.25
Jan 9, 2019;2:15 AM;-;1,203;8,430;0;-
Jan 9, 2019;2:30 AM;-;1,205.25;8,396.75;0;-
Jan 9, 2019;2:45 AM;-;1,207.5;8,361.75;0;-
Jan 9, 2019;3:00 AM;73,135;1,209;8,331;0;35,130
Jan 9, 2019;3:15 AM;-;1,211.5;8,302.75;0;-
Jan 9, 2019;3:30 AM;-;1,215.5;8,272.5;0;-
Jan 9, 2019;3:45 AM;-;1,218.5;8,244.25;0;-
Jan 9, 2019;4:00 AM;73,106;1,221.5;8,216;0;35,544
Jan 9, 2019;4:15 AM;-;1,223.25;8,184.25;0;-
Jan 9, 2019;4:30 AM;-;1,225;8,150;0;-
Jan 9, 2019;4:45 AM;-;1,226.5;8,115.5;0;-
Jan 9, 2019;5:00 AM;74,407;1,228;8,080;0;37,399
Jan 9, 2019;5:15 AM;-;1,229.5;8,040.25;0;-
Jan 9, 2019;5:30 AM;-;1,230.75;8,002.25;0;-
Jan 9, 2019;5:45 AM;-;1,232.25;7,965;0;-
Jan 9, 2019;6:00 AM;79,837;1,234;8,079.75;0;42,817.5
Jan 9, 2019;6:15 AM;-;1,236.25;8,039;0;-
Jan 9, 2019;6:30 AM;-;1,238.75;7,997.25;0;-
Jan 9, 2019;6:45 AM;-;1,240.75;7,953.75;0;-
Jan 9, 2019;7:00 AM;84,556;1,243;7,908.25;0;48,146.5
Jan 9, 2019;7:15 AM;-;1,243.75;7,874.75;0;-
Jan 9, 2019;7:30 AM;-;1,244;7,842.25;0;-
Jan 9, 2019;7:45 AM;-;1,244.25;7,809.25;0;-
