Date;Time of day;Scheduled commercial net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Feb 14, 2020;3:00 PM;-6,446;585;-3,312;396;-3,079;976;-2,113;1,044;-557;560;-20;0;-615;1,710;-91;0;-2,499;569;0
Feb 14, 2020;4:00 PM;-6,468;0;-2,270;173;-3,282;1,688;-2,034;981;-675;571;-21;0;-538;901;-29;0;-2,510;577;0
Feb 14, 2020;5:00 PM;-6,330;0;-2,196;68;-3,836;1,870;-2,015;801;-916;598;-23;0;-132;577;0;0;-1,975;849;0
Feb 14, 2020;6:00 PM;-4,172;550;-1,481;99;-3,592;1,273;-1,927;733;-937;630;-25;0;-233;552;0;1,518;-2,157;825;0
Feb 14, 2020;7:00 PM;-5,158;279;-1,882;406;-4,014;709;-1,965;800;-744;612;-28;0;-615;1,409;-109;1,614;-2,479;849;0
Feb 14, 2020;8:00 PM;-2,673;195;-2,405;703;-2,348;117;-1,894;731;-718;564;-30;0;-615;3,594;-604;2,336;-3,148;849;0
Feb 14, 2020;9:00 PM;-1,554;0;-1,887;897;-683;18;-1,885;647;-120;515;-31;0;-615;3,206;-171;347;-2,641;849;0
Feb 14, 2020;10:00 PM;-136;0;-2,648;790;-81;0;-1,885;822;-50;540;-33;0;-615;3,151;-121;470;-1,325;849;0
Feb 14, 2020;11:00 PM;1,902;18;-1,512;788;-66;0;-1,885;918;-102;508;-32;0;-615;3,377;-6;1,552;-1,806;820;-55
Feb 15, 2020;12:00 AM;3,563;385;-6;800;-3;0;-1,885;1,155;-454;467;-32;0;-615;3,198;-2;1,145;-1,430;840;0
Feb 15, 2020;1:00 AM;4,690;835;-163;800;0;0;-1,885;1,111;-205;438;-31;0;-615;3,327;0;480;-351;949;0
Feb 15, 2020;2:00 AM;4,209;795;-581;789;-11;0;-1,885;1,365;-169;424;-33;0;-615;3,622;-5;907;-1,120;726;0
Feb 15, 2020;3:00 AM;3,699;0;-502;752;-12;0;-1,885;1,510;-564;415;-31;0;-615;4,172;-64;1,388;-1,540;682;-7
Feb 15, 2020;4:00 AM;2,364;7;-763;722;-189;0;-1,885;1,645;-269;410;-39;0;-615;4,716;-285;557;-2,349;701;0
Feb 15, 2020;5:00 AM;3,527;242;-681;795;-34;0;-1,885;1,941;-199;412;-37;0;-615;4,608;-148;1,446;-2,869;551;0
Feb 15, 2020;6:00 AM;3,854;464;-813;779;-4;0;-1,885;1,456;-288;385;-41;0;-615;5,046;-93;904;-2,085;644;0
Feb 15, 2020;7:00 AM;4,152;131;-216;779;-47;0;-1,885;1,461;-240;412;-40;0;-615;5,140;-134;1,207;-2,351;550;0
Feb 15, 2020;8:00 AM;4,851;445;-15;793;-2;0;-1,885;1,278;-191;440;-37;0;-615;5,106;-495;1,170;-1,801;660;0
Feb 15, 2020;9:00 AM;6,178;1,316;-11;800;0;0;-1,885;1,249;-214;464;-39;0;-615;4,914;-70;320;-585;534;0
Feb 15, 2020;10:00 AM;5,496;0;-11;800;-7;0;-1,885;1,211;-86;467;-37;0;-615;5,248;-11;0;0;422;0
Feb 15, 2020;11:00 AM;6,001;321;-15;800;0;0;-1,885;1,235;-75;473;-43;0;-615;5,358;0;0;0;447;0
Feb 15, 2020;12:00 PM;6,983;870;-11;800;0;142;-1,885;1,200;0;462;-45;0;-615;5,568;-11;0;-2;510;0
Feb 15, 2020;1:00 PM;8,297;1,063;-11;798;0;1,514;-2,071;1,200;0;436;-46;0;-615;5,519;0;0;0;510;0
Feb 15, 2020;2:00 PM;8,536;595;-11;800;0;1,999;-2,032;1,275;0;422;-49;0;-615;5,577;-3;0;-26;604;0
Feb 15, 2020;3:00 PM;6,440;64;-11;800;0;1,094;-1,980;1,500;0;414;-46;0;-615;5,354;-12;241;-933;570;0
Feb 15, 2020;4:00 PM;3,989;936;-11;793;-18;404;-1,912;1,200;0;426;-47;0;-615;5,112;-42;5;-2,737;495;0
Feb 15, 2020;5:00 PM;3,111;1,121;-15;769;-4;0;-1,885;756;-2;455;-46;0;-615;4,767;-74;0;-2,341;225;0
Feb 15, 2020;6:00 PM;3,652;1,370;-85;793;-2;0;-1,885;657;-11;491;-47;0;-615;4,812;-299;0;-1,686;159;0
Feb 15, 2020;7:00 PM;4,723;1,335;-15;771;0;0;-1,885;440;-186;478;-55;0;-615;4,822;-258;0;-203;94;0
Feb 15, 2020;8:00 PM;8,415;1,618;-11;795;-4;366;-225;467;0;445;-55;0;-115;4,831;-38;341;-100;100;0
Feb 15, 2020;9:00 PM;10,463;1,549;-11;800;0;1,371;-35;710;0;413;-55;71;0;4,820;-38;693;0;175;0
Feb 15, 2020;10:00 PM;11,017;1,346;-1;800;0;1,094;-12;1,030;0;448;-57;71;0;4,788;-57;1,596;-120;91;0
Feb 15, 2020;11:00 PM;12,797;31;-1;800;0;1,837;0;1,175;-10;425;-61;71;0;4,535;-140;3,892;-30;273;0
Feb 16, 2020;12:00 AM;12,071;935;-1;800;0;2,100;0;586;0;409;-4;71;0;4,474;-31;2,732;0;0;0
Feb 16, 2020;1:00 AM;12,630;794;-1;800;0;2,112;-85;1,100;-10;387;-5;71;0;4,604;-32;2,895;0;0;0
Feb 16, 2020;2:00 AM;13,042;14;-1;800;0;2,100;-280;1,257;0;373;-6;71;0;4,392;-2;4,324;0;0;0
Feb 16, 2020;3:00 AM;13,137;475;-1;800;0;2,100;-285;1,608;-4;366;-6;71;0;4,497;-16;3,585;-53;0;0
Feb 16, 2020;4:00 AM;12,337;1,237;-28;800;0;2,100;-42;1,840;-36;363;-7;71;0;4,832;-63;1,486;-216;0;0
Feb 16, 2020;5:00 AM;12,513;951;-1;800;0;2,100;-125;1,832;0;362;-7;71;0;4,805;-36;1,811;-50;0;0
Feb 16, 2020;6:00 AM;12,534;889;-1;800;0;2,125;-292;1,646;-7;330;-6;71;0;4,695;-8;2,981;-689;0;0
Feb 16, 2020;7:00 AM;13,085;616;-1;800;0;2,207;-176;1,092;0;342;-66;71;0;4,827;-10;3,552;-169;0;0
Feb 16, 2020;8:00 AM;13,226;203;-1;800;0;2,473;-697;1,200;-2;357;-66;71;0;4,751;0;4,318;-181;0;0
Feb 16, 2020;9:00 AM;12,178;1,712;-1;800;0;2,383;-515;800;0;374;-63;71;0;5,038;0;1,379;0;200;0
Feb 16, 2020;10:00 AM;11,930;1,742;-1;800;0;2,297;-197;649;0;389;-63;71;0;5,244;-3;852;0;150;0
Feb 16, 2020;11:00 AM;11,560;1,768;-15;800;0;2,373;-484;627;0;406;-3;71;0;5,116;-1;752;0;150;0
Feb 16, 2020;12:00 PM;12,357;1,676;-15;800;0;2,100;0;892;0;406;-3;71;0;5,110;0;1,095;0;225;0
Feb 16, 2020;1:00 PM;12,403;1,653;-1;800;0;2,150;-66;908;0;383;-3;71;0;4,998;-1;1,261;0;250;0
Feb 16, 2020;2:00 PM;12,627;1,374;-1;800;0;2,120;-20;1,218;0;372;-3;71;0;4,917;-7;1,486;0;300;0
Feb 16, 2020;3:00 PM;12,550;1,200;-1;800;0;2,100;0;862;0;370;-3;71;0;5,355;-9;1,612;-7;200;0
Feb 16, 2020;4:00 PM;12,411;1,365;-1;800;0;2,195;-265;975;0;372;-65;71;0;5,417;-68;1,465;-100;250;0
Feb 16, 2020;5:00 PM;10,894;1,042;-1;800;0;2,187;-378;649;0;404;-65;71;0;5,245;-1;873;-82;150;0
Feb 16, 2020;6:00 PM;10,537;937;-1;800;0;2,215;-578;607;0;445;-59;71;0;5,528;0;422;0;150;0
Feb 16, 2020;7:00 PM;11,265;1,147;-1;800;0;2,152;-396;539;0;452;-60;71;0;5,504;-1;933;0;125;0
Feb 16, 2020;8:00 PM;11,281;372;-1;800;0;2,331;-354;476;0;431;-62;71;0;5,383;-2;1,751;-15;100;0
Feb 16, 2020;9:00 PM;12,134;200;-1;800;0;2,360;-399;650;0;405;-61;71;0;5,260;-21;3,471;-751;150;0
Feb 16, 2020;10:00 PM;14,143;200;-1;800;0;2,070;-42;1,161;-56;433;-45;71;0;5,312;-8;4,022;-49;275;0
Feb 16, 2020;11:00 PM;13,647;246;-1;800;0;2,156;-435;1,359;-17;411;-42;71;0;4,470;-42;4,346;0;325;0
Feb 17, 2020;12:00 AM;10,812;211;-1;800;0;2,100;0;400;0;392;-5;71;0;4,761;-57;2,140;0;0;0
Feb 17, 2020;1:00 AM;10,573;63;-1;800;0;2,129;-385;400;-22;380;-6;71;0;4,707;-70;2,507;0;0;0
Feb 17, 2020;2:00 AM;10,715;221;-1;800;0;2,100;-11;400;-43;373;-6;71;0;4,658;-19;2,172;0;0;0
Feb 17, 2020;3:00 AM;10,445;1,049;-1;800;0;2,110;-107;380;-10;373;-6;71;0;4,704;-3;1,085;0;0;0
Feb 17, 2020;4:00 AM;10,531;1,193;-1;800;-3;2,100;-116;375;0;384;-49;71;0;4,927;-2;856;-4;0;0
Feb 17, 2020;5:00 AM;10,765;188;-1;779;-59;1,397;-60;379;0;421;-45;0;0;5,570;-39;2,326;-91;0;0
Feb 17, 2020;6:00 AM;4,944;196;-11;746;-142;873;-2,013;388;0;444;-36;0;-560;5,501;-89;124;-489;12;0
Feb 17, 2020;7:00 AM;3,221;217;-306;721;-24;0;-1,885;387;-29;513;-36;0;-615;4,766;-177;360;-605;13;-79
Feb 17, 2020;8:00 AM;2,197;208;-191;678;-540;0;-1,885;626;-128;551;-36;0;-615;4,040;-526;461;-620;174;0
Feb 17, 2020;9:00 AM;2,213;28;-52;501;-638;0;-1,885;551;-240;566;-39;0;-450;5,096;-628;355;-1,101;149;0
Feb 17, 2020;10:00 AM;2,413;0;-641;531;-227;0;-1,885;381;-8;565;-36;0;-450;4,904;-174;621;-1,187;19;0
Feb 17, 2020;11:00 AM;2,283;0;-812;801;-63;0;-1,885;383;-149;573;-42;0;-450;4,843;-237;614;-1,310;17;0
Feb 17, 2020;12:00 PM;2,995;0;-1,175;786;0;0;-1,885;381;-33;560;-53;0;-450;4,917;-92;256;-236;19;0
Feb 17, 2020;1:00 PM;1,978;343;-1,124;811;-70;0;-1,885;385;-71;543;-50;0;-450;5,035;-77;66;-1,493;15;0
Feb 17, 2020;2:00 PM;1,561;0;-1,105;701;-356;0;-1,885;376;-41;536;-52;0;-615;5,906;-211;372;-2,089;24;0
Feb 17, 2020;3:00 PM;1,010;1;-750;626;-301;0;-1,885;376;-57;533;-57;0;-615;5,609;-218;150;-2,426;24;0
Feb 17, 2020;4:00 PM;883;0;-331;628;-614;0;-1,885;376;-5;538;-56;0;-615;5,655;-1,136;662;-2,358;24;0
Feb 17, 2020;5:00 PM;-310;0;-388;507;-1,188;0;-1,885;381;-81;559;-56;0;-615;4,351;-432;724;-2,206;19;0
Feb 17, 2020;6:00 PM;-400;39;-553;463;-1,734;0;-1,885;381;-152;596;-52;0;-615;4,352;-40;1,513;-2,582;19;-150
Feb 17, 2020;7:00 PM;1,363;139;-176;580;-1,024;0;-1,885;381;-39;581;-60;0;-615;4,248;-201;937;-1,522;19;0
Feb 17, 2020;8:00 PM;2,773;283;-369;794;-128;0;-1,885;381;0;534;-62;0;-615;5,515;-444;140;-1,390;19;0
Feb 17, 2020;9:00 PM;5,212;318;-142;790;0;0;-1,885;388;-11;487;-56;0;-615;6,075;-48;0;-101;12;0
Feb 17, 2020;10:00 PM;6,086;907;-14;766;-2;0;-1,885;383;0;502;-59;0;-615;4,794;-1;1,592;-299;17;0
Feb 17, 2020;11:00 PM;7,116;0;-1;781;-35;0;-1,663;385;0;470;-61;0;-615;4,831;-2;3,072;-61;15;0
Feb 18, 2020;12:00 AM;8,177;189;-1;800;-2;0;-1,885;799;-53;458;-62;0;-615;5,935;-33;3,513;-970;104;0
Feb 18, 2020;1:00 AM;8,829;0;-1;800;0;0;-1,885;1,875;-98;434;-60;0;-615;5,825;-93;3,611;-949;0;-15
Feb 18, 2020;2:00 AM;8,770;218;-2;795;0;3;-1,743;2,000;-76;427;-62;0;-615;5,105;-35;3,553;-798;0;0
Feb 18, 2020;3:00 AM;9,717;604;-2;800;0;297;-830;1,889;-9;423;-61;0;-220;4,672;-13;2,645;-478;0;0
Feb 18, 2020;4:00 AM;7,908;690;-5;800;0;89;-936;1,400;-15;437;-57;0;-155;4,844;-100;2,087;-1,080;0;-91
Feb 18, 2020;5:00 AM;6,276;984;-377;774;-1;0;-1,885;400;-34;465;-54;0;-600;5,213;-350;2,706;-965;0;0
Feb 18, 2020;6:00 AM;5,803;1,049;-165;718;-5;0;-1,885;528;-59;488;-49;0;-615;5,203;-432;1,206;-251;72;0
Feb 18, 2020;7:00 AM;4,864;1,077;-80;716;-235;0;-1,885;386;-644;549;-46;0;-615;5,128;-705;1,507;-144;14;-159
Feb 18, 2020;8:00 AM;5,512;5;-15;782;0;0;-1,885;397;-495;579;-45;0;-615;4,617;-290;2,861;-264;4;-124
Feb 18, 2020;9:00 AM;6,960;320;-11;794;0;0;-1,885;386;-61;584;-49;0;-450;5,444;-36;1,911;-1;14;0
Feb 18, 2020;10:00 AM;7,220;11;-11;800;0;0;-1,885;390;0;581;-52;0;-450;5,411;-1;2,416;0;10;0
Feb 18, 2020;11:00 AM;7,257;24;-15;800;0;14;-1,899;659;0;578;-52;0;-437;5,003;-11;2,452;0;141;0
Feb 18, 2020;12:00 PM;7,428;38;-11;800;-30;7;-1,229;378;0;562;-50;0;-530;5,262;-222;2,511;-80;22;0
Feb 18, 2020;1:00 PM;4,562;10;-134;890;-101;7;-1,386;376;0;548;-48;0;-608;5,212;-316;2,581;-2,493;24;0
Feb 18, 2020;2:00 PM;5,281;0;-11;773;-15;0;-1,885;378;-10;533;-49;0;-569;5,622;-489;2,153;-1,172;22;0
Feb 18, 2020;3:00 PM;2,371;540;-11;752;-34;0;-1,885;388;-125;529;-46;0;-615;5,806;-661;447;-2,429;12;-297
Feb 18, 2020;4:00 PM;695;0;-478;626;-643;0;-1,885;390;-35;524;-47;0;-615;5,863;-1,235;0;-1,654;10;-126
Feb 18, 2020;5:00 PM;618;449;-1,115;374;-693;0;-1,885;383;-246;542;-46;0;-615;5,378;-1,279;1,419;-2,037;17;-28
Feb 18, 2020;6:00 PM;646;47;-240;622;-114;2;-1,887;379;-315;589;-44;0;-605;3,498;-943;1,603;-1,903;19;-62
Feb 18, 2020;7:00 PM;1,950;377;-212;1,057;-414;0;-1,885;393;-302;576;-54;0;-615;3,669;-256;1,266;-1,611;12;-51
Feb 18, 2020;8:00 PM;4,122;391;-304;791;-228;0;-1,885;388;-32;534;-50;0;-615;5,698;-206;1,085;-1,301;12;-156
Feb 18, 2020;9:00 PM;5,311;941;-160;795;0;0;-1,885;389;-231;486;-51;0;-615;6,428;-455;877;-902;17;-323
Feb 18, 2020;10:00 PM;5,341;662;-565;795;-8;0;-1,885;380;-41;523;-57;0;-615;5,136;-75;2,389;-1,071;20;-247
Feb 18, 2020;11:00 PM;7,437;1,506;-557;784;-4;0;-1,885;385;-40;495;-59;0;-615;5,350;-82;3,105;-855;15;-106
Feb 19, 2020;12:00 AM;8,591;857;-1;800;-3;0;-1,885;1,676;-231;451;-63;0;-615;5,320;-7;2,420;-75;0;-53
Feb 19, 2020;1:00 AM;8,393;830;-107;800;0;0;-1,885;2,475;-92;424;-65;0;-615;5,113;-10;2,683;-1,050;0;-108
Feb 19, 2020;2:00 AM;7,626;716;-386;798;0;0;-1,885;2,500;-111;411;-64;0;-615;5,221;-15;2,497;-1,326;0;-115
Feb 19, 2020;3:00 AM;6,718;817;-629;800;0;0;-1,885;2,418;-90;412;-63;0;-615;5,155;-1;2,212;-1,718;0;-95
Feb 19, 2020;4:00 AM;6,387;467;-206;819;-35;0;-1,885;2,381;-147;420;-61;0;-615;5,335;-23;1,714;-1,723;0;-54
Feb 19, 2020;5:00 AM;5,376;115;-192;794;-6;0;-1,885;1,437;-76;452;-61;0;-615;5,292;-78;1,801;-1,609;20;-13
Feb 19, 2020;6:00 AM;4,657;17;-894;779;-17;116;-1,886;829;-8;480;-57;0;-310;5,958;-176;1,145;-1,457;151;-13
Feb 19, 2020;7:00 AM;4,105;0;-1,091;606;-111;202;-339;693;-428;542;-53;0;0;4,703;-48;369;-1,082;142;0
Feb 19, 2020;8:00 AM;4,133;0;-799;648;-186;329;-301;391;-322;577;-46;0;0;3,866;-188;531;-376;9;0
Feb 19, 2020;9:00 AM;4,819;20;-372;805;-15;244;-455;391;-196;568;-47;0;0;4,216;-124;1,558;-1,793;19;0
Feb 19, 2020;10:00 AM;4,926;0;-273;837;-346;176;-1,037;385;-59;558;-43;0;0;5,197;-39;1,264;-1,709;15;0
Feb 19, 2020;11:00 AM;5,414;0;-502;820;-93;209;-2,043;385;-72;550;-41;0;0;5,040;-259;3,161;-1,761;20;0
Feb 19, 2020;12:00 PM;5,904;0;-471;807;-98;93;-1,929;446;-8;543;-38;0;0;5,494;-61;3,370;-2,258;14;0
Feb 19, 2020;1:00 PM;7,590;47;-192;800;0;249;-1,337;446;-20;526;-49;0;0;6,029;-21;2,164;-1,066;14;0
Feb 19, 2020;2:00 PM;8,428;169;-121;800;-2;291;-855;448;-59;516;-49;0;0;6,038;-71;1,736;-425;12;0
Feb 19, 2020;3:00 PM;7,440;404;-108;800;0;513;-1,390;446;-7;512;-43;0;0;6,158;-15;436;-278;12;0
Feb 19, 2020;4:00 PM;6,383;353;-59;800;-69;269;-349;414;-1;514;-36;0;0;5,801;-4;242;-1,511;19;0
Feb 19, 2020;5:00 PM;2,571;0;-411;799;-1,128;691;-807;420;-4;537;-29;71;0;4,601;-105;671;-2,835;100;0
Feb 19, 2020;6:00 PM;1,462;164;-257;759;-1,611;871;-1,680;621;-401;577;-24;71;0;1,801;-139;1,381;-971;300;0
Feb 19, 2020;7:00 PM;3,039;300;-227;798;-1,734;589;-1,105;526;-228;566;-23;0;0;1,860;-36;2,318;-789;224;0
Feb 19, 2020;8:00 PM;1,252;127;-1,173;740;-695;171;-1,893;437;-450;526;-29;0;-160;3,748;-314;1,850;-1,695;62;0
Feb 19, 2020;9:00 PM;732;66;-1,470;857;-429;333;-1,949;650;-143;485;-34;0;-236;4,206;-216;157;-1,692;150;-3
Feb 19, 2020;10:00 PM;2,376;62;-1,076;897;-132;0;-1,885;998;-297;516;-32;0;-615;3,467;0;731;-657;399;0
Feb 19, 2020;11:00 PM;3,604;57;-674;825;-32;0;-1,885;843;-158;485;-35;0;-615;2,984;-39;2,324;-743;325;-58
Feb 20, 2020;12:00 AM;3,129;367;-1,545;800;0;0;-1,885;1,530;-75;442;-33;0;-615;3,219;0;877;-146;193;0
Feb 20, 2020;1:00 AM;2,173;15;-2,153;800;0;0;-1,885;1,804;-94;423;-39;0;-615;3,590;-25;1,284;-812;0;-120
Feb 20, 2020;2:00 AM;1,955;0;-2,348;800;0;0;-1,885;1,870;-198;416;-32;0;-615;3,474;-10;1,313;-710;0;-120
Feb 20, 2020;3:00 AM;1,905;6;-2,273;776;-1;0;-1,885;1,635;-10;414;-38;0;-615;3,417;-22;2,060;-1,439;0;-120
Feb 20, 2020;4:00 AM;1,601;0;-2,368;765;-137;0;-1,885;1,874;-171;423;-34;0;-615;3,723;-249;2,840;-2,865;300;0
Feb 20, 2020;5:00 AM;65;0;-2,633;892;-108;0;-1,885;1,277;-120;455;-39;0;-615;4,478;-228;988;-2,936;539;0
Feb 20, 2020;6:00 AM;964;0;-3,379;919;-494;0;-1,885;1,680;-1,281;487;-39;0;-144;3,844;-16;3,209;-2,404;467;0
Feb 20, 2020;7:00 AM;-447;131;-2,221;1,495;-1,179;340;-1,696;1,107;-506;543;-37;0;0;2,502;0;1,415;-2,991;650;0
Feb 20, 2020;8:00 AM;-1,355;115;-1,786;1,620;-1,355;294;-1,659;1,000;-705;567;-44;0;0;1,629;-11;1,104;-2,774;650;0
Feb 20, 2020;9:00 AM;466;247;-1,987;1,421;-627;152;-1,881;820;-483;579;-51;0;-58;2,848;-584;1,559;-2,050;561;0
Feb 20, 2020;10:00 AM;1,525;181;-2,033;830;-30;0;-1,885;727;-856;577;-50;0;-397;4,822;-83;2,058;-2,727;391;0
Feb 20, 2020;11:00 AM;992;250;-1,934;782;-4;0;-1,885;875;-347;584;-53;0;-609;5,356;-73;289;-2,681;442;0
Feb 20, 2020;12:00 PM;3,681;502;-1,746;844;-259;521;-1,885;1,235;-422;572;-52;0;-615;5,603;-279;1,533;-2,358;487;0
Feb 20, 2020;1:00 PM;3,359;420;-1,257;794;0;365;-1,891;1,359;-235;558;-55;0;-615;5,935;-84;222;-2,534;377;0
Feb 20, 2020;2:00 PM;3,520;867;-1,085;800;-17;60;-1,893;1,372;-308;538;-56;0;-615;6,051;-19;987;-3,514;352;0
Feb 20, 2020;3:00 PM;2,819;526;-939;800;0;0;-1,885;1,230;-337;520;-60;0;-615;5,906;-17;1,488;-4,168;370;0
Feb 20, 2020;4:00 PM;1,825;0;-875;800;0;0;-1,885;1,404;-249;521;-60;0;-615;5,932;-1;0;-3,524;377;0
Feb 20, 2020;5:00 PM;3,134;0;-923;799;-110;20;-1,905;1,510;-823;540;-61;0;-615;6,241;-10;1,496;-3,577;552;0
Feb 20, 2020;6:00 PM;5,334;441;-213;800;0;0;-1,885;1,432;-547;578;-61;0;-615;4,996;-4;155;-429;686;0
Feb 20, 2020;7:00 PM;7,556;0;-15;799;-60;0;-1,885;1,880;-52;555;-64;0;-615;4,953;-131;2,508;-970;653;0
Feb 20, 2020;8:00 PM;8,927;0;-145;779;-72;0;-1,885;1,740;0;515;-65;0;-615;5,544;-21;2,902;-11;261;0
Feb 20, 2020;9:00 PM;8,256;172;-484;827;-127;0;-1,885;1,897;-35;481;-65;0;-615;5,598;-93;2,722;-69;201;-269
Feb 20, 2020;10:00 PM;8,985;996;-1;794;-5;0;-1,885;2,141;-291;502;-65;0;-615;4,927;-148;2,599;-74;164;-54
Feb 20, 2020;11:00 PM;9,270;998;-1;789;0;0;-1,885;2,362;-676;469;-59;0;-142;5,361;-633;2,698;-10;2;-3
Feb 21, 2020;12:00 AM;9,439;923;-193;800;0;0;-1,885;2,519;-356;433;-58;0;-610;5,030;-295;3,519;-388;0;0
Feb 21, 2020;1:00 AM;11,124;1,189;-1;800;0;27;-1,150;2,523;0;418;-57;0;-397;4,993;-3;2,807;-25;0;0
Feb 21, 2020;2:00 AM;11,231;543;-188;793;0;26;-637;2,530;0;416;-51;0;-84;4,990;-12;2,905;0;0;0
Feb 21, 2020;3:00 AM;8,873;764;-740;800;0;7;-1,716;2,536;-11;421;-50;0;-615;5,188;-162;2,659;-207;0;-1
Feb 21, 2020;4:00 AM;8,118;1,096;-541;800;0;0;-1,885;2,512;-142;433;-46;0;-615;5,150;-396;2,359;-567;0;-40
Feb 21, 2020;5:00 AM;8,159;673;-471;793;-1;0;-1,885;2,501;-400;461;-46;0;-615;5,194;-331;2,724;-438;0;0
Feb 21, 2020;6:00 AM;6,495;661;-710;713;-37;0;-1,885;2,182;-454;485;-36;0;-615;4,601;-392;2,429;-553;110;-4
Feb 21, 2020;7:00 AM;3,157;749;-348;730;-26;0;-1,885;1,089;-175;541;-37;0;-615;3,099;-568;2,622;-2,277;258;0
Feb 21, 2020;8:00 AM;3,565;1,136;-445;792;-72;13;-1,885;1,142;-293;573;-31;0;-615;2,294;-369;3,179;-2,145;467;-176
Feb 21, 2020;9:00 AM;6,156;1,434;-43;789;-36;16;-1,895;1,492;-309;583;-29;0;-615;3,679;-608;2,289;-968;531;-154
Feb 21, 2020;10:00 AM;5,926;1,191;-103;774;-40;0;-1,885;1,592;-405;583;-33;0;-615;4,020;-497;2,056;-1,274;599;-37
Feb 21, 2020;11:00 AM;6,410;1,047;-356;786;-23;0;-1,885;2,080;-246;578;-30;0;-615;4,554;-81;2,014;-2,063;650;0
Feb 21, 2020;12:00 PM;7,381;1,080;-56;801;-16;0;-1,885;1,972;-22;554;-30;0;-615;4,572;-39;2,289;-1,904;680;0
Feb 21, 2020;1:00 PM;7,431;1,352;-22;800;0;0;-1,885;1,950;0;546;-31;0;-615;4,852;-30;1,416;-1,582;680;0
Feb 21, 2020;2:00 PM;6,931;2,024;-45;796;-15;0;-1,885;1,950;0;542;-36;0;-615;4,859;-125;104;-1,274;651;0
Feb 21, 2020;3:00 PM;3,502;1,037;-24;796;-3;0;-1,885;825;0;528;-39;0;-615;4,857;-11;159;-2,472;349;0
Feb 21, 2020;4:00 PM;2,602;0;-549;808;-74;0;-1,885;900;0;530;-41;0;-615;4,903;-29;221;-1,948;381;0
Feb 21, 2020;5:00 PM;1,430;0;-567;667;-303;0;-1,885;633;0;549;-42;0;-615;4,856;-250;860;-2,747;274;0
Feb 21, 2020;6:00 PM;162;8;-749;626;-168;0;-1,885;551;-312;588;-39;0;-615;4,141;-560;617;-2,260;219;0
Feb 21, 2020;7:00 PM;1,681;0;-219;571;-344;0;-1,885;376;-201;572;-40;0;-615;4,187;-408;1,710;-2,061;38;0
Feb 21, 2020;8:00 PM;4,055;586;-333;715;-180;0;-1,885;380;-85;526;-44;0;-615;4,619;-186;2,284;-1,749;22;0
Feb 21, 2020;9:00 PM;6,700;1,433;-464;759;-14;0;-1,885;926;-26;476;-43;0;-615;4,785;-74;1,624;-439;257;0
Feb 21, 2020;10:00 PM;6,897;1,415;-643;745;-10;0;-1,885;973;0;511;-52;0;-615;4,550;-30;2,090;-359;207;0
Feb 21, 2020;11:00 PM;8,110;1,268;-2;756;-10;0;-1,885;1,475;0;480;-55;0;-615;4,746;-60;2,136;-124;0;0
Feb 22, 2020;12:00 AM;9,896;0;-1;800;-1;32;-848;388;0;443;-60;0;-421;6,224;-17;3,736;-385;12;-6
Feb 22, 2020;1:00 AM;12,152;0;-1;800;0;1,424;-19;390;0;418;-60;71;0;6,205;0;2,914;0;10;0
Feb 22, 2020;2:00 AM;12,580;634;-1;800;0;1,433;-19;395;0;403;-61;71;0;6,268;0;2,657;0;0;0
Feb 22, 2020;3:00 AM;13,624;0;-1;800;0;2,119;-35;395;0;396;-57;71;0;6,298;0;3,638;0;0;0
Feb 22, 2020;4:00 AM;12,754;60;-1;800;0;2,350;-614;394;0;392;-57;71;0;5,878;0;3,481;0;0;0
Feb 22, 2020;5:00 AM;13,124;15;-1;800;0;2,137;-163;395;0;396;-63;71;0;5,263;0;4,274;0;0;0
Feb 22, 2020;6:00 AM;12,774;0;-11;800;0;2,259;-259;390;0;365;-62;71;0;5,594;0;3,617;0;10;0
Feb 22, 2020;7:00 AM;11,762;0;-15;800;0;2,031;-529;385;0;383;-61;71;0;5,264;0;3,418;0;15;0
Feb 22, 2020;8:00 AM;12,161;47;-15;800;0;1,905;-166;386;0;405;-59;71;0;4,833;0;3,940;0;14;0
Feb 22, 2020;9:00 AM;12,547;100;-11;800;0;1,999;-341;390;0;428;-62;71;0;5,351;0;3,812;0;10;0
Feb 22, 2020;10:00 AM;13,236;100;-11;800;0;2,145;-106;520;0;436;-61;71;0;5,469;0;3,723;0;150;0
Feb 22, 2020;11:00 AM;13,232;200;-15;800;0;2,120;-23;388;0;445;-4;71;0;5,397;0;3,753;0;100;0
Feb 22, 2020;12:00 PM;13,143;200;-11;800;0;2,028;-12;388;0;444;-4;71;0;5,378;0;3,761;0;100;0
Feb 22, 2020;1:00 PM;13,100;200;-11;800;0;2,118;-18;386;0;424;-4;71;0;5,205;0;3,829;0;100;0
Feb 22, 2020;2:00 PM;12,972;402;-11;800;0;2,100;0;390;0;412;-4;71;0;5,382;0;3,330;0;100;0
