Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Jul 24, 2018;3:00 AM;1,776;2,508;-0;1,020;0;2,041;-0;0;-1,835;418;-0;292;-0;0;-47;0;-2,486;0;-135
Jul 24, 2018;4:00 AM;457;2,249;-0;864;-52;1,867;-0;0;-1,988;426;-0;278;-0;0;-191;0;-2,776;0;-220
Jul 24, 2018;5:00 AM;1,387;2,528;-0;1,023;0;1,289;-0;0;-1,779;450;-0;298;-0;48;-0;0;-2,403;4;-71
Jul 24, 2018;6:00 AM;-1,258;1,673;-0;444;-286;457;-74;112;-1,167;475;-0;32;-0;0;-385;0;-2,954;415;-0
Jul 24, 2018;7:00 AM;-1,455;2,630;-0;137;-938;53;-125;67;-1,072;527;-0;2;-0;0;-938;0;-2,309;511;-0
Jul 24, 2018;8:00 AM;121;2,886;-0;3;-900;87;-123;189;-791;554;-0;2;-0;0;-638;0;-1,702;554;-0
Jul 24, 2018;9:00 AM;4,388;3,949;-0;5;-370;639;-64;342;-540;575;-0;2;-0;595;-0;0;-1,344;599;-0
Jul 24, 2018;10:00 AM;6,626;3,883;-0;111;-25;1,031;-0;495;-379;586;-0;2;-0;1,464;-0;0;-1,193;651;-0
Jul 24, 2018;11:00 AM;7,901;3,793;-0;344;-1;1,036;-0;588;-219;594;-0;60;-0;1,871;-0;0;-734;569;-0
Jul 24, 2018;12:00 PM;9,452;3,789;-0;629;-29;1,420;-0;600;-205;583;-0;62;-0;2,231;-0;0;-269;641;-0
Jul 24, 2018;1:00 PM;9,960;3,662;-0;896;0;1,370;-0;644;-231;584;-0;222;-0;2,365;-0;0;-225;673;-0
Jul 24, 2018;2:00 PM;9,809;3,636;-0;881;-1;1,282;-0;668;-220;589;-0;20;-0;2,488;-0;0;-226;692;-0
Jul 24, 2018;3:00 PM;8,508;3,561;-0;722;0;735;-0;674;-235;579;-0;3;-0;2,201;-0;0;-381;649;-0
Jul 24, 2018;4:00 PM;5,988;3,542;-0;386;-3;447;-108;490;-418;572;-0;3;-0;1,293;-0;0;-790;574;-0
Jul 24, 2018;5:00 PM;2,871;3,600;-0;4;-378;150;-257;258;-753;584;-0;3;-0;411;-0;0;-1,187;436;-0
Jul 24, 2018;6:00 PM;-321;3,479;-0;0;-1,061;77;-266;100;-1,068;586;-0;0;-155;0;-938;0;-1,350;275;-0
Jul 24, 2018;7:00 PM;-2,718;2,989;-0;0;-1,732;60;-314;177;-1,113;580;-0;0;-85;0;-1,537;0;-2,048;305;-0
Jul 24, 2018;8:00 PM;-4,370;2,637;-0;5;-1,899;123;-348;76;-1,072;556;-0;0;-366;0;-1,605;0;-2,776;299;-0
Jul 24, 2018;9:00 PM;-2,516;3,051;-0;11;-1,422;28;-487;251;-1,029;535;-0;0;-528;0;-943;0;-2,448;465;-0
Jul 24, 2018;10:00 PM;-672;3,357;-0;121;-555;0;-563;342;-1,197;530;-0;0;-606;0;-635;0;-1,840;374;-0
Jul 24, 2018;11:00 PM;2,521;3,534;-0;703;0;1;-707;458;-1,243;494;-0;0;-177;208;-0;0;-1,270;520;-0
Jul 25, 2018;12:00 AM;3,511;3,386;-0;1,171;0;120;-258;369;-1,390;462;-0;0;-2;660;-0;0;-1,447;440;-0
Jul 25, 2018;1:00 AM;2,727;2,434;-0;1,218;0;1,187;-0;177;-1,388;440;-0;2;-0;506;-0;0;-2,122;273;-0
Jul 25, 2018;2:00 AM;2,618;1,975;-0;1,198;0;1,767;-0;127;-1,367;429;-0;194;-0;559;-0;0;-2,467;203;-0
Jul 25, 2018;3:00 AM;892;1,381;-0;938;-42;1,916;-0;0;-1,318;425;-0;187;-0;412;-0;0;-3,092;85;-0
Jul 25, 2018;4:00 AM;155;1,376;-0;815;-97;1,698;-0;0;-1,326;434;-0;187;-0;306;-0;0;-3,328;90;-0
Jul 25, 2018;5:00 AM;283;1,338;-0;968;-24;1,112;-0;100;-1,365;458;-0;197;-0;483;-0;0;-3,198;214;-0
Jul 25, 2018;6:00 AM;-2,650;716;-0;521;-351;83;-340;384;-1,117;487;-0;15;-0;105;-0;0;-3,651;498;-0
Jul 25, 2018;7:00 AM;-3,420;1,154;-0;304;-1,217;74;-275;263;-986;533;-0;2;-0;0;-537;0;-3,361;626;-0
Jul 25, 2018;8:00 AM;-285;1,795;-0;163;-1,047;611;-63;379;-720;563;-0;2;-0;14;-163;0;-2,719;900;-0
Jul 25, 2018;9:00 AM;3,447;3,046;-0;40;-560;674;-7;479;-477;584;-0;194;-0;384;-0;0;-1,701;791;-0
Jul 25, 2018;10:00 AM;5,513;2,790;-0;142;-51;835;-0;634;-270;602;-0;332;-0;1,293;-0;0;-1,448;654;-0
Jul 25, 2018;11:00 AM;6,863;2,778;-0;388;0;678;-48;852;-51;611;-0;118;-0;1,918;-0;0;-982;601;-0
Jul 25, 2018;12:00 PM;8,100;2,925;-0;623;0;661;-195;989;-4;601;-0;3;-0;2,415;-0;0;-514;596;-0
Jul 25, 2018;1:00 PM;8,301;2,813;-0;787;0;679;-111;982;-35;601;-0;292;-0;2,397;-0;0;-689;585;-0
Jul 25, 2018;2:00 PM;7,826;2,887;-0;775;0;648;-319;1,005;-43;591;-0;296;-0;2,063;-0;0;-675;598;-0
Jul 25, 2018;3:00 PM;6,753;2,646;-0;524;0;635;-517;1,003;-80;577;-0;284;-0;1,955;-0;0;-848;574;-0
Jul 25, 2018;4:00 PM;5,136;2,554;-0;200;-72;606;-506;953;-234;574;-0;169;-0;1,606;-0;0;-1,282;568;-0
Jul 25, 2018;5:00 PM;3,259;2,988;-0;90;-764;625;-369;873;-522;574;-0;38;-0;886;-0;0;-1,699;539;-0
Jul 25, 2018;6:00 PM;-886;2,787;-0;0;-1,624;594;-331;329;-922;575;-0;3;-0;0;-830;0;-1,942;475;-0
Jul 25, 2018;7:00 PM;-1,603;2,827;-0;0;-1,490;292;-258;309;-1,021;576;-0;3;-0;0;-1,158;0;-2,117;434;-0
Jul 25, 2018;8:00 PM;-2,351;2,628;-0;13;-1,454;46;-378;277;-994;540;-0;3;-0;0;-1,250;0;-2,274;492;-0
Jul 25, 2018;9:00 PM;-2,161;2,412;-0;93;-1,357;53;-463;355;-939;512;-0;3;-0;0;-872;0;-2,471;513;-0
Jul 25, 2018;10:00 PM;388;3,036;-0;80;-388;81;-853;377;-1,092;502;-0;3;-0;0;-447;0;-1,369;458;-0
Jul 25, 2018;11:00 PM;3,735;3,215;-0;941;0;28;-811;531;-1,104;462;-0;3;-0;822;-0;0;-935;583;-0
Jul 26, 2018;12:00 AM;4,559;2,742;-0;1,482;0;548;-197;320;-1,273;426;-0;235;-0;1,002;-0;0;-1,159;433;-0
Jul 26, 2018;1:00 AM;3,511;2,150;-0;1,460;0;833;-0;139;-1,353;407;-0;258;-0;820;-0;0;-1,483;280;-0
Jul 26, 2018;2:00 AM;3,708;1,847;-0;1,528;0;1,511;-0;46;-1,363;410;-0;241;-0;892;-0;0;-1,651;247;-0
Jul 26, 2018;3:00 AM;2,231;1,434;-0;1,249;0;1,860;-0;0;-1,417;409;-0;229;-0;589;-0;0;-2,314;192;-0
Jul 26, 2018;4:00 AM;1,691;1,545;-0;1,133;-20;1,284;-0;68;-1,375;428;-0;204;-0;632;-0;0;-2,453;245;-0
Jul 26, 2018;5:00 AM;1,704;1,483;-0;1,212;0;823;-0;159;-1,338;460;-0;254;-0;603;-0;0;-2,296;344;-0
Jul 26, 2018;6:00 AM;-526;958;-0;564;-192;554;-107;348;-1,139;494;-0;84;-0;373;-0;0;-3,012;549;-0
Jul 26, 2018;7:00 AM;-1,979;910;-0;329;-883;233;-305;279;-927;534;-0;5;-0;164;-0;0;-3,038;720;-0
Jul 26, 2018;8:00 AM;1,159;1,938;-0;98;-714;603;-197;345;-757;562;-0;100;-0;340;-0;0;-1,999;840;-0
Jul 26, 2018;9:00 AM;3,241;3,135;-0;77;-492;463;-284;477;-474;599;-0;7;-0;745;-0;0;-1,758;746;-0
Jul 26, 2018;10:00 AM;5,847;3,523;-0;87;-117;639;-193;543;-337;607;-0;317;-0;1,579;-0;0;-1,450;649;-0
Jul 26, 2018;11:00 AM;7,766;3,266;-0;367;-1;913;-0;606;-143;618;-0;488;-0;2,054;-0;0;-1,032;630;-0
Jul 26, 2018;12:00 PM;10,157;3,400;-0;972;0;1,333;-0;861;-11;605;-0;475;-0;2,564;-0;0;-642;600;-0
Jul 26, 2018;1:00 PM;10,655;3,483;-0;1,171;0;1,517;-0;957;-0;600;-0;475;-0;2,462;-0;0;-637;627;-0
Jul 26, 2018;2:00 PM;10,634;3,471;-0;1,180;0;1,397;-0;948;-0;593;-0;475;-0;2,525;-0;0;-607;652;-0
Jul 26, 2018;3:00 PM;9,552;3,650;-0;1,106;0;1,045;-0;867;-26;595;-0;435;-0;2,219;-0;0;-927;588;-0
Jul 26, 2018;4:00 PM;7,873;3,055;-0;817;0;693;-9;856;-43;566;-0;270;-0;1,886;-0;0;-984;766;-0
Jul 26, 2018;5:00 PM;5,810;3,416;-0;264;-178;671;-133;1,085;-408;581;-0;76;-0;1,463;-0;0;-1,748;721;-0
Jul 26, 2018;6:00 PM;2,843;3,626;-0;181;-1,094;629;-190;837;-653;580;-0;5;-0;364;-0;0;-2,200;758;-0
Jul 26, 2018;7:00 PM;242;3,464;-0;235;-1,884;537;-246;703;-838;567;-0;3;-0;0;-196;0;-2,805;702;-0
Jul 26, 2018;8:00 PM;780;3,380;-0;258;-1,078;32;-428;773;-770;549;-0;3;-0;0;-108;0;-2,690;859;-0
Jul 26, 2018;9:00 PM;3,614;3,392;-0;254;-167;67;-170;975;-747;539;-0;3;-0;351;-0;0;-1,776;893;-0
Jul 26, 2018;10:00 PM;6,125;3,330;-0;1,028;0;367;-42;1,041;-905;531;-0;3;-0;909;-0;0;-868;731;-0
Jul 26, 2018;11:00 PM;9,198;2,851;-0;1,442;0;1,513;-0;1,165;-670;491;-0;267;-0;1,315;-0;0;-328;1,152;-0
Jul 27, 2018;12:00 AM;8,710;2,452;-0;1,872;0;1,886;-0;936;-771;445;-0;257;-0;1,373;-0;0;-826;1,086;-0
Jul 27, 2018;1:00 AM;7,666;2,073;-0;1,910;0;2,069;-0;773;-857;418;-0;256;-0;1,254;-0;0;-1,188;958;-0
Jul 27, 2018;2:00 AM;7,033;2,166;-0;1,772;0;2,055;-0;668;-932;417;-0;256;-0;1,253;-0;0;-1,485;863;-0
Jul 27, 2018;3:00 AM;5,678;1,707;-0;1,717;0;2,050;-0;535;-978;419;-0;256;-0;1,171;-0;0;-1,971;772;-0
Jul 27, 2018;4:00 AM;4,232;1,315;-0;1,435;0;1,832;-0;498;-967;435;-0;256;-0;1,106;-0;0;-2,401;723;-0
Jul 27, 2018;5:00 AM;4,371;1,659;-0;1,532;0;1,335;-0;549;-1,092;457;-0;280;-0;994;-0;0;-2,018;675;-0
Jul 27, 2018;6:00 AM;2,674;1,659;-0;910;-7;721;-0;717;-992;476;-0;29;-0;920;-0;0;-2,509;750;-0
Jul 27, 2018;7:00 AM;555;1,393;-0;303;-321;299;-62;688;-707;529;-0;3;-0;484;-0;0;-2,662;608;-0
Jul 27, 2018;8:00 AM;1,715;2,220;-0;97;-579;349;-657;627;-423;568;-0;434;-0;695;-0;0;-2,097;481;-0
Jul 27, 2018;9:00 AM;4,710;3,286;-0;52;-224;350;-756;779;-217;584;-0;494;-0;1,324;-0;0;-1,505;543;-0
Jul 27, 2018;10:00 AM;5,957;3,109;-0;363;-1;351;-758;731;-200;602;-0;494;-0;1,782;-0;0;-1,077;561;-0
Jul 27, 2018;11:00 AM;7,763;3,021;-0;808;0;428;-364;792;-147;612;-0;494;-0;2,337;-0;0;-836;618;-0
Jul 27, 2018;12:00 PM;9,564;2,958;-0;1,300;0;1,057;-3;820;-127;600;-0;153;-0;2,612;-0;0;-442;636;-0
Jul 27, 2018;1:00 PM;10,481;3,018;-0;1,380;0;1,771;-0;1,092;-269;585;-0;240;-0;2,615;-0;0;-491;540;-0
Jul 27, 2018;2:00 PM;10,588;3,009;-0;1,434;0;1,962;-0;1,129;-298;576;-0;224;-0;2,517;-0;0;-483;518;-0
Jul 27, 2018;3:00 PM;9,735;2,988;-0;1,306;0;1,336;-0;1,185;-306;569;-0;199;-0;2,457;-0;0;-540;541;-0
Jul 27, 2018;4:00 PM;8,243;3,311;-0;1,203;0;429;-79;1,211;-304;572;-0;16;-0;2,151;-0;0;-696;429;-0
Jul 27, 2018;5:00 PM;6,066;3,251;-0;1,048;0;12;-682;1,274;-487;573;-0;2;-0;1,834;-0;0;-1,209;450;-0
Jul 27, 2018;6:00 PM;3,899;3,324;-0;509;-21;0;-962;1,169;-836;579;-0;2;-0;1,255;-0;0;-1,597;477;-0
Jul 27, 2018;7:00 PM;2,803;3,171;-0;413;-61;10;-852;1,024;-906;576;-0;2;-0;879;-0;0;-1,814;361;-0
Jul 27, 2018;8:00 PM;2,574;2,652;-0;437;-52;74;-733;908;-823;546;-0;0;-53;874;-0;0;-1,990;734;-0
Jul 27, 2018;9:00 PM;4,066;2,423;-0;921;0;91;-435;950;-813;519;-0;1;-0;813;-0;0;-1,259;855;-0
Jul 27, 2018;10:00 PM;5,573;2,734;-0;1,240;0;97;-289;1,017;-732;501;-0;3;-0;916;-0;0;-786;872;-0
Jul 27, 2018;11:00 PM;6,517;2,450;-0;1,706;0;618;-1;880;-829;471;-0;3;-0;1,113;-0;0;-805;911;-0
Jul 28, 2018;12:00 AM;7,061;2,135;-0;1,606;0;1,151;-0;937;-666;539;-0;72;-0;1,330;-0;0;-1,014;971;-0
Jul 28, 2018;1:00 AM;7,692;1,727;-0;1,909;0;1,541;-0;946;-580;508;-0;75;-0;1,660;-0;0;-1,123;1,029;-0
Jul 28, 2018;2:00 AM;7,481;1,630;-0;1,698;0;1,680;-0;822;-679;476;-0;100;-0;1,884;-0;0;-1,276;1,146;-0
Jul 28, 2018;3:00 AM;6,858;1,553;-0;1,438;0;1,736;-0;818;-681;415;-0;130;-0;1,843;-0;0;-1,502;1,108;-0
Jul 28, 2018;4:00 AM;5,405;1,451;-0;1,233;0;1,575;-0;756;-732;357;-0;9;-0;1,592;-0;0;-1,851;1,015;-0
Jul 28, 2018;5:00 AM;4,840;1,191;-0;1,123;-33;1,746;-0;706;-804;323;-0;199;-0;1,545;-0;0;-2,040;884;-0
Jul 28, 2018;6:00 AM;5,285;1,031;-0;1,158;-37;2,058;-0;899;-511;338;-0;246;-0;1,684;-0;0;-2,598;1,017;-0
Jul 28, 2018;7:00 AM;4,730;739;-0;1,032;-116;1,918;-0;1,032;-242;319;-0;295;-0;1,568;-0;0;-2,790;975;-0
Jul 28, 2018;8:00 AM;5,342;805;-0;859;-25;1,662;-0;1,105;-162;373;-0;218;-0;1,881;-0;0;-2,147;773;-0
Jul 28, 2018;9:00 AM;6,985;1,228;-0;928;0;1,702;-0;1,135;-122;436;-0;270;-0;2,311;-0;0;-1,641;738;-0
Jul 28, 2018;10:00 AM;7,415;911;-0;1,304;0;1,894;-0;939;-0;438;-0;201;-0;2,397;-0;0;-1,418;749;-0
Jul 28, 2018;11:00 AM;7,572;526;-0;1,629;0;1,955;-0;1,033;-0;400;-0;175;-0;2,444;-0;0;-1,385;795;-0
Jul 28, 2018;12:00 PM;8,441;534;-0;1,920;0;1,850;-0;1,012;-0;411;-0;149;-0;2,631;-0;0;-905;839;-0
Jul 28, 2018;1:00 PM;7,992;445;-0;1,967;0;1,842;-0;915;-0;403;-0;149;-0;2,562;-0;0;-1,090;799;-0
Jul 28, 2018;2:00 PM;6,444;0;-480;2,073;0;1,971;-0;797;-0;305;-0;197;-0;2,567;-0;0;-1,716;730;-0
Jul 28, 2018;3:00 PM;6,604;0;-885;2,355;0;1,913;-0;1,040;-0;306;-0;223;-0;2,760;-0;0;-1,950;842;-0
Jul 28, 2018;4:00 PM;5,978;0;-1,379;2,050;0;2,087;-0;1,208;-0;350;-0;199;-0;2,758;-0;0;-2,043;748;-0
Jul 28, 2018;5:00 PM;4,645;0;-1,467;1,876;-31;2,072;-0;1,209;-0;275;-0;198;-0;2,409;-0;0;-2,695;799;-0
Jul 28, 2018;6:00 PM;3,315;0;-1,145;1,364;-148;1,823;-0;1,190;-0;296;-0;223;-0;1,736;-0;0;-2,813;789;-0
Jul 28, 2018;7:00 PM;2,652;0;-386;936;-137;1,200;-0;919;-0;345;-0;20;-0;1,419;-0;0;-2,458;794;-0
Jul 28, 2018;8:00 PM;3,022;761;-0;659;-168;869;-0;887;-0;373;-0;3;-0;922;-0;0;-2,096;812;-0
Jul 28, 2018;9:00 PM;3,658;1,053;-0;679;-148;620;-1;1,045;-0;426;-0;2;-0;892;-0;0;-1,827;917;-0
Jul 28, 2018;10:00 PM;4,182;1,455;-0;796;-62;34;-133;676;-93;520;-0;3;-0;927;-0;0;-946;1,005;-0
Jul 28, 2018;11:00 PM;5,508;1,770;-0;965;-6;936;-0;414;-338;518;-0;2;-0;982;-0;0;-654;919;-0
Jul 29, 2018;12:00 AM;5,298;1,268;-0;1,134;-5;2,033;-0;300;-550;408;-0;159;-0;1,057;-0;0;-1,371;865;-0
Jul 29, 2018;1:00 AM;4,810;1,238;-0;1,194;-55;2,050;-0;227;-717;331;-0;170;-0;1,372;-0;0;-1,830;830;-0
Jul 29, 2018;2:00 AM;3,830;960;-0;1,464;-17;2,093;-0;140;-856;230;-0;188;-0;1,318;-0;0;-2,359;669;-0
Jul 29, 2018;3:00 AM;2,710;654;-0;1,462;-59;1,978;-0;62;-882;179;-0;176;-0;1,238;-0;0;-2,651;553;-0
Jul 29, 2018;4:00 AM;2,184;377;-0;1,665;-28;1,809;-0;0;-815;221;-0;176;-0;1,130;-0;0;-2,931;580;-0
Jul 29, 2018;5:00 AM;1,956;485;-0;1,428;-99;1,898;-0;14;-872;180;-0;176;-0;1,372;-0;0;-3,217;591;-0
Jul 29, 2018;6:00 AM;805;0;-146;1,339;-195;2,080;-0;43;-794;80;-0;216;-0;1,208;-0;0;-3,767;741;-0
Jul 29, 2018;7:00 AM;2,250;0;-179;1,320;-95;2,098;-0;209;-575;159;-0;282;-0;1,574;-0;0;-3,448;905;-0
Jul 29, 2018;8:00 AM;3,884;0;-140;1,506;-71;2,096;-0;382;-286;229;-0;321;-0;2,103;-0;0;-3,152;896;-0
Jul 29, 2018;9:00 AM;4,778;127;-0;1,347;-12;2,098;-0;467;-83;255;-0;419;-0;2,233;-0;0;-2,871;798;-0
Jul 29, 2018;10:00 AM;7,412;1,159;-0;1,546;0;2,092;-0;632;-1;315;-0;455;-0;2,566;-0;0;-2,152;800;-0
Jul 29, 2018;11:00 AM;7,211;945;-0;1,021;-4;2,097;-0;762;-0;289;-0;475;-0;2,610;-0;0;-1,822;838;-0
Jul 29, 2018;12:00 PM;7,631;962;-0;1,199;0;2,083;-0;684;-0;221;-0;475;-0;2,642;-0;0;-1,307;672;-0
Jul 29, 2018;1:00 PM;7,323;1,027;-0;1,200;0;2,102;-0;699;-0;153;-0;460;-0;2,563;-0;0;-1,507;626;-0
Jul 29, 2018;2:00 PM;8,061;1,691;-0;1,321;0;2,092;-0;665;-0;180;-0;424;-0;2,652;-0;0;-1,561;597;-0
Jul 29, 2018;3:00 PM;8,843;2,338;-0;1,356;0;2,093;-0;736;-0;193;-0;423;-0;2,688;-0;0;-1,611;627;-0
Jul 29, 2018;4:00 PM;8,107;2,164;-0;1,367;0;2,098;-0;663;-0;177;-0;435;-0;2,524;-0;0;-2,079;758;-0
Jul 29, 2018;5:00 PM;8,977;2,728;-0;1,371;-11;2,091;-0;754;-13;250;-0;460;-0;2,550;-0;0;-2,068;865;-0
Jul 29, 2018;6:00 PM;7,251;2,827;-0;1,026;-54;1,903;-0;612;-83;259;-0;460;-0;1,403;-0;0;-2,037;935;-0
Jul 29, 2018;7:00 PM;3,158;2,355;-0;373;-173;904;-0;449;-198;254;-0;69;-0;709;-0;0;-2,211;627;-0
Jul 29, 2018;8:00 PM;516;1,909;-0;196;-642;381;-151;459;-211;220;-0;3;-0;208;-0;0;-2,495;639;-0
Jul 29, 2018;9:00 PM;435;2,002;-0;177;-631;212;-722;546;-151;262;-0;3;-0;296;-0;0;-2,380;821;-0
Jul 29, 2018;10:00 PM;1,316;2,821;-0;87;-307;0;-1,174;329;-378;370;-0;3;-0;85;-0;0;-1,445;925;-0
Jul 29, 2018;11:00 PM;2,326;2,967;-0;164;-69;0;-1,043;269;-494;370;-0;0;-109;348;-0;0;-1,024;947;-0
Jul 30, 2018;12:00 AM;4,416;2,294;-0;1,022;0;109;-52;292;-474;350;-0;205;-0;1,071;-0;0;-1,427;1,026;-0
Jul 30, 2018;1:00 AM;4,246;1,373;-0;1,205;0;1,024;-0;162;-591;330;-0;295;-0;1,168;-0;0;-1,565;845;-0
Jul 30, 2018;2:00 AM;5,003;1,087;-0;1,394;0;1,800;-0;186;-602;335;-0;31;-0;1,632;-0;0;-1,704;844;-0
Jul 30, 2018;3:00 AM;4,698;1,010;-0;1,434;0;1,946;-0;200;-619;330;-0;2;-0;1,554;-0;0;-1,986;827;-0
Jul 30, 2018;4:00 AM;3,757;907;-0;1,151;0;1,669;-0;184;-646;263;-0;2;-0;1,647;-0;0;-2,274;854;-0
Jul 30, 2018;5:00 AM;4,172;1,366;-0;1,422;0;1,230;-0;151;-780;336;-0;283;-0;1,511;-0;0;-2,122;775;-0
Jul 30, 2018;6:00 AM;525;861;-0;689;-121;372;-3;279;-564;286;-0;35;-0;955;-0;0;-3,022;758;-0
Jul 30, 2018;7:00 AM;-547;61;-0;284;-602;497;-166;520;-293;323;-0;2;-0;1,034;-0;0;-2,901;694;-0
Jul 30, 2018;8:00 AM;550;609;-0;114;-861;528;-380;533;-209;397;-0;428;-0;1,230;-0;0;-2,314;475;-0
Jul 30, 2018;9:00 AM;3,728;1,612;-0;2;-551;709;-8;594;-127;455;-0;494;-0;1,510;-0;0;-1,491;529;-0
Jul 30, 2018;10:00 AM;5,197;1,777;-0;8;-174;950;-0;558;-105;471;-0;494;-0;1,824;-0;0;-1,253;647;-0
Jul 30, 2018;11:00 AM;6,868;1,807;-0;311;-7;1,153;-0;564;-96;499;-0;492;-0;2,243;-0;0;-958;860;-0
Jul 30, 2018;12:00 PM;8,475;2,003;-0;808;-60;1,248;-0;630;-70;544;-0;445;-0;2,520;-0;0;-386;793;-0
Jul 30, 2018;1:00 PM;8,583;2,067;-0;852;-24;1,363;-0;666;-99;510;-0;445;-0;2,592;-0;0;-591;802;-0
Jul 30, 2018;2:00 PM;8,302;1,909;-0;585;-13;1,892;-0;704;-120;490;-0;445;-0;2,564;-0;0;-882;728;-0
Jul 30, 2018;3:00 PM;7,391;1,804;-0;662;-22;1,359;-0;768;-113;469;-0;445;-0;2,476;-0;0;-1,180;723;-0
Jul 30, 2018;4:00 PM;4,888;1,617;-0;82;-169;813;-0;806;-106;442;-0;445;-0;1,870;-0;0;-1,593;681;-0
Jul 30, 2018;5:00 PM;3,422;2,015;-0;17;-785;736;-0;826;-169;426;-0;445;-0;1,216;-0;0;-2,066;761;-0
Jul 30, 2018;6:00 PM;1,661;1,989;-0;0;-1,461;749;-0;797;-324;440;-0;303;-0;774;-0;0;-2,289;683;-0
Jul 30, 2018;7:00 PM;-751;1,527;-0;0;-2,034;684;-0;636;-402;421;-0;110;-0;90;-1;0;-2,440;658;-0
Jul 30, 2018;8:00 PM;-347;1,645;-0;4;-1,757;603;-12;716;-418;399;-0;7;-0;170;-0;0;-2,482;778;-0
Jul 30, 2018;9:00 PM;722;2,009;-0;63;-1,859;569;-128;1,059;-453;392;-0;3;-0;467;-0;0;-2,394;994;-0
Jul 30, 2018;10:00 PM;4,500;2,865;-0;34;-341;290;-546;1,073;-595;543;-0;3;-0;1,041;-0;0;-877;1,010;-0
Jul 30, 2018;11:00 PM;8,186;3,451;-0;818;-38;810;-13;1,000;-651;556;-0;275;-0;1,617;-0;0;-740;1,101;-0
Jul 31, 2018;12:00 AM;7,402;3,344;-0;762;-63;1,359;-0;699;-805;445;-0;294;-0;1,541;-0;0;-1,220;1,046;-0
Jul 31, 2018;1:00 AM;6,853;2,669;-0;1,087;-7;1,870;-0;447;-904;429;-0;272;-0;1,510;-0;0;-1,366;846;-0
Jul 31, 2018;2:00 AM;5,513;2,072;-0;926;-52;2,044;-0;293;-816;419;-0;271;-0;1,424;-0;0;-1,944;876;-0
Jul 31, 2018;3:00 AM;3,780;1,413;-0;778;-153;2,021;-0;147;-830;417;-0;272;-0;1,470;-0;0;-2,594;839;-0
Jul 31, 2018;4:00 AM;3,243;1,082;-0;732;-201;2,014;-0;160;-716;422;-0;271;-0;1,507;-0;0;-2,933;905;-0
Jul 31, 2018;5:00 AM;2,755;1,168;-0;673;-207;1,585;-0;244;-763;438;-0;271;-0;1,305;-0;0;-2,815;856;-0
Jul 31, 2018;6:00 AM;1,111;997;-0;384;-413;861;-0;440;-495;456;-0;28;-0;1,121;-0;0;-3,326;1,058;-0
Jul 31, 2018;7:00 AM;1,155;834;-0;225;-921;599;-33;813;-271;494;-0;3;-0;1,269;-0;0;-2,934;1,077;-0
Jul 31, 2018;8:00 AM;2,303;1,603;-0;93;-959;616;-229;856;-234;528;-0;374;-0;1,115;-0;0;-2,392;932;-0
Jul 31, 2018;9:00 AM;4,532;1,984;-0;1;-497;609;-281;863;-165;547;-0;565;-0;1,586;-0;0;-1,625;945;-0
Jul 31, 2018;10:00 AM;5,886;1,867;-0;196;-92;608;-352;947;-84;549;-0;520;-0;2,216;-0;0;-1,341;852;-0
Jul 31, 2018;11:00 AM;6,264;1,539;-0;401;-41;618;-286;888;-46;562;-0;494;-0;2,290;-0;0;-961;806;-0
Jul 31, 2018;12:00 PM;8,421;1,328;-0;1,234;-11;720;-7;900;-65;542;-0;494;-0;2,720;-0;0;-238;804;-0
Jul 31, 2018;1:00 PM;9,286;1,928;-0;1,374;-28;1,144;-0;851;-82;536;-0;494;-0;2,587;-0;0;-211;693;-0
Jul 31, 2018;2:00 PM;10,336;2,024;-0;1,591;-7;1,685;-0;998;-172;528;-0;476;-0;2,719;-0;0;-192;686;-0
Jul 31, 2018;3:00 PM;8,946;1,930;-0;1,548;0;764;-7;1,292;-249;523;-0;421;-0;2,539;-0;0;-510;695;-0
Jul 31, 2018;4:00 PM;7,886;1,753;-0;1,477;0;395;-517;1,456;-274;527;-0;473;-0;2,345;-0;0;-529;780;-0
Jul 31, 2018;5:00 PM;5,289;1,748;-0;552;-74;360;-678;1,300;-287;542;-0;310;-0;1,699;-0;0;-1,007;824;-0
Jul 31, 2018;6:00 PM;3,474;2,304;-0;36;-532;346;-601;1,084;-320;554;-0;31;-0;1,015;-0;0;-1,345;902;-0
Jul 31, 2018;7:00 PM;1,128;1,862;-0;65;-1,404;370;-262;1,058;-352;551;-0;3;-0;485;-0;0;-2,165;917;-0
Jul 31, 2018;8:00 PM;1,093;1,710;-0;117;-1,308;429;-104;1,143;-358;525;-0;3;-0;470;-0;0;-2,465;931;-0
Jul 31, 2018;9:00 PM;2,373;1,705;-0;173;-917;596;-43;1,301;-310;515;-0;3;-0;901;-0;0;-2,529;978;-0
Jul 31, 2018;10:00 PM;4,267;2,535;-0;118;-378;268;-382;1,275;-427;497;-0;3;-0;1,225;-0;0;-1,417;950;-0
