Total[MWh],Residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
64232.0,0.0,2017-07-18 08:00:00,Tue,2.0,2017,07,08,Tuesday-Thursday
65475.0,0.0,2017-07-18 09:00:00,Tue,2.0,2017,07,09,Tuesday-Thursday
66855.0,0.0,2017-07-18 10:00:00,Tue,2.0,2017,07,10,Tuesday-Thursday
68090.0,0.0,2017-07-18 11:00:00,Tue,2.0,2017,07,11,Tuesday-Thursday
67988.0,0.0,2017-07-18 12:00:00,Tue,2.0,2017,07,12,Tuesday-Thursday
67342.0,0.0,2017-07-18 13:00:00,Tue,2.0,2017,07,13,Tuesday-Thursday
66280.0,0.0,2017-07-18 14:00:00,Tue,2.0,2017,07,14,Tuesday-Thursday
65139.0,0.0,2017-07-18 15:00:00,Tue,2.0,2017,07,15,Tuesday-Thursday
63688.0,0.0,2017-07-18 16:00:00,Tue,2.0,2017,07,16,Tuesday-Thursday
63108.0,0.0,2017-07-18 17:00:00,Tue,2.0,2017,07,17,Tuesday-Thursday
62393.0,0.0,2017-07-18 18:00:00,Tue,2.0,2017,07,18,Tuesday-Thursday
61569.0,0.0,2017-07-18 19:00:00,Tue,2.0,2017,07,19,Tuesday-Thursday
58937.0,0.0,2017-07-18 20:00:00,Tue,2.0,2017,07,20,Tuesday-Thursday
56621.0,0.0,2017-07-18 21:00:00,Tue,2.0,2017,07,21,Tuesday-Thursday
54409.0,0.0,2017-07-18 22:00:00,Tue,2.0,2017,07,22,Tuesday-Thursday
50489.0,0.0,2017-07-18 23:00:00,Tue,2.0,2017,07,23,Tuesday-Thursday
47139.0,0.0,2017-07-19 00:00:00,Wed,3.0,2017,07,00,Tuesday-Thursday
45564.0,0.0,2017-07-19 01:00:00,Wed,3.0,2017,07,01,Tuesday-Thursday
44471.0,0.0,2017-07-19 02:00:00,Wed,3.0,2017,07,02,Tuesday-Thursday
43945.0,0.0,2017-07-19 03:00:00,Wed,3.0,2017,07,03,Tuesday-Thursday
44937.0,0.0,2017-07-19 04:00:00,Wed,3.0,2017,07,04,Tuesday-Thursday
47967.0,0.0,2017-07-19 05:00:00,Wed,3.0,2017,07,05,Tuesday-Thursday
55092.0,0.0,2017-07-19 06:00:00,Wed,3.0,2017,07,06,Tuesday-Thursday
61255.0,0.0,2017-07-19 07:00:00,Wed,3.0,2017,07,07,Tuesday-Thursday
64940.0,0.0,2017-07-19 08:00:00,Wed,3.0,2017,07,08,Tuesday-Thursday
66398.0,0.0,2017-07-19 09:00:00,Wed,3.0,2017,07,09,Tuesday-Thursday
68326.0,0.0,2017-07-19 10:00:00,Wed,3.0,2017,07,10,Tuesday-Thursday
69645.0,0.0,2017-07-19 11:00:00,Wed,3.0,2017,07,11,Tuesday-Thursday
69321.0,0.0,2017-07-19 12:00:00,Wed,3.0,2017,07,12,Tuesday-Thursday
67999.0,0.0,2017-07-19 13:00:00,Wed,3.0,2017,07,13,Tuesday-Thursday
67138.0,0.0,2017-07-19 14:00:00,Wed,3.0,2017,07,14,Tuesday-Thursday
65912.0,0.0,2017-07-19 15:00:00,Wed,3.0,2017,07,15,Tuesday-Thursday
64196.0,0.0,2017-07-19 16:00:00,Wed,3.0,2017,07,16,Tuesday-Thursday
63275.0,0.0,2017-07-19 17:00:00,Wed,3.0,2017,07,17,Tuesday-Thursday
62574.0,0.0,2017-07-19 18:00:00,Wed,3.0,2017,07,18,Tuesday-Thursday
61821.0,0.0,2017-07-19 19:00:00,Wed,3.0,2017,07,19,Tuesday-Thursday
59210.0,0.0,2017-07-19 20:00:00,Wed,3.0,2017,07,20,Tuesday-Thursday
56763.0,0.0,2017-07-19 21:00:00,Wed,3.0,2017,07,21,Tuesday-Thursday
54917.0,0.0,2017-07-19 22:00:00,Wed,3.0,2017,07,22,Tuesday-Thursday
50581.0,0.0,2017-07-19 23:00:00,Wed,3.0,2017,07,23,Tuesday-Thursday
47834.0,0.0,2017-07-20 00:00:00,Thu,4.0,2017,07,00,Tuesday-Thursday
45981.0,0.0,2017-07-20 01:00:00,Thu,4.0,2017,07,01,Tuesday-Thursday
44935.0,0.0,2017-07-20 02:00:00,Thu,4.0,2017,07,02,Tuesday-Thursday
44211.0,0.0,2017-07-20 03:00:00,Thu,4.0,2017,07,03,Tuesday-Thursday
44646.0,0.0,2017-07-20 04:00:00,Thu,4.0,2017,07,04,Tuesday-Thursday
47453.0,0.0,2017-07-20 05:00:00,Thu,4.0,2017,07,05,Tuesday-Thursday
54425.0,0.0,2017-07-20 06:00:00,Thu,4.0,2017,07,06,Tuesday-Thursday
60315.0,0.0,2017-07-20 07:00:00,Thu,4.0,2017,07,07,Tuesday-Thursday
63761.0,0.0,2017-07-20 08:00:00,Thu,4.0,2017,07,08,Tuesday-Thursday
65456.0,0.0,2017-07-20 09:00:00,Thu,4.0,2017,07,09,Tuesday-Thursday
67307.0,0.0,2017-07-20 10:00:00,Thu,4.0,2017,07,10,Tuesday-Thursday
68615.0,0.0,2017-07-20 11:00:00,Thu,4.0,2017,07,11,Tuesday-Thursday
68649.0,0.0,2017-07-20 12:00:00,Thu,4.0,2017,07,12,Tuesday-Thursday
67931.0,0.0,2017-07-20 13:00:00,Thu,4.0,2017,07,13,Tuesday-Thursday
65784.0,0.0,2017-07-20 14:00:00,Thu,4.0,2017,07,14,Tuesday-Thursday
64509.0,0.0,2017-07-20 15:00:00,Thu,4.0,2017,07,15,Tuesday-Thursday
63184.0,0.0,2017-07-20 16:00:00,Thu,4.0,2017,07,16,Tuesday-Thursday
62558.0,0.0,2017-07-20 17:00:00,Thu,4.0,2017,07,17,Tuesday-Thursday
61768.0,0.0,2017-07-20 18:00:00,Thu,4.0,2017,07,18,Tuesday-Thursday
60716.0,0.0,2017-07-20 19:00:00,Thu,4.0,2017,07,19,Tuesday-Thursday
57781.0,0.0,2017-07-20 20:00:00,Thu,4.0,2017,07,20,Tuesday-Thursday
55915.0,0.0,2017-07-20 21:00:00,Thu,4.0,2017,07,21,Tuesday-Thursday
53846.0,0.0,2017-07-20 22:00:00,Thu,4.0,2017,07,22,Tuesday-Thursday
49731.0,0.0,2017-07-20 23:00:00,Thu,4.0,2017,07,23,Tuesday-Thursday
46610.0,0.0,2017-07-21 00:00:00,Fri,5.0,2017,07,00,Friday
44361.0,0.0,2017-07-21 01:00:00,Fri,5.0,2017,07,01,Friday
43296.0,0.0,2017-07-21 02:00:00,Fri,5.0,2017,07,02,Friday
42914.0,0.0,2017-07-21 03:00:00,Fri,5.0,2017,07,03,Friday
44124.0,0.0,2017-07-21 04:00:00,Fri,5.0,2017,07,04,Friday
46836.0,0.0,2017-07-21 05:00:00,Fri,5.0,2017,07,05,Friday
53659.0,0.0,2017-07-21 06:00:00,Fri,5.0,2017,07,06,Friday
59862.0,0.0,2017-07-21 07:00:00,Fri,5.0,2017,07,07,Friday
63269.0,0.0,2017-07-21 08:00:00,Fri,5.0,2017,07,08,Friday
64476.0,0.0,2017-07-21 09:00:00,Fri,5.0,2017,07,09,Friday
65552.0,0.0,2017-07-21 10:00:00,Fri,5.0,2017,07,10,Friday
66846.0,0.0,2017-07-21 11:00:00,Fri,5.0,2017,07,11,Friday
66501.0,0.0,2017-07-21 12:00:00,Fri,5.0,2017,07,12,Friday
64860.0,0.0,2017-07-21 13:00:00,Fri,5.0,2017,07,13,Friday
63860.0,0.0,2017-07-21 14:00:00,Fri,5.0,2017,07,14,Friday
62460.0,0.0,2017-07-21 15:00:00,Fri,5.0,2017,07,15,Friday
61345.0,0.0,2017-07-21 16:00:00,Fri,5.0,2017,07,16,Friday
60983.0,0.0,2017-07-21 17:00:00,Fri,5.0,2017,07,17,Friday
60312.0,0.0,2017-07-21 18:00:00,Fri,5.0,2017,07,18,Friday
59033.0,0.0,2017-07-21 19:00:00,Fri,5.0,2017,07,19,Friday
56330.0,0.0,2017-07-21 20:00:00,Fri,5.0,2017,07,20,Friday
54187.0,0.0,2017-07-21 21:00:00,Fri,5.0,2017,07,21,Friday
52176.0,0.0,2017-07-21 22:00:00,Fri,5.0,2017,07,22,Friday
47910.0,0.0,2017-07-21 23:00:00,Fri,5.0,2017,07,23,Friday
45019.0,0.0,2017-07-22 00:00:00,Sat,6.0,2017,07,00,Saturday
43699.0,0.0,2017-07-22 01:00:00,Sat,6.0,2017,07,01,Saturday
42447.0,0.0,2017-07-22 02:00:00,Sat,6.0,2017,07,02,Saturday
41175.0,0.0,2017-07-22 03:00:00,Sat,6.0,2017,07,03,Saturday
40823.0,0.0,2017-07-22 04:00:00,Sat,6.0,2017,07,04,Saturday
41026.0,0.0,2017-07-22 05:00:00,Sat,6.0,2017,07,05,Saturday
43482.0,0.0,2017-07-22 06:00:00,Sat,6.0,2017,07,06,Saturday
47120.0,0.0,2017-07-22 07:00:00,Sat,6.0,2017,07,07,Saturday
50458.0,0.0,2017-07-22 08:00:00,Sat,6.0,2017,07,08,Saturday
53143.0,0.0,2017-07-22 09:00:00,Sat,6.0,2017,07,09,Saturday
54781.0,0.0,2017-07-22 10:00:00,Sat,6.0,2017,07,10,Saturday
56124.0,0.0,2017-07-22 11:00:00,Sat,6.0,2017,07,11,Saturday
55449.0,0.0,2017-07-22 12:00:00,Sat,6.0,2017,07,12,Saturday
53600.0,0.0,2017-07-22 13:00:00,Sat,6.0,2017,07,13,Saturday
51321.0,0.0,2017-07-22 14:00:00,Sat,6.0,2017,07,14,Saturday
51239.0,0.0,2017-07-22 15:00:00,Sat,6.0,2017,07,15,Saturday
51020.0,0.0,2017-07-22 16:00:00,Sat,6.0,2017,07,16,Saturday
51154.0,0.0,2017-07-22 17:00:00,Sat,6.0,2017,07,17,Saturday
51092.0,0.0,2017-07-22 18:00:00,Sat,6.0,2017,07,18,Saturday
50132.0,0.0,2017-07-22 19:00:00,Sat,6.0,2017,07,19,Saturday
47842.0,0.0,2017-07-22 20:00:00,Sat,6.0,2017,07,20,Saturday
46596.0,0.0,2017-07-22 21:00:00,Sat,6.0,2017,07,21,Saturday
45350.0,0.0,2017-07-22 22:00:00,Sat,6.0,2017,07,22,Saturday
42373.0,0.0,2017-07-22 23:00:00,Sat,6.0,2017,07,23,Saturday
39988.0,0.0,2017-07-23 00:00:00,Sun,0.0,2017,07,00,Sunday
37994.0,0.0,2017-07-23 01:00:00,Sun,0.0,2017,07,01,Sunday
36903.0,0.0,2017-07-23 02:00:00,Sun,0.0,2017,07,02,Sunday
35854.0,0.0,2017-07-23 03:00:00,Sun,0.0,2017,07,03,Sunday
35831.0,0.0,2017-07-23 04:00:00,Sun,0.0,2017,07,04,Sunday
35688.0,0.0,2017-07-23 05:00:00,Sun,0.0,2017,07,05,Sunday
36172.0,0.0,2017-07-23 06:00:00,Sun,0.0,2017,07,06,Sunday
38205.0,0.0,2017-07-23 07:00:00,Sun,0.0,2017,07,07,Sunday
41698.0,0.0,2017-07-23 08:00:00,Sun,0.0,2017,07,08,Sunday
44645.0,0.0,2017-07-23 09:00:00,Sun,0.0,2017,07,09,Sunday
47011.0,0.0,2017-07-23 10:00:00,Sun,0.0,2017,07,10,Sunday
48947.0,0.0,2017-07-23 11:00:00,Sun,0.0,2017,07,11,Sunday
48708.0,0.0,2017-07-23 12:00:00,Sun,0.0,2017,07,12,Sunday
47509.0,0.0,2017-07-23 13:00:00,Sun,0.0,2017,07,13,Sunday
46233.0,0.0,2017-07-23 14:00:00,Sun,0.0,2017,07,14,Sunday
45332.0,0.0,2017-07-23 15:00:00,Sun,0.0,2017,07,15,Sunday
45135.0,0.0,2017-07-23 16:00:00,Sun,0.0,2017,07,16,Sunday
45885.0,0.0,2017-07-23 17:00:00,Sun,0.0,2017,07,17,Sunday
47494.0,0.0,2017-07-23 18:00:00,Sun,0.0,2017,07,18,Sunday
47683.0,0.0,2017-07-23 19:00:00,Sun,0.0,2017,07,19,Sunday
46856.0,0.0,2017-07-23 20:00:00,Sun,0.0,2017,07,20,Sunday
46268.0,0.0,2017-07-23 21:00:00,Sun,0.0,2017,07,21,Sunday
46234.0,0.0,2017-07-23 22:00:00,Sun,0.0,2017,07,22,Sunday
43319.0,0.0,2017-07-23 23:00:00,Sun,0.0,2017,07,23,Sunday
41404.0,0.0,2017-07-24 00:00:00,Mon,1.0,2017,07,00,Monday
39826.0,0.0,2017-07-24 01:00:00,Mon,1.0,2017,07,01,Monday
39071.0,0.0,2017-07-24 02:00:00,Mon,1.0,2017,07,02,Monday
39393.0,0.0,2017-07-24 03:00:00,Mon,1.0,2017,07,03,Monday
40832.0,0.0,2017-07-24 04:00:00,Mon,1.0,2017,07,04,Monday
44334.0,0.0,2017-07-24 05:00:00,Mon,1.0,2017,07,05,Monday
51912.0,0.0,2017-07-24 06:00:00,Mon,1.0,2017,07,06,Monday
58112.0,0.0,2017-07-24 07:00:00,Mon,1.0,2017,07,07,Monday
62008.0,0.0,2017-07-24 08:00:00,Mon,1.0,2017,07,08,Monday
63405.0,0.0,2017-07-24 09:00:00,Mon,1.0,2017,07,09,Monday
64795.0,0.0,2017-07-24 10:00:00,Mon,1.0,2017,07,10,Monday
66382.0,0.0,2017-07-24 11:00:00,Mon,1.0,2017,07,11,Monday
66294.0,0.0,2017-07-24 12:00:00,Mon,1.0,2017,07,12,Monday
65072.0,0.0,2017-07-24 13:00:00,Mon,1.0,2017,07,13,Monday
64045.0,0.0,2017-07-24 14:00:00,Mon,1.0,2017,07,14,Monday
63317.0,0.0,2017-07-24 15:00:00,Mon,1.0,2017,07,15,Monday
61924.0,0.0,2017-07-24 16:00:00,Mon,1.0,2017,07,16,Monday
61245.0,0.0,2017-07-24 17:00:00,Mon,1.0,2017,07,17,Monday
60691.0,0.0,2017-07-24 18:00:00,Mon,1.0,2017,07,18,Monday
60050.0,0.0,2017-07-24 19:00:00,Mon,1.0,2017,07,19,Monday
56847.0,0.0,2017-07-24 20:00:00,Mon,1.0,2017,07,20,Monday
53247.0,0.0,2017-07-24 21:00:00,Mon,1.0,2017,07,21,Monday
50337.0,0.0,2017-07-24 22:00:00,Mon,1.0,2017,07,22,Monday
46467.0,0.0,2017-07-24 23:00:00,Mon,1.0,2017,07,23,Monday
43252.0,0.0,2017-07-25 00:00:00,Tue,2.0,2017,07,00,Tuesday-Thursday
41358.0,0.0,2017-07-25 01:00:00,Tue,2.0,2017,07,01,Tuesday-Thursday
40083.0,0.0,2017-07-25 02:00:00,Tue,2.0,2017,07,02,Tuesday-Thursday
39959.0,0.0,2017-07-25 03:00:00,Tue,2.0,2017,07,03,Tuesday-Thursday
41042.0,0.0,2017-07-25 04:00:00,Tue,2.0,2017,07,04,Tuesday-Thursday
44364.0,0.0,2017-07-25 05:00:00,Tue,2.0,2017,07,05,Tuesday-Thursday
51032.0,0.0,2017-07-25 06:00:00,Tue,2.0,2017,07,06,Tuesday-Thursday
57203.0,0.0,2017-07-25 07:00:00,Tue,2.0,2017,07,07,Tuesday-Thursday
63486.0,0.0,2017-07-25 08:00:00,Tue,2.0,2017,07,08,Tuesday-Thursday
64841.0,0.0,2017-07-25 09:00:00,Tue,2.0,2017,07,09,Tuesday-Thursday
66791.0,0.0,2017-07-25 10:00:00,Tue,2.0,2017,07,10,Tuesday-Thursday
67474.0,0.0,2017-07-25 11:00:00,Tue,2.0,2017,07,11,Tuesday-Thursday
67138.0,0.0,2017-07-25 12:00:00,Tue,2.0,2017,07,12,Tuesday-Thursday
66995.0,0.0,2017-07-25 13:00:00,Tue,2.0,2017,07,13,Tuesday-Thursday
66336.0,0.0,2017-07-25 14:00:00,Tue,2.0,2017,07,14,Tuesday-Thursday
65003.0,0.0,2017-07-25 15:00:00,Tue,2.0,2017,07,15,Tuesday-Thursday
63803.0,0.0,2017-07-25 16:00:00,Tue,2.0,2017,07,16,Tuesday-Thursday
63467.0,0.0,2017-07-25 17:00:00,Tue,2.0,2017,07,17,Tuesday-Thursday
63262.0,0.0,2017-07-25 18:00:00,Tue,2.0,2017,07,18,Tuesday-Thursday
62102.0,0.0,2017-07-25 19:00:00,Tue,2.0,2017,07,19,Tuesday-Thursday
59316.0,0.0,2017-07-25 20:00:00,Tue,2.0,2017,07,20,Tuesday-Thursday
56734.0,0.0,2017-07-25 21:00:00,Tue,2.0,2017,07,21,Tuesday-Thursday
53327.0,0.0,2017-07-25 22:00:00,Tue,2.0,2017,07,22,Tuesday-Thursday
49501.0,0.0,2017-07-25 23:00:00,Tue,2.0,2017,07,23,Tuesday-Thursday
46079.0,0.0,2017-07-26 00:00:00,Wed,3.0,2017,07,00,Tuesday-Thursday
44066.0,0.0,2017-07-26 01:00:00,Wed,3.0,2017,07,01,Tuesday-Thursday
43052.0,0.0,2017-07-26 02:00:00,Wed,3.0,2017,07,02,Tuesday-Thursday
43168.0,0.0,2017-07-26 03:00:00,Wed,3.0,2017,07,03,Tuesday-Thursday
44168.0,0.0,2017-07-26 04:00:00,Wed,3.0,2017,07,04,Tuesday-Thursday
47086.0,0.0,2017-07-26 05:00:00,Wed,3.0,2017,07,05,Tuesday-Thursday
53807.0,0.0,2017-07-26 06:00:00,Wed,3.0,2017,07,06,Tuesday-Thursday
60048.0,0.0,2017-07-26 07:00:00,Wed,3.0,2017,07,07,Tuesday-Thursday
63795.0,0.0,2017-07-26 08:00:00,Wed,3.0,2017,07,08,Tuesday-Thursday
65259.0,0.0,2017-07-26 09:00:00,Wed,3.0,2017,07,09,Tuesday-Thursday
66809.0,0.0,2017-07-26 10:00:00,Wed,3.0,2017,07,10,Tuesday-Thursday
68028.0,0.0,2017-07-26 11:00:00,Wed,3.0,2017,07,11,Tuesday-Thursday
67344.0,0.0,2017-07-26 12:00:00,Wed,3.0,2017,07,12,Tuesday-Thursday
66132.0,0.0,2017-07-26 13:00:00,Wed,3.0,2017,07,13,Tuesday-Thursday
64961.0,0.0,2017-07-26 14:00:00,Wed,3.0,2017,07,14,Tuesday-Thursday
63784.0,0.0,2017-07-26 15:00:00,Wed,3.0,2017,07,15,Tuesday-Thursday
62377.0,0.0,2017-07-26 16:00:00,Wed,3.0,2017,07,16,Tuesday-Thursday
61892.0,0.0,2017-07-26 17:00:00,Wed,3.0,2017,07,17,Tuesday-Thursday
61069.0,0.0,2017-07-26 18:00:00,Wed,3.0,2017,07,18,Tuesday-Thursday
60027.0,0.0,2017-07-26 19:00:00,Wed,3.0,2017,07,19,Tuesday-Thursday
56883.0,0.0,2017-07-26 20:00:00,Wed,3.0,2017,07,20,Tuesday-Thursday
55277.0,0.0,2017-07-26 21:00:00,Wed,3.0,2017,07,21,Tuesday-Thursday
52733.0,0.0,2017-07-26 22:00:00,Wed,3.0,2017,07,22,Tuesday-Thursday
48338.0,0.0,2017-07-26 23:00:00,Wed,3.0,2017,07,23,Tuesday-Thursday
45470.0,0.0,2017-07-27 00:00:00,Thu,4.0,2017,07,00,Tuesday-Thursday
43467.0,0.0,2017-07-27 01:00:00,Thu,4.0,2017,07,01,Tuesday-Thursday
42637.0,0.0,2017-07-27 02:00:00,Thu,4.0,2017,07,02,Tuesday-Thursday
43140.0,0.0,2017-07-27 03:00:00,Thu,4.0,2017,07,03,Tuesday-Thursday
43748.0,0.0,2017-07-27 04:00:00,Thu,4.0,2017,07,04,Tuesday-Thursday
47026.0,0.0,2017-07-27 05:00:00,Thu,4.0,2017,07,05,Tuesday-Thursday
53921.0,0.0,2017-07-27 06:00:00,Thu,4.0,2017,07,06,Tuesday-Thursday
59629.0,0.0,2017-07-27 07:00:00,Thu,4.0,2017,07,07,Tuesday-Thursday
63143.0,0.0,2017-07-27 08:00:00,Thu,4.0,2017,07,08,Tuesday-Thursday
64845.0,0.0,2017-07-27 09:00:00,Thu,4.0,2017,07,09,Tuesday-Thursday
66526.0,0.0,2017-07-27 10:00:00,Thu,4.0,2017,07,10,Tuesday-Thursday
68270.0,0.0,2017-07-27 11:00:00,Thu,4.0,2017,07,11,Tuesday-Thursday
67334.0,0.0,2017-07-27 12:00:00,Thu,4.0,2017,07,12,Tuesday-Thursday
66271.0,0.0,2017-07-27 13:00:00,Thu,4.0,2017,07,13,Tuesday-Thursday
64986.0,0.0,2017-07-27 14:00:00,Thu,4.0,2017,07,14,Tuesday-Thursday
64529.0,0.0,2017-07-27 15:00:00,Thu,4.0,2017,07,15,Tuesday-Thursday
63055.0,0.0,2017-07-27 16:00:00,Thu,4.0,2017,07,16,Tuesday-Thursday
62540.0,0.0,2017-07-27 17:00:00,Thu,4.0,2017,07,17,Tuesday-Thursday
61665.0,0.0,2017-07-27 18:00:00,Thu,4.0,2017,07,18,Tuesday-Thursday
60707.0,0.0,2017-07-27 19:00:00,Thu,4.0,2017,07,19,Tuesday-Thursday
57980.0,0.0,2017-07-27 20:00:00,Thu,4.0,2017,07,20,Tuesday-Thursday
56193.0,0.0,2017-07-27 21:00:00,Thu,4.0,2017,07,21,Tuesday-Thursday
53179.0,0.0,2017-07-27 22:00:00,Thu,4.0,2017,07,22,Tuesday-Thursday
48650.0,0.0,2017-07-27 23:00:00,Thu,4.0,2017,07,23,Tuesday-Thursday
44769.0,0.0,2017-07-28 00:00:00,Fri,5.0,2017,07,00,Friday
43013.0,0.0,2017-07-28 01:00:00,Fri,5.0,2017,07,01,Friday
41904.0,0.0,2017-07-28 02:00:00,Fri,5.0,2017,07,02,Friday
41957.0,0.0,2017-07-28 03:00:00,Fri,5.0,2017,07,03,Friday
43072.0,0.0,2017-07-28 04:00:00,Fri,5.0,2017,07,04,Friday
45660.0,0.0,2017-07-28 05:00:00,Fri,5.0,2017,07,05,Friday
52248.0,0.0,2017-07-28 06:00:00,Fri,5.0,2017,07,06,Friday
58293.0,0.0,2017-07-28 07:00:00,Fri,5.0,2017,07,07,Friday
61959.0,0.0,2017-07-28 08:00:00,Fri,5.0,2017,07,08,Friday
63277.0,0.0,2017-07-28 09:00:00,Fri,5.0,2017,07,09,Friday
65001.0,0.0,2017-07-28 10:00:00,Fri,5.0,2017,07,10,Friday
66212.0,0.0,2017-07-28 11:00:00,Fri,5.0,2017,07,11,Friday
65893.0,0.0,2017-07-28 12:00:00,Fri,5.0,2017,07,12,Friday
64083.0,0.0,2017-07-28 13:00:00,Fri,5.0,2017,07,13,Friday
61764.0,0.0,2017-07-28 14:00:00,Fri,5.0,2017,07,14,Friday
60395.0,0.0,2017-07-28 15:00:00,Fri,5.0,2017,07,15,Friday
60002.0,0.0,2017-07-28 16:00:00,Fri,5.0,2017,07,16,Friday
60189.0,0.0,2017-07-28 17:00:00,Fri,5.0,2017,07,17,Friday
59144.0,0.0,2017-07-28 18:00:00,Fri,5.0,2017,07,18,Friday
57629.0,0.0,2017-07-28 19:00:00,Fri,5.0,2017,07,19,Friday
54491.0,0.0,2017-07-28 20:00:00,Fri,5.0,2017,07,20,Friday
52437.0,0.0,2017-07-28 21:00:00,Fri,5.0,2017,07,21,Friday
49985.0,0.0,2017-07-28 22:00:00,Fri,5.0,2017,07,22,Friday
46434.0,0.0,2017-07-28 23:00:00,Fri,5.0,2017,07,23,Friday
43532.0,0.0,2017-07-29 00:00:00,Sat,6.0,2017,07,00,Saturday
41309.0,0.0,2017-07-29 01:00:00,Sat,6.0,2017,07,01,Saturday
39871.0,0.0,2017-07-29 02:00:00,Sat,6.0,2017,07,02,Saturday
39749.0,0.0,2017-07-29 03:00:00,Sat,6.0,2017,07,03,Saturday
40094.0,0.0,2017-07-29 04:00:00,Sat,6.0,2017,07,04,Saturday
40386.0,0.0,2017-07-29 05:00:00,Sat,6.0,2017,07,05,Saturday
42100.0,0.0,2017-07-29 06:00:00,Sat,6.0,2017,07,06,Saturday
45870.0,0.0,2017-07-29 07:00:00,Sat,6.0,2017,07,07,Saturday
49528.0,0.0,2017-07-29 08:00:00,Sat,6.0,2017,07,08,Saturday
52068.0,0.0,2017-07-29 09:00:00,Sat,6.0,2017,07,09,Saturday
54206.0,0.0,2017-07-29 10:00:00,Sat,6.0,2017,07,10,Saturday
55620.0,0.0,2017-07-29 11:00:00,Sat,6.0,2017,07,11,Saturday
54770.0,0.0,2017-07-29 12:00:00,Sat,6.0,2017,07,12,Saturday
52901.0,0.0,2017-07-29 13:00:00,Sat,6.0,2017,07,13,Saturday
51126.0,0.0,2017-07-29 14:00:00,Sat,6.0,2017,07,14,Saturday
50577.0,0.0,2017-07-29 15:00:00,Sat,6.0,2017,07,15,Saturday
50266.0,0.0,2017-07-29 16:00:00,Sat,6.0,2017,07,16,Saturday
49459.0,0.0,2017-07-29 17:00:00,Sat,6.0,2017,07,17,Saturday
49561.0,0.0,2017-07-29 18:00:00,Sat,6.0,2017,07,18,Saturday
48835.0,0.0,2017-07-29 19:00:00,Sat,6.0,2017,07,19,Saturday
46752.0,0.0,2017-07-29 20:00:00,Sat,6.0,2017,07,20,Saturday
45748.0,0.0,2017-07-29 21:00:00,Sat,6.0,2017,07,21,Saturday
44270.0,0.0,2017-07-29 22:00:00,Sat,6.0,2017,07,22,Saturday
41348.0,0.0,2017-07-29 23:00:00,Sat,6.0,2017,07,23,Saturday
38889.0,0.0,2017-07-30 00:00:00,Sun,0.0,2017,07,00,Sunday
37237.0,0.0,2017-07-30 01:00:00,Sun,0.0,2017,07,01,Sunday
36341.0,0.0,2017-07-30 02:00:00,Sun,0.0,2017,07,02,Sunday
35745.0,0.0,2017-07-30 03:00:00,Sun,0.0,2017,07,03,Sunday
35407.0,0.0,2017-07-30 04:00:00,Sun,0.0,2017,07,04,Sunday
35103.0,0.0,2017-07-30 05:00:00,Sun,0.0,2017,07,05,Sunday
35640.0,0.0,2017-07-30 06:00:00,Sun,0.0,2017,07,06,Sunday
38469.0,0.0,2017-07-30 07:00:00,Sun,0.0,2017,07,07,Sunday
41669.0,0.0,2017-07-30 08:00:00,Sun,0.0,2017,07,08,Sunday
44396.0,0.0,2017-07-30 09:00:00,Sun,0.0,2017,07,09,Sunday
47554.0,0.0,2017-07-30 10:00:00,Sun,0.0,2017,07,10,Sunday
50068.0,0.0,2017-07-30 11:00:00,Sun,0.0,2017,07,11,Sunday
50506.0,0.0,2017-07-30 12:00:00,Sun,0.0,2017,07,12,Sunday
49302.0,0.0,2017-07-30 13:00:00,Sun,0.0,2017,07,13,Sunday
48146.0,0.0,2017-07-30 14:00:00,Sun,0.0,2017,07,14,Sunday
46929.0,0.0,2017-07-30 15:00:00,Sun,0.0,2017,07,15,Sunday
46518.0,0.0,2017-07-30 16:00:00,Sun,0.0,2017,07,16,Sunday
46210.0,0.0,2017-07-30 17:00:00,Sun,0.0,2017,07,17,Sunday
48023.0,0.0,2017-07-30 18:00:00,Sun,0.0,2017,07,18,Sunday
48093.0,0.0,2017-07-30 19:00:00,Sun,0.0,2017,07,19,Sunday
46773.0,0.0,2017-07-30 20:00:00,Sun,0.0,2017,07,20,Sunday
47116.0,0.0,2017-07-30 21:00:00,Sun,0.0,2017,07,21,Sunday
46377.0,0.0,2017-07-30 22:00:00,Sun,0.0,2017,07,22,Sunday
42997.0,0.0,2017-07-30 23:00:00,Sun,0.0,2017,07,23,Sunday
40509.0,0.0,2017-07-31 00:00:00,Mon,1.0,2017,07,00,Monday
39146.0,0.0,2017-07-31 01:00:00,Mon,1.0,2017,07,01,Monday
38453.0,0.0,2017-07-31 02:00:00,Mon,1.0,2017,07,02,Monday
38861.0,0.0,2017-07-31 03:00:00,Mon,1.0,2017,07,03,Monday
40000.0,0.0,2017-07-31 04:00:00,Mon,1.0,2017,07,04,Monday
43491.0,0.0,2017-07-31 05:00:00,Mon,1.0,2017,07,05,Monday
50937.0,0.0,2017-07-31 06:00:00,Mon,1.0,2017,07,06,Monday
57018.0,0.0,2017-07-31 07:00:00,Mon,1.0,2017,07,07,Monday
60801.0,0.0,2017-07-31 08:00:00,Mon,1.0,2017,07,08,Monday
62650.0,0.0,2017-07-31 09:00:00,Mon,1.0,2017,07,09,Monday
