Date;Time of day;Scheduled commercial net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Jul 1, 2018;9:00 AM;11,709;3,610;-51;1,858;-67;1,500;-0;1,028;-477;382;-26;248;-0;3,458;-686;1,897;-1,440;475;-0
Jul 1, 2018;10:00 AM;13,447;3,722;-12;2,014;-214;1,500;-0;1,607;-583;403;-20;284;-0;3,430;-588;2,453;-1,019;470;-0
Jul 1, 2018;11:00 AM;15,232;3,744;-3;1,941;-141;1,500;-0;1,652;-425;412;-17;278;-0;3,723;-369;2,467;-0;470;-0
Jul 1, 2018;12:00 PM;15,929;3,689;-3;2,014;-214;1,500;-0;1,925;-245;411;-17;274;-0;3,805;-533;2,853;-0;470;-0
Jul 1, 2018;1:00 PM;15,406;3,854;-12;1,919;-119;1,500;-0;1,935;-195;385;-15;274;-0;3,604;-532;2,969;-621;460;-0
Jul 1, 2018;2:00 PM;15,247;3,657;-12;1,934;-134;1,500;-0;1,935;-195;363;-14;275;-0;3,480;-458;2,456;-0;460;-0
Jul 1, 2018;3:00 PM;14,662;3,728;-12;1,415;-15;1,500;-0;1,965;-195;361;-17;257;-0;3,541;-542;2,246;-0;430;-0
Jul 1, 2018;4:00 PM;13,965;3,671;-12;1,414;-14;1,500;-0;1,810;-300;370;-14;269;-0;3,687;-662;1,786;-0;460;-0
Jul 1, 2018;5:00 PM;13,915;3,949;-12;1,414;-21;1,500;-0;1,454;-509;386;-15;276;-0;3,527;-925;2,612;-176;455;-0
Jul 1, 2018;6:00 PM;10,382;3,842;-12;1,452;-101;1,500;-0;607;-935;401;-15;269;-0;2,998;-1,545;1,913;-257;330;-65
Jul 1, 2018;7:00 PM;6,753;3,702;-53;972;-354;1,314;-124;720;-1,582;427;-17;0;-0;2,749;-2,103;1,348;-206;550;-590
Jul 1, 2018;8:00 PM;5,811;3,840;-60;1,097;-1,197;678;-119;482;-1,273;439;-18;0;-0;3,055;-2,313;1,420;-80;500;-640
Jul 1, 2018;9:00 PM;6,405;3,506;-13;900;-1,250;1,505;-5;537;-1,115;433;-22;0;-0;3,359;-1,952;544;-0;500;-522
Jul 1, 2018;10:00 PM;7,147;3,232;-12;1,733;-896;1,305;-5;477;-1,253;444;-27;0;-0;3,102;-1,564;1,150;-101;50;-488
Jul 1, 2018;11:00 PM;7,877;3,179;-12;1,407;-207;1,500;-0;377;-1,604;417;-30;158;-0;3,304;-1,483;2,520;-1,400;301;-550
Jul 2, 2018;12:00 AM;7,675;2,994;-120;1,610;-210;1,500;-0;135;-1,515;387;-34;185;-0;4,098;-650;569;-1,199;200;-275
Jul 2, 2018;1:00 AM;8,737;3,492;-214;1,306;-629;1,500;-0;162;-1,695;370;-37;159;-0;4,343;-870;1,036;-211;200;-175
Jul 2, 2018;2:00 AM;7,655;3,949;-51;1,165;-594;1,500;-0;320;-1,643;367;-38;166;-0;4,132;-1,049;236;-788;200;-217
Jul 2, 2018;3:00 AM;6,636;3,363;-12;1,249;-828;1,500;-0;135;-1,435;369;-37;174;-0;3,691;-973;41;-576;200;-225
Jul 2, 2018;4:00 AM;7,105;3,327;-12;1,079;-643;1,500;-0;165;-1,292;379;-36;175;-0;3,704;-894;63;-185;0;-225
Jul 2, 2018;5:00 AM;5,874;2,848;-249;1,085;-601;1,500;-0;148;-1,657;403;-29;253;-0;3,581;-1,136;474;-196;0;-550
Jul 2, 2018;6:00 AM;2,069;1,568;-14;590;-1,425;908;-0;143;-900;441;-29;0;-0;3,303;-1,177;736;-1,695;0;-380
Jul 2, 2018;7:00 AM;1,267;2,195;-15;688;-2,199;49;-0;121;-1,242;495;-18;0;-560;3,708;-2,519;1,459;-575;0;-320
Jul 2, 2018;8:00 AM;4,167;2,181;-2;984;-1,539;0;-466;342;-1,236;528;-14;0;-0;3,737;-1,662;2,557;-1,243;0;-0
Jul 2, 2018;9:00 AM;7,445;1,085;-2;1,185;-509;325;-0;440;-855;553;-17;75;-0;4,148;-1,165;3,497;-1,590;275;-0
Jul 2, 2018;10:00 AM;11,283;1,021;-2;1,607;-359;700;-4;447;-801;562;-15;422;-0;4,682;-995;3,515;-0;503;-0
Jul 2, 2018;11:00 AM;12,413;434;-3;1,543;-65;700;-32;711;-639;560;-14;358;-0;4,939;-1,006;4,487;-0;440;-0
Jul 2, 2018;12:00 PM;14,158;996;-14;1,836;-133;700;-0;1,113;-669;559;-13;429;-0;5,373;-736;4,277;-0;440;-0
Jul 2, 2018;1:00 PM;12,898;1,252;-14;2,004;-16;700;-0;1,003;-541;546;-18;409;-0;5,497;-768;3,539;-1,125;430;-0
Jul 2, 2018;2:00 PM;12,664;1,094;-14;2,014;-14;700;-0;940;-563;531;-13;344;-0;5,431;-1,038;4,193;-1,371;430;-0
Jul 2, 2018;3:00 PM;12,029;1,092;-14;2,029;-29;700;-0;950;-539;527;-8;436;-0;5,384;-1,090;3,816;-1,665;440;-0
Jul 2, 2018;4:00 PM;11,625;1,185;-14;2,040;-42;700;-0;890;-681;531;-6;147;-0;5,230;-921;3,370;-1,244;440;-0
Jul 2, 2018;5:00 PM;8,855;2,235;-14;1,342;-250;0;-294;744;-880;540;-7;60;-0;4,583;-871;1,785;-388;290;-20
Jul 2, 2018;6:00 PM;4,735;2,368;-130;784;-881;220;-969;480;-1,425;543;-6;0;-0;3,713;-1,637;2,216;-423;0;-118
Jul 2, 2018;7:00 PM;2,445;2,516;-205;611;-1,426;303;-1,136;628;-1,494;546;-6;0;-560;3,483;-2,930;2,534;-259;0;-160
Jul 2, 2018;8:00 PM;1,656;2,356;-138;621;-1,533;198;-1,166;407;-1,312;524;-8;0;-597;3,271;-2,420;2,281;-885;122;-65
Jul 2, 2018;9:00 PM;1,350;1,822;-208;453;-1,249;65;-1,265;490;-921;497;-12;0;-615;3,465;-1,730;1,220;-679;17;-0
Jul 2, 2018;10:00 PM;4,109;1,990;-96;837;-656;105;-1,288;428;-944;501;-16;0;-615;3,638;-1,872;2,317;-100;0;-120
Jul 2, 2018;11:00 PM;6,328;2,098;-63;1,213;-14;72;-0;117;-620;469;-17;0;-0;3,791;-1,363;1,916;-751;0;-520
Jul 3, 2018;12:00 AM;6,884;2,439;-12;1,681;-1,273;494;-0;93;-1,247;430;-20;102;-0;4,538;-1,370;2,206;-683;0;-494
Jul 3, 2018;1:00 AM;7,133;2,971;-17;1,248;-863;1,074;-0;238;-1,217;409;-23;113;-0;3,740;-1,505;1,601;-142;0;-494
Jul 3, 2018;2:00 AM;6,028;2,502;-316;1,104;-752;1,500;-0;204;-1,394;403;-19;107;-0;3,835;-1,525;806;-20;0;-407
Jul 3, 2018;3:00 AM;5,149;2,178;-322;932;-468;1,500;-0;151;-1,346;402;-17;105;-0;3,671;-1,479;235;-75;0;-318
Jul 3, 2018;4:00 AM;4,367;2,048;-421;1,200;-433;1,320;-0;272;-1,652;409;-19;117;-0;3,900;-1,529;34;-459;0;-420
Jul 3, 2018;5:00 AM;4,488;2,040;-276;1,349;-649;816;-0;129;-1,405;429;-12;189;-0;4,145;-1,414;322;-456;0;-719
Jul 3, 2018;6:00 AM;1,443;862;-210;1,596;-1,227;0;-260;375;-834;460;-9;0;-0;3,462;-1,318;428;-1,547;0;-335
Jul 3, 2018;7:00 AM;973;1,373;-139;927;-2,093;0;-609;563;-1,049;513;-9;0;-0;3,499;-2,535;1,002;-470;0;-0
Jul 3, 2018;8:00 AM;2,442;1,614;-204;1,124;-2,053;0;-700;431;-1,174;548;-5;0;-57;4,153;-3,030;1,632;-317;480;-0
Jul 3, 2018;9:00 AM;5,231;2,204;-169;885;-982;37;-0;658;-1,019;564;-1;0;-0;4,416;-2,527;1,137;-452;480;-0
Jul 3, 2018;10:00 AM;9,124;1,988;-21;1,153;-126;700;-0;570;-889;563;-1;0;-0;4,905;-1,152;954;-0;480;-0
Jul 3, 2018;11:00 AM;10,776;1,720;-71;1,753;-94;700;-0;539;-447;565;-1;307;-0;5,244;-917;988;-0;490;-0
Jul 3, 2018;12:00 PM;10,339;1,092;-26;1,511;-150;700;-0;873;-526;558;-0;256;-0;4,991;-791;1,361;-0;490;-0
Jul 3, 2018;1:00 PM;10,489;1,112;-14;1,724;-235;700;-0;866;-475;551;-0;204;-0;5,047;-845;1,364;-0;490;-0
Jul 3, 2018;2:00 PM;9,646;1,162;-14;1,703;-214;700;-0;832;-686;535;-0;153;-0;4,947;-943;1,261;-250;460;-0
Jul 3, 2018;3:00 PM;10,260;1,168;-14;1,773;-62;700;-1;858;-833;528;-2;153;-0;5,144;-821;1,209;-0;460;-0
Jul 3, 2018;4:00 PM;9,647;1,259;-14;2,045;-525;700;-0;867;-817;532;-2;153;-0;4,916;-849;912;-0;470;-0
Jul 3, 2018;5:00 PM;6,473;943;-14;901;-753;364;-116;615;-927;534;-1;0;-0;4,449;-1,217;1,543;-100;252;-0
Jul 3, 2018;6:00 PM;2,038;1,334;-14;917;-1,186;0;-494;525;-735;548;-0;0;-0;3,990;-2,871;0;-112;136;-0
Jul 3, 2018;7:00 PM;-614;1,780;-14;900;-2,101;167;-646;520;-1,676;543;-0;0;-64;3,726;-3,782;160;-127;0;-0
Jul 3, 2018;8:00 PM;-987;1,984;-20;944;-2,664;100;-574;316;-1,277;525;-1;0;-147;3,140;-2,985;228;-556;0;-0
Jul 3, 2018;9:00 PM;41;1,960;-14;1,099;-2,520;100;-759;314;-1,309;500;-1;0;-223;3,372;-2,656;623;-445;0;-0
Jul 3, 2018;10:00 PM;1,394;1,944;-12;1,079;-1,528;42;-1,203;334;-989;503;-2;0;-599;3,231;-1,797;996;-95;0;-510
Jul 3, 2018;11:00 PM;2,062;1,712;-12;1,670;-788;30;-1,324;250;-1,282;468;-2;0;-0;3,398;-1,180;1,329;-1,700;0;-507
Jul 4, 2018;12:00 AM;3,884;1,699;-20;1,482;-383;0;-835;260;-1,070;441;-2;0;-0;4,077;-1,411;1,031;-750;0;-635
Jul 4, 2018;1:00 AM;4,250;1,797;-12;903;-274;391;-331;326;-1,271;422;-2;0;-0;3,731;-1,311;528;-0;0;-647
Jul 4, 2018;2:00 AM;3,599;1,434;-12;963;-429;1,023;-266;174;-1,477;414;-3;0;-0;3,987;-1,250;361;-585;0;-735
Jul 4, 2018;3:00 AM;2,334;1,088;-12;837;-629;1,500;-293;121;-1,320;413;-2;0;-0;3,393;-1,384;164;-832;0;-710
Jul 4, 2018;4:00 AM;1,524;1,424;-12;749;-700;975;-324;121;-1,331;421;-1;0;-0;3,559;-1,409;185;-1,148;0;-985
Jul 4, 2018;5:00 AM;1,540;1,196;-12;1,041;-508;832;-211;63;-1,561;439;-2;136;-0;3,477;-1,118;217;-1,299;0;-1,150
Jul 4, 2018;6:00 AM;-1,010;732;-66;854;-1,325;0;-125;229;-1,027;476;-3;0;-427;3,257;-1,841;946;-2,238;0;-452
Jul 4, 2018;7:00 AM;-154;2,335;-14;860;-2,234;0;-172;144;-1,266;526;-4;0;-580;3,072;-2,654;1,426;-1,393;0;-200
Jul 4, 2018;8:00 AM;1,474;1,957;-2;804;-1,929;53;-56;315;-1,118;549;-3;0;-82;3,672;-2,664;305;-682;355;-0
Jul 4, 2018;9:00 AM;4,270;1,324;-2;991;-1,292;203;-1;475;-899;568;-3;0;-0;3,769;-2,126;1,084;-201;380;-0
Jul 4, 2018;10:00 AM;5,860;970;-2;880;-1,088;700;-0;450;-819;579;-2;158;-0;4,475;-1,717;826;-0;450;-0
Jul 4, 2018;11:00 AM;7,300;730;-3;1,107;-1,173;700;-39;599;-510;591;-3;101;-0;5,007;-1,211;954;-0;450;-0
Jul 4, 2018;12:00 PM;9,584;796;-14;1,228;-826;700;-98;1,517;-520;586;-3;414;-0;5,517;-1,307;1,119;-0;475;-0
Jul 4, 2018;1:00 PM;8,647;682;-22;1,186;-663;700;-329;1,510;-518;575;-5;411;-0;5,438;-2,095;1,324;-27;480;-0
Jul 4, 2018;2:00 PM;8,898;659;-14;1,258;-627;700;-190;1,508;-635;561;-5;410;-0;5,555;-1,971;1,229;-0;460;-0
Jul 4, 2018;3:00 PM;7,838;898;-14;1,267;-837;700;-371;1,500;-635;561;-6;405;-0;5,317;-2,045;708;-0;390;-0
Jul 4, 2018;4:00 PM;5,529;1,248;-14;925;-1,513;700;-734;1,350;-415;553;-4;0;-0;5,271;-2,335;90;-18;425;-0
Jul 4, 2018;5:00 PM;3,513;833;-14;893;-1,774;452;-1,049;1,200;-619;562;-3;0;-0;4,072;-829;850;-1,426;365;-0
Jul 4, 2018;6:00 PM;1,201;1,633;-120;372;-1,694;254;-687;1,113;-980;571;-3;0;-0;3,590;-2,862;632;-618;0;-0
Jul 4, 2018;7:00 PM;209;2,554;-192;1,076;-2,207;0;-482;1,160;-1,250;564;-2;0;-0;3,357;-3,292;551;-1,628;0;-0
Jul 4, 2018;8:00 PM;-685;2,831;-292;1,024;-2,322;0;-672;1,122;-1,363;539;-2;0;-466;2,968;-2,845;280;-1,487;0;-0
Jul 4, 2018;9:00 PM;-72;2,610;-14;723;-1,476;0;-870;1,106;-1,170;511;-5;0;-382;3,137;-2,927;553;-1,868;0;-0
Jul 4, 2018;10:00 PM;1,466;2,322;-12;754;-996;0;-1,011;807;-944;516;-2;0;-524;3,063;-2,544;432;-264;0;-131
Jul 4, 2018;11:00 PM;3,585;2,145;-87;1,373;-264;0;-1,005;139;-1,136;484;-3;0;-0;3,501;-1,192;542;-396;0;-516
Jul 5, 2018;12:00 AM;4,061;2,224;-6;1,905;-916;35;-331;100;-1,100;442;-5;59;-0;4,013;-1,460;413;-876;103;-539
Jul 5, 2018;1:00 AM;4,660;2,776;-154;963;-519;488;-31;15;-1,281;425;-7;290;-0;3,464;-1,691;804;-270;125;-737
Jul 5, 2018;2:00 AM;3,644;2,450;-145;836;-713;1,091;-146;100;-1,356;419;-2;271;-0;3,169;-1,708;120;-72;20;-690
Jul 5, 2018;3:00 AM;3,151;2,316;-6;792;-1,196;1,500;-145;100;-1,059;417;-1;276;-0;2,944;-1,625;323;-770;20;-735
Jul 5, 2018;4:00 AM;2,018;2,336;-6;513;-1,935;1,500;-63;140;-1,291;422;-1;269;-0;2,980;-1,489;281;-723;20;-935
Jul 5, 2018;5:00 AM;2,244;2,040;-72;662;-1,572;1,500;-60;50;-1,565;442;-2;316;-0;3,306;-1,388;323;-901;20;-855
Jul 5, 2018;6:00 AM;1,948;1,232;-47;697;-1,636;1,006;-60;100;-1,340;480;-2;431;-0;3,098;-1,431;1,466;-1,458;20;-608
Jul 5, 2018;7:00 AM;1,536;1,862;-55;1,024;-1,827;192;-11;50;-1,701;534;-2;0;-0;3,350;-2,500;666;-52;20;-14
Jul 5, 2018;8:00 AM;3,116;2,053;-10;1,250;-1,982;314;-272;184;-1,475;569;-1;0;-0;4,126;-2,697;870;-153;340;-0
Jul 5, 2018;9:00 AM;7,033;3,115;-5;1,276;-1,397;698;-153;480;-1,383;588;-0;0;-0;4,074;-2,206;1,783;-202;365;-0
Jul 5, 2018;10:00 AM;6,998;2,515;-0;972;-698;700;-272;582;-1,003;585;-1;204;-0;4,897;-2,414;554;-3;380;-0
Jul 5, 2018;11:00 AM;8,026;2,274;-57;1,283;-746;700;-156;669;-890;590;-1;153;-0;5,312;-1,845;446;-106;400;-0
Jul 5, 2018;12:00 PM;9,209;2,134;-11;1,465;-790;700;-62;669;-743;583;-1;141;-0;5,640;-1,622;722;-6;430;-40
Jul 5, 2018;1:00 PM;9,707;2,070;-33;1,479;-495;700;-70;652;-764;577;-2;129;-0;5,993;-1,491;552;-0;430;-20
Jul 5, 2018;2:00 PM;9,785;2,106;-35;1,336;-378;700;-10;604;-733;574;-3;116;-0;6,138;-1,476;501;-5;380;-30
Jul 5, 2018;3:00 PM;8,958;2,128;-110;1,259;-807;700;-9;594;-647;563;-4;104;-0;5,855;-1,439;426;-4;379;-30
Jul 5, 2018;4:00 PM;8,275;2,039;-11;1,244;-778;276;-140;848;-736;563;-8;92;-0;5,570;-1,086;315;-108;451;-256
Jul 5, 2018;5:00 PM;6,641;1,587;-11;1,171;-722;47;-180;833;-663;566;-5;0;-0;5,314;-1,459;0;-2;460;-295
Jul 5, 2018;6:00 PM;3,801;2,366;-11;1,193;-929;0;-971;691;-720;568;-4;0;-0;4,031;-1,722;110;-801;225;-225
Jul 5, 2018;7:00 PM;2,766;2,530;-11;1,317;-1,292;0;-1,139;700;-646;556;-3;0;-0;3,809;-2,295;45;-810;140;-135
Jul 5, 2018;8:00 PM;2,570;2,534;-87;1,646;-1,405;0;-1,193;852;-862;532;-2;0;-0;3,808;-1,898;11;-1,554;275;-87
Jul 5, 2018;9:00 PM;3,876;2,674;-22;1,487;-1,115;0;-662;678;-552;505;-4;0;-0;4,496;-1,860;35;-1,939;275;-120
Jul 5, 2018;10:00 PM;5,237;2,351;-121;1,668;-546;0;-1,129;565;-431;510;-8;0;-0;4,215;-1,444;242;-413;45;-267
Jul 5, 2018;11:00 PM;5,196;1,484;-18;2,006;-687;0;-167;592;-419;475;-11;0;-0;4,750;-1,455;0;-1,180;140;-314
Jul 6, 2018;12:00 AM;5,607;2,290;-11;1,593;-155;169;-0;232;-372;439;-13;184;-0;3,887;-1,451;0;-765;50;-470
Jul 6, 2018;1:00 AM;5,405;2,564;-142;1,217;-21;584;-0;151;-635;422;-17;204;-0;3,344;-1,139;0;-876;82;-333
Jul 6, 2018;2:00 AM;4,549;2,432;-127;1,008;-21;1,070;-0;144;-904;415;-19;179;-0;3,131;-1,572;0;-912;50;-325
Jul 6, 2018;3:00 AM;4,339;2,265;-157;779;-240;1,500;-0;95;-662;416;-18;179;-0;3,360;-1,622;0;-1,431;50;-175
Jul 6, 2018;4:00 AM;3,422;2,352;-46;408;-1,163;1,428;-0;50;-834;426;-13;153;-0;3,291;-1,616;0;-885;25;-154
Jul 6, 2018;5:00 AM;3,029;2,238;-6;750;-348;871;-0;120;-964;446;-11;153;-0;3,220;-1,605;0;-1,560;50;-325
Jul 6, 2018;6:00 AM;286;1,752;-11;673;-718;232;-0;75;-803;476;-9;0;-0;3,346;-1,730;0;-2,631;0;-366
Jul 6, 2018;7:00 AM;-612;1,690;-91;406;-1,914;0;-682;125;-1,014;527;-8;0;-87;3,158;-2,035;20;-696;145;-156
Jul 6, 2018;8:00 AM;887;1,969;-29;770;-1,450;0;-700;207;-650;557;-7;0;-0;3,377;-3,435;426;-413;265;-0
Jul 6, 2018;9:00 AM;2,786;1,781;-0;597;-779;0;-636;305;-474;571;-7;0;-100;3,581;-2,468;420;-395;390;-0
Jul 6, 2018;10:00 AM;3,457;1,651;-46;550;-679;0;-648;289;-48;581;-7;0;-265;4,129;-2,202;398;-646;400;-0
Jul 6, 2018;11:00 AM;6,049;1,478;-150;931;-351;0;-553;573;-77;583;-5;0;-0;4,762;-1,485;231;-288;400;-0
Jul 6, 2018;12:00 PM;8,448;1,240;-114;1,373;-21;0;-147;574;-132;571;-4;61;-0;5,534;-1,449;945;-333;350;-0
Jul 6, 2018;1:00 PM;8,975;1,343;-11;1,421;-21;291;-0;514;-190;559;-5;61;-0;5,587;-1,304;745;-365;350;-0
Jul 6, 2018;2:00 PM;9,913;1,197;-11;1,221;-21;700;-0;496;-264;545;-7;61;-0;5,651;-1,182;1,177;-0;350;-0
Jul 6, 2018;3:00 PM;9,820;1,221;-11;1,221;-21;700;-0;579;-313;540;-7;61;-0;5,628;-1,080;977;-0;325;-0
Jul 6, 2018;4:00 PM;9,620;1,383;-11;1,221;-21;700;-0;696;-360;542;-8;61;-0;5,845;-1,070;347;-0;295;-0
Jul 6, 2018;5:00 PM;9,210;1,101;-11;1,221;-21;1,321;-0;910;-415;540;-8;76;-0;5,214;-1,003;10;-0;275;-0
Jul 6, 2018;6:00 PM;7,905;1,087;-11;1,202;-21;1,398;-0;735;-550;554;-8;76;-0;4,642;-1,533;14;-0;320;-0
Jul 6, 2018;7:00 PM;6,069;1,241;-11;1,291;-91;509;-0;536;-558;555;-9;0;-0;4,285;-2,004;25;-0;300;-0
Jul 6, 2018;8:00 PM;4,128;1,313;-11;1,267;-68;449;-549;337;-843;529;-8;0;-0;3,884;-1,583;0;-881;292;-0
Jul 6, 2018;9:00 PM;4,936;2,064;-34;1,357;-158;994;-700;737;-661;504;-5;0;-0;4,034;-1,689;50;-1,751;194;-0
Jul 6, 2018;10:00 PM;5,094;1,376;-6;1,257;-57;380;-248;512;-542;515;-2;0;-0;3,941;-2,163;36;-5;200;-100
Jul 6, 2018;11:00 PM;5,638;1,233;-6;1,236;-37;1,006;-25;567;-807;481;-2;102;-0;4,306;-2,201;484;-899;200;-0
Jul 7, 2018;12:00 AM;7,306;2,829;-6;1,188;-128;573;-50;735;-880;445;-1;0;-0;3,652;-2,732;1,436;-75;320;-0
Jul 7, 2018;1:00 AM;6,647;3,457;-6;925;-233;523;-50;325;-810;422;-1;87;-0;3,459;-2,674;1,253;-131;201;-100
Jul 7, 2018;2:00 AM;6,931;3,546;-6;1,072;-28;571;-113;325;-1,007;412;-1;59;-0;3,618;-2,701;975;-0;209;-0
Jul 7, 2018;3:00 AM;6,292;3,523;-6;1,123;-114;705;-225;255;-1,103;411;-2;59;-0;3,923;-2,879;1,141;-672;153;-0
Jul 7, 2018;4:00 AM;5,807;3,150;-6;1,211;-208;579;-78;225;-1,047;412;-3;59;-0;3,625;-2,781;1,137;-508;40;-0
Jul 7, 2018;5:00 AM;5,407;2,888;-6;1,241;-35;658;-0;235;-1,267;410;-3;59;-0;3,860;-2,209;634;-1,175;117;-0
Jul 7, 2018;6:00 AM;5,397;2,341;-11;1,275;-174;768;-0;437;-1,215;398;-2;76;-0;3,982;-2,455;0;-221;198;-0
Jul 7, 2018;7:00 AM;6,542;3,198;-11;851;-439;1,179;-140;654;-789;417;-3;76;-0;3,274;-2,082;931;-879;405;-100
Jul 7, 2018;8:00 AM;7,804;3,009;-0;1,290;-572;1,469;-161;549;-722;448;-4;76;-0;3,358;-2,007;611;-0;460;-0
Jul 7, 2018;9:00 AM;10,353;2,873;-0;1,502;-441;1,873;-276;635;-536;468;-4;76;-0;3,476;-1,907;2,134;-0;480;-0
Jul 7, 2018;10:00 AM;12,326;2,123;-0;1,850;-50;2,112;-40;892;-708;476;-4;76;-0;3,716;-748;2,141;-0;490;-0
Jul 7, 2018;11:00 AM;13,015;2,411;-28;1,421;-21;2,100;-0;1,021;-407;480;-3;76;-0;4,370;-634;1,749;-0;480;-0
Jul 7, 2018;12:00 PM;11,978;2,091;-11;1,421;-21;2,102;-2;1,120;-792;469;-6;76;-0;4,274;-942;1,749;-0;450;-0
Jul 7, 2018;1:00 PM;10,791;1,753;-11;1,221;-21;2,148;-48;1,571;-526;454;-8;76;-0;4,285;-1,162;1,094;-450;415;-0
Jul 7, 2018;2:00 PM;11,732;1,347;-11;1,221;-21;2,165;-108;1,545;-444;439;-11;76;-0;4,261;-913;1,776;-0;410;-0
Jul 7, 2018;3:00 PM;11,564;1,715;-11;1,221;-21;2,100;-0;1,623;-319;420;-15;76;-0;4,191;-878;1,082;-0;380;-0
Jul 7, 2018;4:00 PM;11,588;1,624;-11;1,221;-21;2,100;-0;1,296;-246;437;-23;76;-0;4,257;-1,346;1,864;-0;360;-0
Jul 7, 2018;5:00 PM;10,052;2,233;-11;1,221;-21;2,100;-0;900;-195;437;-23;76;-0;4,073;-1,281;123;-0;420;-0
Jul 7, 2018;6:00 PM;9,462;2,005;-11;1,221;-21;2,110;-10;674;-372;443;-21;76;-0;3,956;-1,008;0;-0;420;-0
Jul 7, 2018;7:00 PM;7,982;2,200;-28;1,656;-456;2,100;-0;575;-785;463;-20;76;-0;3,534;-1,703;0;-0;370;-0
Jul 7, 2018;8:00 PM;7,334;2,281;-28;1,284;-164;2,165;-65;770;-736;454;-16;76;-0;3,627;-2,661;37;-0;310;-0
Jul 7, 2018;9:00 PM;7,940;2,737;-11;1,143;-297;2,196;-96;740;-706;444;-15;0;-0;3,839;-2,744;400;-0;310;-0
Jul 7, 2018;10:00 PM;7,533;2,366;-6;1,282;-83;2,195;-95;582;-684;465;-14;128;-0;3,271;-2,727;543;-0;310;-0
Jul 7, 2018;11:00 PM;7,603;2,256;-6;1,487;-287;2,104;-4;706;-883;441;-12;96;-0;3,273;-2,642;1,020;-150;204;-0
Jul 8, 2018;12:00 AM;8,595;2,634;-6;1,414;-546;2,100;-0;501;-1,213;419;-11;120;-0;3,894;-3,141;2,280;-0;375;-225
Jul 8, 2018;1:00 AM;8,640;3,596;-6;1,446;-775;2,100;-0;555;-1,520;400;-10;120;-0;3,703;-2,670;1,291;-0;410;-0
Jul 8, 2018;2:00 AM;9,051;3,214;-6;1,421;-21;2,100;-0;255;-1,255;389;-10;148;-0;3,565;-2,482;1,353;-0;380;-0
Jul 8, 2018;3:00 AM;7,918;3,431;-6;1,446;-211;2,100;-0;325;-1,306;382;-11;156;-0;3,658;-3,038;667;-0;325;-0
Jul 8, 2018;4:00 AM;7,535;3,538;-6;1,530;-130;2,100;-0;235;-1,543;382;-10;152;-0;3,550;-2,977;561;-0;153;-0
Jul 8, 2018;5:00 AM;6,768;3,382;-6;1,607;-545;2,100;-0;135;-1,385;379;-6;143;-0;3,145;-2,605;275;-1;150;-0
Jul 8, 2018;6:00 AM;7,121;3,488;-6;1,406;-136;2,100;-0;264;-1,367;359;-6;178;-0;2,951;-2,779;247;-2;424;-0
Jul 8, 2018;7:00 AM;7,559;3,163;-6;1,387;-21;2,100;-0;379;-934;369;-5;314;-0;3,224;-2,216;303;-923;425;-0
Jul 8, 2018;8:00 AM;9,620;3,277;-6;1,284;-21;2,100;-0;604;-683;381;-5;355;-0;2,954;-1,575;487;-57;525;-0
Jul 8, 2018;9:00 AM;12,054;3,715;-6;1,722;-191;2,100;-0;910;-544;392;-6;330;-0;3,184;-1,285;1,217;-39;555;-0
Jul 8, 2018;10:00 AM;11,707;3,502;-21;1,518;-190;2,100;-0;946;-222;397;-8;298;-0;3,250;-1,081;1,295;-587;510;-0
Jul 8, 2018;11:00 AM;12,994;3,568;-52;1,496;-86;2,100;-0;1,150;-215;405;-9;272;-0;3,383;-1,050;1,947;-365;450;-0
Jul 8, 2018;12:00 PM;14,423;3,307;-28;1,823;-116;2,100;-0;1,085;-388;402;-11;305;-0;3,386;-669;3,256;-429;450;-50
Jul 8, 2018;1:00 PM;13,857;3,417;-6;1,885;-374;2,100;-0;1,650;-349;391;-14;280;-0;3,495;-590;1,822;-300;450;-0
Jul 8, 2018;2:00 PM;12,050;3,098;-6;1,881;-379;2,100;-0;1,609;-250;384;-16;256;-0;3,326;-537;984;-700;400;-100
Jul 8, 2018;3:00 PM;12,513;3,422;-6;2,137;-692;2,100;-0;1,647;-250;374;-16;205;-0;3,413;-558;837;-400;400;-100
Jul 8, 2018;4:00 PM;12,553;3,435;-6;2,078;-362;2,100;-0;1,214;-255;375;-12;179;-0;3,814;-761;254;-0;500;-0
Jul 8, 2018;5:00 PM;10,421;3,320;-108;1,705;-474;2,100;-0;1,169;-793;387;-11;153;-0;3,899;-1,924;889;-565;674;-0
Jul 8, 2018;6:00 PM;8,345;2,988;-132;1,335;-504;2,263;-322;961;-805;402;-11;153;-0;3,327;-2,444;678;-194;650;-0
Jul 8, 2018;7:00 PM;6,808;3,032;-120;1,060;-945;2,249;-238;946;-765;427;-11;0;-0;3,311;-2,766;653;-100;300;-225
